tick 1.0
endosome0i,initOrgProp,area,21362.83004,volume,201061.9298,xcoor,10.68727212,ycoor,4.529321915,
endosome0i,initRabContent,RabD,21362.83004
endosome0i,initMembraneContent,ovaEn,0.0,exCxEn,1.0E-4,R-TfaEn,4.5E-40,oMHCIEn,0.026324347,membraneMarker,0.0,cMHCIEn,6.98E-8,pepMHCIEn,0.0,REn,2.74E-5,imCxEn,1.0E-4
endosome0i,initSolubleContent,mvb,0.0,protonEn,6450.066709,pepEn,0.0,TfaEn,5.32E-5,solubleMarker,0.0
endosome1P,initOrgProp,area,13962.87775,volume,119606.7534,xcoor,25.74623127,ycoor,47.64926719,
endosome1P,initRabContent,RabA,13264.73386,RabB,698.1438874
endosome1P,initMembraneContent,ovaEn,0.0,exCxEn,6.56E-5,R-TfaEn,1.96E-41,oMHCIEn,4.27E-7,membraneMarker,0.0,cMHCIEn,2.06E-4,pepMHCIEn,0.0,REn,3.33E-6,imCxEn,6.56E-5
endosome1P,initSolubleContent,mvb,0.0,protonEn,65.76696942,pepEn,0.0,TfaEn,1.8E-5,solubleMarker,0.0
endosome2Q,initOrgProp,area,23876.10417,volume,226194.6711,xcoor,33.69892086,ycoor,0.906310223,
endosome2Q,initRabContent,RabD,23876.10417
endosome2Q,initMembraneContent,ovaEn,0.0,exCxEn,2.24E-5,R-TfaEn,1.15E-40,oMHCIEn,0.026960419,membraneMarker,0.0,cMHCIEn,8.59E-8,pepMHCIEn,0.0,REn,2.63E-5,imCxEn,2.24E-5
endosome2Q,initSolubleContent,mvb,0.0,protonEn,6793.892662,pepEn,0.0,TfaEn,9.49E-5,solubleMarker,0.0
endosome3p,initOrgProp,area,17093.24898,volume,146032.2522,xcoor,14.27889102,ycoor,6.25931613,
endosome3p,initRabContent,RabB,12330.89168,RabC,4762.357294
endosome3p,initMembraneContent,ovaEn,0.0,exCxEn,0.009527196,R-TfaEn,1.83E-38,oMHCIEn,1.94E-7,membraneMarker,0.0,cMHCIEn,0.448923417,pepMHCIEn,0.0,REn,0.020610356,imCxEn,0.009527196
endosome3p,initSolubleContent,mvb,0.0,protonEn,14.69668586,pepEn,0.0,TfaEn,5.33E-5,solubleMarker,0.0
endosome4d,initOrgProp,area,20655.9717,volume,260261.5409,xcoor,16.60934208,ycoor,3.749960411,
endosome4d,initRabContent,RabD,20655.9717
endosome4d,initMembraneContent,ovaEn,0.0,exCxEn,2.34E-4,R-TfaEn,4.04E-40,oMHCIEn,0.041065724,membraneMarker,0.0,cMHCIEn,1.7E-7,pepMHCIEn,0.0,REn,2.84E-5,imCxEn,2.34E-4
endosome4d,initSolubleContent,mvb,1.0,protonEn,7121.276281,pepEn,0.0,TfaEn,7.07E-5,solubleMarker,0.0
endosome5n,initOrgProp,area,17592.91886,volume,150796.4474,xcoor,27.82939961,ycoor,0.765637752,
endosome5n,initRabContent,RabD,17592.91886
