R-TfaEn,REn,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,TfaEn,area,cMHCIEn,exCxEn,imCxEn,membraneMarker,mvb,oMHCIEn,ovaEn,pepEn,pepMHCIEn,protonEn,solubleMarker,volume,
1.6E-37,0.0095,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,3.8E-5,0.031,0.031,0.0,460.0,8.6,0.0,0.0,0.0,1.9E7,1.0,7.0E8,
1.6E-37,0.0095,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,3.7E-5,0.031,0.031,0.0,410.0,8.6,0.0,0.0,0.0,1.9E7,1.0,7.0E8,
1.6E-37,0.0094,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,3.3E-5,0.031,0.031,0.0,380.0,8.5,0.0,0.0,0.0,2.0E7,1.0,7.0E8,
1.5E-37,0.0094,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,3.6E-5,0.031,0.031,0.0,360.0,8.5,0.0,0.0,0.0,1.9E7,1.0,6.9E8,
1.5E-37,0.0094,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,3.8E-5,0.031,0.031,0.0,350.0,8.5,0.0,0.0,0.0,1.8E7,1.0,6.9E8,
1.5E-37,0.0094,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,3.6E-5,0.031,0.031,0.0,320.0,8.5,0.0,0.0,0.0,1.9E7,1.0,6.9E8,
1.5E-37,0.0094,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,3.2E-5,0.031,0.031,0.0,300.0,8.5,0.0,0.0,0.0,1.9E7,1.0,6.9E8,
1.5E-37,0.0094,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,2.7E-5,0.031,0.031,0.0,280.0,8.5,0.0,0.0,0.0,2.1E7,1.0,6.9E8,
1.5E-37,0.0094,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,2.3E-5,0.031,0.031,0.0,260.0,8.5,0.0,0.0,0.0,2.2E7,1.0,6.9E8,
1.5E-37,0.0094,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,1.9E-5,0.031,0.031,0.0,250.0,8.5,0.0,0.0,0.0,2.3E7,1.0,6.9E8,
1.5E-37,0.0094,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,1.6E-5,0.031,0.031,0.0,240.0,8.5,0.0,0.0,0.0,2.5E7,1.0,6.9E8,
1.5E-37,0.0094,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,1.4E-5,0.031,0.031,0.0,240.0,8.5,0.0,0.0,0.0,2.7E7,1.0,6.9E8,
1.5E-37,0.0094,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,1.6E-5,0.031,0.031,0.0,240.0,8.5,0.0,0.0,0.0,2.5E7,1.0,6.9E8,
8.5E-38,0.011,5600.0,1200.0,270.0,4700000.0,3900.0,1600.0,2100.0,240.0,2500.0,0.19,4800000.0,2.2E-5,0.04,0.04,0.0,330.0,9.4,0.0,8.6E-20,6.7E-31,2.4E7,1.0,7.1E8,
8.200000000000001E-38,0.011,5600.0,1200.0,270.0,4500000.0,3900.0,1600.0,2100.0,240.0,2500.0,0.19,4500000.0,2.4E-5,0.038,0.038,0.0,320.0,9.0,0.0,4.6E-19,5.1000000000000004E-30,2.3E7,1.0,7.1E8,
7.800000000000001E-38,0.01,5600.0,1200.0,270.0,4200000.0,3900.0,1600.0,2100.0,240.0,2500.0,0.19,4300000.0,2.7E-5,0.037,0.037,0.0,330.0,8.5,0.0,1.4E-18,2.1E-29,2.1E7,1.0,7.0E8,
7.2E-38,0.0094,5600.0,1200.0,260.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,2.6E-5,0.035,0.035,0.0,320.0,7.7,0.0,2.5E-18,3.6E-29,2.1E7,1.0,7.0E8,
7.2E-38,0.0094,5600.0,1200.0,260.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,3.0E-5,0.035,0.035,0.0,320.0,7.6,0.0,7.4E-18,1.6000000000000001E-28,1.9E7,1.0,7.0E8,
7.2E-38,0.0094,5600.0,1200.0,260.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,3.1E-5,0.035,0.035,0.0,320.0,7.6,0.0,1.5E-17,4.1E-28,1.9E7,1.0,7.0E8,
7.2E-38,0.0094,5600.0,1200.0,260.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,2.8E-5,0.035,0.035,0.0,320.0,7.6,0.0,2.4E-17,7.200000000000001E-28,2.0E7,1.0,7.0E8,
7.2E-38,0.0093,5600.0,1200.0,260.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,2.8E-5,0.035,0.035,0.0,320.0,7.6,0.0,3.7E-17,1.1000000000000001E-27,2.0E7,1.0,6.9E8,
7.2E-38,0.0093,5600.0,1200.0,260.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,3.0E-5,0.035,0.035,0.0,310.0,7.6,0.0,6.1E-17,1.8E-27,1.9E7,1.0,6.9E8,
7.2E-38,0.0093,5600.0,1200.0,260.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,2.8E-5,0.035,0.035,0.0,310.0,7.6,0.0,9.6E-17,2.9E-27,2.0E7,1.0,6.9E8,
7.2E-38,0.0093,5600.0,1200.0,260.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,2.5E-5,0.035,0.035,0.0,310.0,7.6,0.0,1.4E-16,4.1E-27,2.1E7,1.0,6.9E8,
7.2E-38,0.0093,5600.0,1200.0,260.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,2.1E-5,0.035,0.035,0.0,310.0,7.6,0.0,2.0E-16,5.2E-27,2.2E7,1.0,6.9E8,
7.2E-38,0.0093,5600.0,1200.0,260.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,1.8E-5,0.035,0.035,0.0,310.0,7.6,0.0,2.6E-16,6.1E-27,2.3E7,1.0,6.9E8,
7.2E-38,0.0093,5600.0,1200.0,260.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,1.5E-5,0.035,0.035,0.0,310.0,7.6,0.0,3.4E-16,6.9E-27,2.5E7,1.0,6.9E8,
7.2E-38,0.0093,5600.0,1200.0,260.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,1.3E-5,0.035,0.035,0.0,310.0,7.6,0.0,4.2E-16,7.4E-27,2.6E7,1.0,6.9E8,
7.2E-38,0.0093,5600.0,1200.0,260.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,1.2E-5,0.035,0.035,0.0,310.0,7.6,0.0,2.3E-15,1.1E-26,2.7E7,1.0,6.9E8,
7.2E-38,0.0093,5600.0,1200.0,260.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,1.4E-5,0.035,0.035,0.0,300.0,7.6,0.0,1.7E-14,1.5E-25,2.5E7,1.0,6.9E8,
1.9E-37,0.018,740.0,5600.0,1700.0,4400000.0,3900.0,1600.0,2100.0,240.0,2500.0,0.19,4400000.0,1.9E-5,0.044,0.044,0.0,350.0,9.4,0.0,4.1E-14,4.5E-24,2.5E7,1.0,7.0E8,
1.8E-37,0.017,740.0,5600.0,1700.0,3999999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3999999.9999999995,2.1E-5,0.042,0.042,0.0,350.0,8.8,0.0,5.7E-14,2.6999999999999997E-24,2.3E7,1.0,7.0E8,
1.8E-37,0.017,740.0,5600.0,1700.0,3899999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3899999.9999999995,2.4E-5,0.041,0.041,0.0,350.0,8.6,0.0,7.6E-14,2.4E-24,2.2E7,1.0,7.0E8,
1.8E-37,0.017,740.0,5600.0,1700.0,3799999.9999999995,3900.0,1600.0,2000.0,240.0,2500.0,0.19,3799999.9999999995,2.6E-5,0.04,0.04,0.0,350.0,8.4,0.0,9.4E-14,2.6999999999999997E-24,2.1E7,1.0,7.0E8,
1.8E-37,0.017,740.0,5600.0,1700.0,3799999.9999999995,3900.0,1600.0,2000.0,240.0,2500.0,0.19,3799999.9999999995,2.8E-5,0.04,0.04,0.0,350.0,8.4,0.0,1.4E-13,4.0999999999999994E-24,2.1E7,1.0,7.0E8,
1.8E-37,0.017,740.0,5600.0,1700.0,3799999.9999999995,3900.0,1600.0,2000.0,240.0,2500.0,0.19,3799999.9999999995,2.7E-5,0.04,0.04,0.0,350.0,8.4,0.0,2.0E-13,6.0999999999999996E-24,2.1E7,1.0,7.0E8,
1.8E-37,0.017,740.0,5600.0,1700.0,3799999.9999999995,3900.0,1600.0,2000.0,240.0,2500.0,0.19,3799999.9999999995,2.4E-5,0.04,0.04,0.0,350.0,8.4,0.0,2.8E-13,8.199999999999999E-24,2.2E7,1.0,7.0E8,
1.8E-37,0.017,740.0,5600.0,1700.0,3799999.9999999995,3900.0,1600.0,2000.0,240.0,2500.0,0.19,3799999.9999999995,2.1E-5,0.04,0.04,0.0,350.0,8.4,0.0,3.7E-13,9.899999999999999E-24,2.3E7,1.0,7.0E8,
1.8E-37,0.017,740.0,5600.0,1700.0,3799999.9999999995,3900.0,1600.0,2000.0,240.0,2500.0,0.19,3799999.9999999995,1.8E-5,0.04,0.04,0.0,340.0,8.4,0.0,4.7E-13,1.1E-23,2.4E7,1.0,7.0E8,
1.8E-37,0.017,740.0,5600.0,1700.0,3799999.9999999995,3900.0,1600.0,2000.0,240.0,2500.0,0.19,3799999.9999999995,1.5E-5,0.04,0.04,0.0,340.0,8.4,0.0,5.9E-13,1.2E-23,2.6E7,1.0,7.0E8,
1.8E-37,0.017,740.0,5600.0,1700.0,3799999.9999999995,3900.0,1600.0,2000.0,240.0,2500.0,0.19,3799999.9999999995,1.3E-5,0.04,0.04,0.0,340.0,8.4,0.0,7.1E-13,1.3E-23,2.7E7,1.0,7.0E8,
1.8E-37,0.017,740.0,5600.0,1700.0,3799999.9999999995,3900.0,1600.0,2000.0,240.0,2500.0,0.19,3799999.9999999995,1.2E-5,0.04,0.04,0.0,340.0,8.4,0.0,8.4E-13,1.3E-23,2.8E7,1.0,7.0E8,
1.8E-37,0.017,740.0,5600.0,1700.0,3799999.9999999995,3900.0,1600.0,2000.0,240.0,2500.0,0.19,3799999.9999999995,1.5E-5,0.04,0.04,0.0,340.0,8.4,0.0,9.7E-13,1.7E-23,2.6E7,1.0,7.0E8,
1.8E-37,0.017,740.0,5600.0,1700.0,3799999.9999999995,3900.0,1600.0,2000.0,240.0,2500.0,0.19,3799999.9999999995,1.6E-5,0.04,0.04,0.0,340.0,8.4,0.0,1.1E-12,2.2E-23,2.5E7,1.0,7.0E8,
1.8E-37,0.017,740.0,5600.0,1700.0,3799999.9999999995,3900.0,1600.0,2000.0,240.0,2500.0,0.19,3799999.9999999995,1.6E-5,0.04,0.04,0.0,340.0,8.4,0.0,1.3E-12,2.6E-23,2.5E7,1.0,7.0E8,
1.8E-37,0.017,740.0,5600.0,1700.0,3799999.9999999995,3900.0,1600.0,2000.0,240.0,2500.0,0.19,3799999.9999999995,1.4E-5,0.04,0.04,0.0,340.0,8.4,0.0,1.5E-12,3.0E-23,2.6E7,1.0,7.0E8,
1.8E-37,0.017,740.0,5600.0,1700.0,3799999.9999999995,3900.0,1600.0,2000.0,240.0,2500.0,0.19,3799999.9999999995,1.3E-5,0.04,0.04,0.0,340.0,8.4,0.0,1.8E-12,3.2000000000000003E-23,2.7E7,1.0,7.0E8,
1.8E-37,0.017,740.0,5600.0,1700.0,3799999.9999999995,3900.0,1600.0,2000.0,240.0,2500.0,0.19,3799999.9999999995,1.1E-5,0.04,0.04,0.0,330.0,8.4,0.0,2.0E-12,3.3E-23,2.9E7,1.0,7.0E8,
1.8E-37,0.017,740.0,5600.0,1700.0,3799999.9999999995,3900.0,1600.0,2000.0,240.0,2500.0,0.19,3799999.9999999995,9.9E-6,0.04,0.04,0.0,330.0,8.4,0.0,2.3E-12,3.3E-23,3.0E7,1.0,7.0E8,
1.8E-37,0.017,740.0,5600.0,1700.0,3799999.9999999995,3900.0,1600.0,2000.0,240.0,2500.0,0.19,3799999.9999999995,8.6E-6,0.04,0.04,0.0,330.0,8.4,0.0,2.6E-12,3.3E-23,3.2E7,1.0,7.0E8,
1.8E-37,0.017,740.0,5600.0,1700.0,3799999.9999999995,3900.0,1600.0,2000.0,240.0,2500.0,0.19,3799999.9999999995,1.1E-5,0.04,0.04,0.0,330.0,8.4,0.0,2.9E-12,3.7E-23,2.9E7,1.0,7.0E8,
1.8E-37,0.017,740.0,5600.0,1700.0,3799999.9999999995,3900.0,1600.0,2000.0,240.0,2500.0,0.19,3799999.9999999995,1.2E-5,0.04,0.04,0.0,330.0,8.4,0.0,3.2E-12,4.8E-23,2.8E7,1.0,7.0E8,
1.8E-37,0.017,740.0,5600.0,1700.0,3799999.9999999995,3900.0,1600.0,2000.0,240.0,2500.0,0.19,3799999.9999999995,1.3E-5,0.04,0.04,0.0,330.0,8.4,0.0,3.5E-12,5.7E-23,2.7E7,1.0,7.0E8,
1.8E-37,0.017,740.0,5600.0,1700.0,3799999.9999999995,3900.0,1600.0,2000.0,240.0,2500.0,0.19,3799999.9999999995,1.2E-5,0.04,0.04,0.0,330.0,8.4,0.0,3.9E-12,6.400000000000001E-23,2.8E7,1.0,7.0E8,
1.8E-37,0.017,740.0,5600.0,1700.0,3799999.9999999995,3900.0,1600.0,2000.0,240.0,2500.0,0.19,3799999.9999999995,1.1E-5,0.04,0.04,0.0,330.0,8.4,0.0,4.3E-12,6.7E-23,2.9E7,1.0,7.0E8,
1.8E-37,0.017,740.0,5600.0,1700.0,3799999.9999999995,3900.0,1600.0,2000.0,240.0,2500.0,0.19,3799999.9999999995,1.0E-5,0.04,0.04,0.0,330.0,8.4,0.0,4.8E-12,6.8E-23,3.0E7,1.0,7.0E8,
1.8E-37,0.017,740.0,5600.0,1700.0,3799999.9999999995,3900.0,1600.0,2000.0,240.0,2500.0,0.19,3799999.9999999995,8.8E-6,0.04,0.04,0.0,320.0,8.4,0.0,5.3E-12,6.8E-23,3.1E7,1.0,7.0E8,
1.8E-37,0.017,740.0,5600.0,1700.0,3799999.9999999995,3900.0,1600.0,2000.0,240.0,2500.0,0.19,3799999.9999999995,7.7E-6,0.04,0.04,0.0,320.0,8.4,0.0,5.8E-12,6.6E-23,3.3E7,1.0,7.0E8,
1.8E-37,0.017,740.0,5600.0,1700.0,3799999.9999999995,3900.0,1600.0,2000.0,240.0,2500.0,0.19,3799999.9999999995,8.6E-6,0.04,0.04,0.0,320.0,8.4,0.0,6.3E-12,6.8E-23,3.2E7,1.0,7.0E8,
1.8E-37,0.017,740.0,5600.0,1700.0,3799999.9999999995,3900.0,1600.0,2000.0,240.0,2500.0,0.19,3799999.9999999995,1.1E-5,0.04,0.04,0.0,320.0,8.4,0.0,6.7E-12,8.6E-23,2.9E7,1.0,7.0E8,
1.8E-37,0.017,740.0,5600.0,1700.0,3799999.9999999995,3900.0,1600.0,2000.0,240.0,2500.0,0.19,3799999.9999999995,1.1E-5,0.04,0.04,0.0,320.0,8.4,0.0,7.3E-12,1.1E-22,2.8E7,1.0,7.0E8,
1.8E-37,0.017,740.0,5600.0,1700.0,3799999.9999999995,3900.0,1600.0,2000.0,240.0,2500.0,0.19,3799999.9999999995,1.1E-5,0.04,0.04,0.0,320.0,8.4,0.0,7.9E-12,1.2E-22,2.9E7,1.0,6.9E8,
1.8E-37,0.017,740.0,5600.0,1700.0,3799999.9999999995,3900.0,1600.0,2000.0,240.0,2500.0,0.19,3799999.9999999995,1.2E-5,0.04,0.04,0.0,310.0,8.4,0.0,8.3E-12,1.3E-22,2.7E7,1.0,6.9E8,
1.8E-37,0.017,740.0,5600.0,1700.0,3799999.9999999995,3900.0,1600.0,2000.0,240.0,2500.0,0.19,3799999.9999999995,1.5E-5,0.04,0.04,0.0,310.0,8.4,0.0,8.9E-12,1.6000000000000002E-22,2.6E7,1.0,6.9E8,
1.8E-37,0.017,740.0,5600.0,1700.0,3799999.9999999995,3900.0,1600.0,2000.0,240.0,2500.0,0.19,3799999.9999999995,1.6E-5,0.04,0.04,0.0,300.0,8.4,0.0,9.6E-12,1.9E-22,2.5E7,1.0,6.9E8,
1.8E-37,0.017,740.0,5600.0,1700.0,3799999.9999999995,3900.0,1600.0,2000.0,240.0,2500.0,0.19,3799999.9999999995,1.5E-5,0.04,0.04,0.0,300.0,8.4,0.0,1.0E-11,2.2E-22,2.5E7,1.0,6.9E8,
1.8E-37,0.017,740.0,5600.0,1700.0,3799999.9999999995,3900.0,1600.0,2000.0,240.0,2500.0,0.19,3799999.9999999995,1.4E-5,0.04,0.04,0.0,300.0,8.4,0.0,1.1E-11,2.2E-22,2.6E7,1.0,6.9E8,
1.8E-37,0.017,740.0,5600.0,1700.0,3799999.9999999995,3900.0,1600.0,2000.0,240.0,2500.0,0.19,3799999.9999999995,1.2E-5,0.04,0.04,0.0,290.0,8.4,0.0,1.2E-11,2.2E-22,2.7E7,1.0,6.9E8,
