entropy,entropyInd,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
1.751,0.2279,0.1642,0.03902,0.02947,0.05384,0.02344,0.01694,0.01317,0.01465,0.01507,0.3145,0.3157,
1.751,0.2281,0.1631,0.03903,0.0294,0.05386,0.02345,0.01695,0.01318,0.01466,0.01507,0.3146,0.3167,
1.75,0.2281,0.1628,0.03905,0.02942,0.05371,0.02346,0.01696,0.01318,0.01467,0.01508,0.3148,0.3169,
1.75,0.2283,0.1625,0.03907,0.02943,0.05357,0.02347,0.01696,0.01319,0.01467,0.01508,0.315,0.3171,
1.747,0.2296,0.1615,0.03907,0.02824,0.0536,0.02349,0.01697,0.01319,0.01468,0.01509,0.3151,0.319,
1.746,0.2726,0.1613,0.03908,0.02825,0.05361,0.02326,0.01692,0.0132,0.01468,0.0151,0.3152,0.3194,
1.743,0.2471,0.1606,0.03902,0.02821,0.05353,0.0227,0.01676,0.01318,0.01466,0.01507,0.3163,0.3199,
1.743,0.2394,0.16,0.03905,0.02823,0.05357,0.02272,0.01678,0.01319,0.01467,0.01509,0.3166,0.3201,
1.74,0.2312,0.1584,0.0389,0.02796,0.05361,0.02245,0.01679,0.0132,0.01468,0.01509,0.3168,0.3222,
1.739,0.23,0.1584,0.0389,0.02739,0.05361,0.02245,0.01679,0.0132,0.01468,0.01509,0.3168,0.3227,
1.738,0.2312,0.1582,0.03884,0.02734,0.05352,0.02241,0.01676,0.01318,0.01466,0.01507,0.3178,0.3222,
1.737,0.2211,0.1573,0.03885,0.02735,0.05335,0.02242,0.01677,0.01318,0.01467,0.01508,0.318,0.3231,
1.737,0.2251,0.1569,0.03886,0.02736,0.05337,0.02243,0.01677,0.01319,0.01467,0.01508,0.3181,0.3232,
1.735,0.2275,0.1555,0.03863,0.02732,0.05332,0.02241,0.01675,0.01317,0.01466,0.01507,0.3193,0.3238,
1.734,0.2225,0.1553,0.03858,0.02728,0.05307,0.02237,0.01673,0.01315,0.01463,0.01504,0.3205,0.3234,
1.733,0.2251,0.1554,0.03841,0.0272,0.05267,0.02239,0.01674,0.01316,0.01464,0.01505,0.3207,0.3236,
1.732,0.2329,0.1551,0.03835,0.02716,0.05259,0.02235,0.01671,0.01314,0.01462,0.01503,0.3218,0.3231,
1.732,0.2291,0.1551,0.03835,0.02716,0.05259,0.02235,0.01671,0.01314,0.01462,0.01503,0.3218,0.3231,
1.731,0.2319,0.1549,0.03829,0.02712,0.0525,0.02232,0.01669,0.01312,0.0146,0.015,0.3229,0.3226,
1.73,0.2287,0.155,0.03809,0.02696,0.05252,0.02233,0.01669,0.01312,0.0146,0.01501,0.323,0.3227,
1.73,0.2275,0.155,0.03809,0.02696,0.05238,0.02233,0.0167,0.01312,0.0146,0.01501,0.3231,0.3227,
1.729,0.2311,0.155,0.03809,0.02696,0.05238,0.02215,0.01665,0.01307,0.0146,0.01501,0.3231,0.323,
1.729,0.2282,0.155,0.03809,0.02696,0.05238,0.02215,0.01665,0.01307,0.0146,0.01501,0.3231,0.323,
1.729,0.2275,0.155,0.03809,0.02696,0.05238,0.02215,0.01665,0.01307,0.0146,0.01501,0.3231,0.323,
1.729,0.2287,0.1547,0.03809,0.02696,0.05238,0.02215,0.01665,0.01307,0.0146,0.01501,0.3231,0.3233,
1.729,0.2316,0.1547,0.0381,0.02696,0.05222,0.02215,0.01665,0.01307,0.01461,0.01501,0.3232,0.3234,
1.728,0.2343,0.1548,0.03812,0.02698,0.05171,0.02216,0.01666,0.01307,0.01461,0.01502,0.3233,0.3236,
1.727,0.2336,0.1546,0.03803,0.02694,0.05149,0.02213,0.01664,0.01306,0.01459,0.015,0.3245,0.3231,
1.726,0.2376,0.1543,0.03797,0.02689,0.0514,0.02209,0.01661,0.01303,0.01457,0.01497,0.3256,0.3226,
1.726,0.2333,0.1543,0.03797,0.02689,0.0514,0.02209,0.01661,0.01303,0.01457,0.01497,0.3256,0.3226,
1.726,0.2333,0.1543,0.03797,0.02689,0.0514,0.02209,0.01661,0.01303,0.01457,0.01497,0.3256,0.3226,
1.725,0.2422,0.154,0.03777,0.02687,0.05133,0.02206,0.01673,0.01322,0.01442,0.01472,0.3267,0.3221,
1.724,0.2426,0.1531,0.03755,0.02686,0.05191,0.02203,0.01671,0.0132,0.01462,0.01448,0.3279,0.3216,
1.724,0.2426,0.1531,0.03736,0.02693,0.05158,0.02223,0.01652,0.01321,0.01463,0.01449,0.3281,0.3218,
1.724,0.2476,0.1531,0.0373,0.02706,0.05158,0.02284,0.01591,0.01321,0.01501,0.01411,0.3281,0.3218,
1.723,0.2472,0.153,0.03732,0.02711,0.05142,0.02285,0.01592,0.01366,0.01535,0.01332,0.3281,0.3219,
1.721,0.2429,0.1524,0.03688,0.02718,0.05127,0.02312,0.01553,0.01362,0.01553,0.01306,0.3305,0.3209,
1.72,0.2448,0.152,0.03679,0.02715,0.0512,0.0232,0.01539,0.0136,0.0155,0.01304,0.3316,0.3205,
1.719,0.2457,0.1516,0.03646,0.02719,0.05113,0.02317,0.01537,0.01358,0.01548,0.01302,0.3329,0.3201,
1.718,0.246,0.1516,0.03631,0.02721,0.05114,0.02318,0.01538,0.01359,0.01549,0.01303,0.3329,0.3201,
1.725,0.3119,0.1459,0.04192,0.02674,0.05115,0.02318,0.01562,0.01335,0.01549,0.01303,0.333,0.3207,
1.722,0.3195,0.1457,0.04194,0.02619,0.05115,0.02318,0.01562,0.01335,0.0183,0.01022,0.333,0.3213,
1.722,0.3191,0.1457,0.04192,0.02627,0.05115,0.02318,0.01562,0.01357,0.0183,0.009996,0.333,0.3213,
1.71,0.3356,0.1456,0.04192,0.02637,0.05115,0.03418,0.004615,0.01357,0.01867,0.009623,0.333,0.3213,
1.709,0.3208,0.1453,0.04188,0.02636,0.05107,0.03413,0.004607,0.01355,0.01864,0.009607,0.3341,0.3208,
1.709,0.3142,0.1448,0.04233,0.0264,0.05072,0.03414,0.004609,0.01356,0.01865,0.00961,0.3342,0.3209,
1.709,0.3176,0.1441,0.04221,0.02642,0.05111,0.03408,0.004974,0.01316,0.01862,0.009594,0.3353,0.3204,
1.707,0.3447,0.1436,0.04208,0.02638,0.05094,0.03397,0.004957,0.01312,0.01855,0.009562,0.3376,0.3193,
1.704,0.3439,0.1433,0.04208,0.02634,0.05086,0.03319,0.004835,0.01309,0.01852,0.009546,0.3387,0.3196,
1.705,0.3331,0.1423,0.04223,0.02634,0.05168,0.03341,0.004613,0.01309,0.01852,0.009546,0.3387,0.3196,
1.701,0.2999,0.1415,0.04186,0.02625,0.05142,0.03325,0.00459,0.01303,0.01843,0.009499,0.3421,0.318,
1.7,0.2959,0.1414,0.04192,0.02632,0.05127,0.03325,0.004589,0.01325,0.02001,0.007699,0.3422,0.3181,
1.7,0.2965,0.141,0.04197,0.02632,0.05166,0.03325,0.004589,0.01325,0.02001,0.007699,0.3422,0.3181,
1.697,0.2983,0.1407,0.04181,0.02639,0.05158,0.03267,0.004471,0.01316,0.01998,0.007685,0.3433,0.3182,
1.698,0.3037,0.1407,0.04181,0.02641,0.05158,0.03267,0.004471,0.01316,0.01998,0.007685,0.3433,0.3182,
1.696,0.3013,0.1405,0.04171,0.0264,0.05149,0.03262,0.004464,0.01314,0.01994,0.007672,0.3444,0.3177,
1.695,0.3171,0.1395,0.04157,0.02658,0.05158,0.03219,0.004469,0.01315,0.01996,0.00768,0.3448,0.3185,
1.695,0.3119,0.1393,0.04163,0.02663,0.05142,0.03221,0.00447,0.01316,0.01997,0.007683,0.3449,0.3186,
1.693,0.3266,0.1389,0.0416,0.02662,0.05122,0.03216,0.004463,0.01314,0.02031,0.007304,0.3461,0.3181,
1.694,0.3117,0.1389,0.04156,0.0267,0.05122,0.03216,0.004463,0.01314,0.02031,0.007304,0.3461,0.3181,
1.696,0.3534,0.1332,0.04675,0.02674,0.05097,0.03123,0.004733,0.01285,0.02028,0.007294,0.3474,0.3186,
1.696,0.3559,0.1328,0.04689,0.0268,0.05064,0.03125,0.004736,0.01285,0.02029,0.007299,0.3476,0.3188,
1.698,0.3997,0.1273,0.05158,0.02681,0.0503,0.03116,0.005073,0.01246,0.02045,0.007057,0.35,0.3178,
1.698,0.3875,0.1273,0.05149,0.02691,0.05013,0.03116,0.005293,0.01225,0.02045,0.007058,0.3501,0.3179,
1.709,0.3846,0.1268,0.05157,0.02695,0.05054,0.03116,0.005293,0.01225,0.02045,0.009869,0.3473,0.3179,
1.709,0.3857,0.1267,0.05159,0.02697,0.05038,0.03116,0.005293,0.01225,0.02097,0.009355,0.3473,0.3179,
1.708,0.3927,0.1264,0.0516,0.02695,0.05029,0.03111,0.005284,0.0214,0.01176,0.009339,0.3485,0.3174,
1.708,0.3962,0.1263,0.05159,0.02706,0.05029,0.03111,0.005284,0.0214,0.01176,0.009339,0.3485,0.3174,
1.708,0.398,0.1263,0.0516,0.02712,0.05012,0.03111,0.005285,0.0214,0.01213,0.008976,0.3485,0.3174,
1.706,0.3984,0.126,0.05145,0.02718,0.05003,0.03106,0.005276,0.02154,0.01193,0.00896,0.3497,0.3169,
1.707,0.4009,0.1239,0.05135,0.02716,0.05178,0.03101,0.005485,0.02129,0.01191,0.008944,0.3508,0.3163,
1.707,0.4006,0.1238,0.05125,0.02725,0.05179,0.03101,0.005486,0.02158,0.01198,0.008583,0.3509,0.3164,
1.707,0.4024,0.1237,0.05132,0.02728,0.05179,0.03123,0.005268,0.02158,0.01198,0.008583,0.3509,0.3164,
1.717,0.3987,0.1229,0.05138,0.02732,0.05251,0.03123,0.005268,0.02158,0.01198,0.01116,0.3483,0.3164,
1.717,0.3969,0.1219,0.0514,0.02734,0.05331,0.03124,0.005268,0.02208,0.01149,0.01117,0.3483,0.3165,
1.726,0.4039,0.1216,0.05139,0.02738,0.05362,0.03124,0.005268,0.02208,0.01149,0.01396,0.3455,0.3165,
