entropy,entropyInd,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
2.216,0.1755,0.08922,0.06992,0.05573,0.2212,0.1396,0.007851,0.1386,0.08619,0.04204,0.07483,0.07483,
2.127,0.1602,0.06041,0.04771,0.038,0.1491,0.09636,0.005438,0.09609,0.05975,0.02914,0.2098,0.2082,
2.127,0.1601,0.06021,0.04779,0.03805,0.1477,0.09655,0.005445,0.09629,0.05987,0.0292,0.2103,0.2086,
2.127,0.1814,0.05975,0.04776,0.03808,0.1469,0.09652,0.005453,0.09644,0.05995,0.02923,0.2106,0.2093,
2.135,0.1841,0.06143,0.04779,0.03811,0.1452,0.09556,0.005455,0.09653,0.06,0.03284,0.2083,0.2088,
2.133,0.1592,0.06123,0.04767,0.0381,0.1444,0.09415,0.005454,0.09654,0.06001,0.03285,0.2094,0.2102,
2.135,0.1451,0.06259,0.04771,0.03813,0.1435,0.09424,0.005458,0.09665,0.06007,0.03307,0.2094,0.2092,
2.135,0.1334,0.0626,0.04772,0.03814,0.1434,0.09409,0.005458,0.09666,0.06008,0.03308,0.2094,0.2094,
2.135,0.1357,0.06266,0.04776,0.03817,0.1425,0.09403,0.005461,0.09677,0.06014,0.03311,0.2097,0.2098,
2.134,0.1315,0.06233,0.04772,0.03815,0.142,0.09383,0.005458,0.09674,0.06013,0.0331,0.2107,0.2099,
2.133,0.1337,0.06186,0.04764,0.03768,0.1415,0.0939,0.005462,0.09682,0.06017,0.03313,0.2108,0.211,
2.131,0.1667,0.06173,0.04754,0.0376,0.1412,0.0937,0.005451,0.09661,0.06004,0.03306,0.2125,0.2106,
2.13,0.1296,0.06174,0.04755,0.03761,0.1411,0.09196,0.005451,0.09662,0.06005,0.03306,0.2125,0.2124,
2.127,0.1305,0.06168,0.04748,0.0373,0.1408,0.08927,0.005446,0.09654,0.06,0.03303,0.2134,0.2151,
2.125,0.13,0.06141,0.04727,0.03732,0.1408,0.08789,0.00545,0.09661,0.06004,0.03305,0.2135,0.2167,
2.133,0.1297,0.06524,0.04722,0.03729,0.1406,0.0874,0.005446,0.09654,0.05999,0.0351,0.2124,0.2128,
2.134,0.129,0.06665,0.04693,0.03723,0.1401,0.08727,0.005438,0.09639,0.0599,0.03557,0.2136,0.2109,
2.138,0.1332,0.06999,0.04688,0.03721,0.1397,0.08723,0.005435,0.09634,0.05987,0.03584,0.2143,0.2072,
2.142,0.1261,0.07448,0.04678,0.03722,0.1396,0.08672,0.005436,0.09636,0.05988,0.03622,0.214,0.2033,
2.145,0.125,0.074,0.04668,0.03724,0.1397,0.08409,0.00544,0.09643,0.05992,0.03951,0.2109,0.2061,
2.144,0.1386,0.074,0.04668,0.03724,0.1397,0.0823,0.00544,0.09643,0.05992,0.03951,0.2109,0.2079,
2.144,0.1255,0.07374,0.04667,0.03725,0.1397,0.08233,0.005442,0.09647,0.05995,0.03952,0.2109,0.208,
2.143,0.1233,0.07365,0.04668,0.03726,0.1396,0.08143,0.005443,0.09649,0.05996,0.03953,0.211,0.209,
