RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
2862000.0,2243000.0,1787000.0,7094000.0,4476000.0,251800.0,4445000.0,2764000.0,1348000.0,2400000.0,2400000.0,
2795000.0,2207000.0,1758000.0,6896000.0,4458000.0,251600.0,4445000.0,2764000.0,1348000.0,9707000.0,9631000.0,
2779000.0,2206000.0,1757000.0,6820000.0,4457000.0,251400.0,4445000.0,2764000.0,1348000.0,9707000.0,9631000.0,
2754000.0,2201000.0,1755000.0,6771000.0,4449000.0,251300.0,4445000.0,2763000.0,1347000.0,9707000.0,9646000.0,
2829000.0,2201000.0,1755000.0,6687000.0,4400000.0,251200.0,4445000.0,2763000.0,1512000.0,9591000.0,9614000.0,
2819000.0,2195000.0,1754000.0,6648000.0,4335000.0,251100.0,4445000.0,2763000.0,1512000.0,9639000.0,9680000.0,
2879000.0,2194000.0,1754000.0,6601000.0,4334000.0,251000.0,4445000.0,2763000.0,1521000.0,9630000.0,9620000.0,
2879000.0,2194000.0,1754000.0,6596000.0,4327000.0,251000.0,4445000.0,2763000.0,1521000.0,9630000.0,9627000.0,
2878000.0,2193000.0,1753000.0,6543000.0,4319000.0,250800.0,4445000.0,2762000.0,1521000.0,9630000.0,9635000.0,
2864000.0,2192000.0,1753000.0,6524000.0,4311000.0,250800.0,4445000.0,2762000.0,1521000.0,9678000.0,9642000.0,
2840000.0,2187000.0,1730000.0,6495000.0,4311000.0,250800.0,4445000.0,2762000.0,1521000.0,9678000.0,9688000.0,
2840000.0,2187000.0,1730000.0,6495000.0,4311000.0,250800.0,4445000.0,2762000.0,1521000.0,9775000.0,9688000.0,
2840000.0,2187000.0,1730000.0,6490000.0,4230000.0,250800.0,4445000.0,2762000.0,1521000.0,9775000.0,9769000.0,
2840000.0,2186000.0,1717000.0,6482000.0,4110000.0,250700.0,4445000.0,2762000.0,1521000.0,9824000.0,9902000.0,
2825000.0,2175000.0,1717000.0,6477000.0,4044000.0,250700.0,4445000.0,2762000.0,1521000.0,9824000.0,9968000.0,
3004000.0,2174000.0,1717000.0,6473000.0,4024000.0,250700.0,4445000.0,2762000.0,1616000.0,9777000.0,9799000.0,
3073000.0,2164000.0,1717000.0,6459000.0,4024000.0,250700.0,4445000.0,2762000.0,1640000.0,9851000.0,9724000.0,
3229000.0,2163000.0,1717000.0,6444000.0,4024000.0,250700.0,4445000.0,2762000.0,1654000.0,9887000.0,9560000.0,
3435000.0,2157000.0,1717000.0,6439000.0,4000000.0,250700.0,4445000.0,2762000.0,1671000.0,9870000.0,9378000.0,
3411000.0,2152000.0,1716000.0,6439000.0,3876000.0,250700.0,4445000.0,2762000.0,1821000.0,9719000.0,9501000.0,
3411000.0,2152000.0,1716000.0,6439000.0,3793000.0,250700.0,4445000.0,2762000.0,1821000.0,9719000.0,9584000.0,
3397000.0,2150000.0,1716000.0,6435000.0,3793000.0,250700.0,4445000.0,2762000.0,1821000.0,9719000.0,9584000.0,
3392000.0,2150000.0,1716000.0,6430000.0,3751000.0,250700.0,4445000.0,2762000.0,1821000.0,9719000.0,9626000.0,
3530000.0,2148000.0,1716000.0,6425000.0,3666000.0,250700.0,4445000.0,2762000.0,1831000.0,9709000.0,9551000.0,
3499000.0,2145000.0,1716000.0,6420000.0,3582000.0,250700.0,4445000.0,2762000.0,1831000.0,9806000.0,9634000.0,
3489000.0,2144000.0,1716000.0,6420000.0,3545000.0,250700.0,4445000.0,2762000.0,1831000.0,9855000.0,9672000.0,
3466000.0,2143000.0,1715000.0,6420000.0,3523000.0,250700.0,4445000.0,2762000.0,1831000.0,9904000.0,9693000.0,
3545000.0,2137000.0,1715000.0,6406000.0,3434000.0,250600.0,4445000.0,2762000.0,1998000.0,9738000.0,9698000.0,
3530000.0,2127000.0,1668000.0,6401000.0,3394000.0,250600.0,4445000.0,2762000.0,1998000.0,9787000.0,9786000.0,
3525000.0,2127000.0,1668000.0,6396000.0,3375000.0,250600.0,4445000.0,2762000.0,1997000.0,9787000.0,9805000.0,
3515000.0,2126000.0,1667000.0,6396000.0,3375000.0,250600.0,4445000.0,2762000.0,1997000.0,9787000.0,9805000.0,
3578000.0,2140000.0,1672000.0,6470000.0,3405000.0,226800.0,4445000.0,2773000.0,2015000.0,9850000.0,9629000.0,
3697000.0,2146000.0,1674000.0,6471000.0,3383000.0,248500.0,4447000.0,2768000.0,2107000.0,9739000.0,9509000.0,
3669000.0,2145000.0,1676000.0,6469000.0,3449000.0,163000.0,4453000.0,2811000.0,2058000.0,9836000.0,9529000.0,
3645000.0,2143000.0,1654000.0,6477000.0,3408000.0,169000.0,4468000.0,2860000.0,1987000.0,9836000.0,9594000.0,
3617000.0,2152000.0,1657000.0,6463000.0,3401000.0,3476000.0,1173000.0,2884000.0,2080000.0,9750000.0,9607000.0,
3719000.0,2160000.0,1658000.0,6449000.0,3401000.0,3482000.0,1179000.0,2887000.0,2078000.0,9737000.0,9490000.0,
3708000.0,2160000.0,1661000.0,6452000.0,3376000.0,3488000.0,1179000.0,2929000.0,2210000.0,9557000.0,9515000.0,
3685000.0,2167000.0,1667000.0,6447000.0,3326000.0,3488000.0,1179000.0,2939000.0,2200000.0,9605000.0,9565000.0,
3658000.0,2158000.0,1657000.0,6460000.0,3326000.0,3500000.0,1179000.0,2973000.0,2154000.0,9605000.0,9578000.0,
3645000.0,2148000.0,1640000.0,6449000.0,3304000.0,3500000.0,1185000.0,2979000.0,2142000.0,9653000.0,9620000.0,
3626000.0,2136000.0,1644000.0,6452000.0,3262000.0,3500000.0,1197000.0,2973000.0,2136000.0,9701000.0,9662000.0,
3599000.0,2133000.0,1646000.0,6444000.0,3261000.0,3500000.0,1197000.0,2973000.0,2136000.0,9701000.0,9662000.0,
3594000.0,2132000.0,1636000.0,6424000.0,3261000.0,3500000.0,1203000.0,2976000.0,2126000.0,9701000.0,9675000.0,
3694000.0,2127000.0,1639000.0,6393000.0,3222000.0,3506000.0,1206000.0,2968000.0,2232000.0,9692000.0,9611000.0,
3878000.0,2124000.0,1627000.0,6393000.0,3158000.0,3506000.0,1206000.0,2968000.0,2323000.0,9601000.0,9486000.0,
3867000.0,2122000.0,1630000.0,6393000.0,3137000.0,3506000.0,1206000.0,3105000.0,2185000.0,9601000.0,9506000.0,
3864000.0,2115000.0,1634000.0,6375000.0,3106000.0,3506000.0,1212000.0,3155000.0,2130000.0,9601000.0,9537000.0,
3857000.0,2113000.0,1629000.0,6366000.0,3025000.0,3506000.0,1212000.0,3193000.0,2280000.0,9461000.0,9632000.0,
3833000.0,2116000.0,1634000.0,6361000.0,3002000.0,3506000.0,1212000.0,3193000.0,2280000.0,9461000.0,9655000.0,
3879000.0,2123000.0,1637000.0,6335000.0,2958000.0,3506000.0,1212000.0,3237000.0,2236000.0,9508000.0,9633000.0,
3977000.0,2117000.0,1642000.0,6342000.0,2958000.0,3506000.0,1218000.0,3274000.0,2192000.0,9508000.0,9514000.0,
3963000.0,2117000.0,1646000.0,6322000.0,2945000.0,3506000.0,1218000.0,3293000.0,2173000.0,9603000.0,9527000.0,
3926000.0,2121000.0,1653000.0,6335000.0,2923000.0,3506000.0,1218000.0,3318000.0,2147000.0,9748000.0,9548000.0,
3921000.0,2110000.0,1638000.0,6335000.0,2892000.0,3500000.0,1218000.0,3431000.0,2029000.0,9748000.0,9608000.0,
3914000.0,2109000.0,1627000.0,6336000.0,2892000.0,3500000.0,1227000.0,3489000.0,1962000.0,9895000.0,9620000.0,
3961000.0,2132000.0,1614000.0,6368000.0,2891000.0,3500000.0,1227000.0,3532000.0,1944000.0,9969000.0,9511000.0,
3938000.0,2151000.0,1589000.0,6353000.0,2859000.0,3500000.0,1227000.0,3555000.0,1921000.0,9969000.0,9573000.0,
3932000.0,2147000.0,1594000.0,6348000.0,2859000.0,3500000.0,1244000.0,3550000.0,1910000.0,1.002E7,9573000.0,
3932000.0,2146000.0,1598000.0,6358000.0,3443000.0,2888000.0,1231000.0,3572000.0,1931000.0,1.008E7,9581000.0,
3919000.0,2144000.0,1603000.0,6333000.0,3443000.0,2899000.0,1220000.0,3572000.0,1931000.0,1.008E7,9581000.0,
3897000.0,2147000.0,1603000.0,6347000.0,3421000.0,2887000.0,1240000.0,3564000.0,1919000.0,1.013E7,9615000.0,
3931000.0,2146000.0,1568000.0,6343000.0,3419000.0,2875000.0,1234000.0,3602000.0,1919000.0,1.009E7,9627000.0,
3900000.0,2154000.0,1573000.0,6352000.0,3419000.0,2881000.0,1246000.0,3607000.0,1894000.0,1.009E7,9627000.0,
3893000.0,2153000.0,1555000.0,6352000.0,3379000.0,2875000.0,1246000.0,3627000.0,1875000.0,1.009E7,9693000.0,
3997000.0,2151000.0,1559000.0,6342000.0,3359000.0,2875000.0,1246000.0,3653000.0,1868000.0,1.007E7,9597000.0,
3970000.0,2154000.0,1563000.0,6332000.0,3371000.0,2863000.0,1246000.0,3663000.0,1857000.0,1.012E7,9597000.0,
4028000.0,2167000.0,1546000.0,6324000.0,3348000.0,2875000.0,1239000.0,3671000.0,2046000.0,9918000.0,9549000.0,
4016000.0,2167000.0,1549000.0,6327000.0,3809000.0,2387000.0,1234000.0,3735000.0,1982000.0,9918000.0,9582000.0,
4003000.0,2169000.0,1553000.0,6300000.0,5324000.0,830500.0,1234000.0,3812000.0,1960000.0,9863000.0,9622000.0,
3982000.0,2171000.0,1556000.0,6295000.0,5314000.0,824500.0,1249000.0,3797000.0,1960000.0,9863000.0,9638000.0,
