tick 180001.0,,,,,,,,,,,,,,,,,,,,,
endosome22T,initMembraneContent,,,,,,,,,,,,,,,,,,,,
endosome22T,initSolubleContent,,,,,,,,,,,,,,,,,,,,
endosome23b,initOrgProp,area,7539.822369,volume,50265.48246,xcoor,26.42202495,ycoor,28.24771288,,,,,,,,,,,,
endosome23b,initRabContent,RabL,7539.822369,,,,,,,,,,,,,,,,,,
endosome23b,initMembraneContent,,,,,,,,,,,,,,,,,,,,
endosome23b,initSolubleContent,,,,,,,,,,,,,,,,,,,,
endosome24T,initOrgProp,area,7539.822369,volume,50265.48246,xcoor,23.93541706,ycoor,22.33503232,,,,,,,,,,,,
endosome24T,initRabContent,RabL,7539.822369,,,,,,,,,,,,,,,,,,
endosome24T,initMembraneContent,,,,,,,,,,,,,,,,,,,,
endosome24T,initSolubleContent,,,,,,,,,,,,,,,,,,,,
endosome25R,initOrgProp,area,7539.822369,volume,50265.48246,xcoor,26.81092745,ycoor,20.48315459,,,,,,,,,,,,
endosome25R,initRabContent,RabL,7539.822369,,,,,,,,,,,,,,,,,,
endosome25R,initMembraneContent,,,,,,,,,,,,,,,,,,,,
endosome25R,initSolubleContent,,,,,,,,,,,,,,,,,,,,
endosome26H,initOrgProp,area,7539.822369,volume,50265.48246,xcoor,28.1581649,ycoor,19.73431966,,,,,,,,,,,,
endosome26H,initRabContent,RabL,7539.822369,,,,,,,,,,,,,,,,,,
endosome26H,initMembraneContent,,,,,,,,,,,,,,,,,,,,
endosome26H,initSolubleContent,,,,,,,,,,,,,,,,,,,,
endosome27Z,initOrgProp,area,7539.822369,volume,50265.48246,xcoor,37.04115421,ycoor,35.30452915,,,,,,,,,,,,
endosome27Z,initRabContent,RabL,7539.822369,,,,,,,,,,,,,,,,,,
endosome27Z,initMembraneContent,,,,,,,,,,,,,,,,,,,,
endosome27Z,initSolubleContent,,,,,,,,,,,,,,,,,,,,
endosome28B,initOrgProp,area,7539.822369,volume,50265.48246,xcoor,25.88536533,ycoor,24.1152313,,,,,,,,,,,,
endosome28B,initRabContent,RabL,7539.822369,,,,,,,,,,,,,,,,,,
endosome28B,initMembraneContent,,,,,,,,,,,,,,,,,,,,
endosome28B,initSolubleContent,,,,,,,,,,,,,,,,,,,,
endosome29K,initOrgProp,area,7539.822369,volume,50265.48246,xcoor,26.28767362,ycoor,23.83930763,,,,,,,,,,,,
endosome29K,initRabContent,RabL,7539.822369,,,,,,,,,,,,,,,,,,
endosome29K,initMembraneContent,,,,,,,,,,,,,,,,,,,,
endosome29K,initSolubleContent,,,,,,,,,,,,,,,,,,,,
