R-TfaEn,REn,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,TfaEn,area,cMHCIEn,exCxEn,imCxEn,membraneMarker,mvb,oMHCIEn,ovaEn,pepEn,pepMHCIEn,protonEn,solubleMarker,volume,
3.7E-36,2.7,3199999.9999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,3199999.9999999995,36.0,0.0,0.0,0.0,1.0,0.0043,0.0,0.0,0.0,270.0,1.0,5.0E8,
8.2E-42,2.7,3199999.9999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,3199999.9999999995,36.0,0.0,0.0,0.0,1.0,2.3E-6,0.0,0.0,0.0,31000.0,1.0,5.0E8,
5.1E-42,2.7,3199999.9999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,3199999.9999999995,36.0,0.0,0.0,0.0,2.0,4.5E-5,0.0,0.0,0.0,65000.0,1.0,5.0E8,
5.1E-42,2.7,3199999.9999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,3199999.9999999995,36.0,0.0,0.0,0.0,3.0,1.4E-4,0.0,0.0,0.0,84000.0,1.0,5.0E8,
5.1E-42,2.7,3199999.9999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,3199999.9999999995,36.0,0.0,0.0,0.0,3.0,4.3E-4,0.0,0.0,0.0,110000.0,1.0,5.0E8,
5.1E-42,2.7,3199999.9999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,3199999.9999999995,36.0,0.0,0.0,0.0,5.0,9.1E-4,0.0,0.0,0.0,130000.0,1.0,5.0E8,
5.0E-42,2.7,3199999.9999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,3199999.9999999995,36.0,0.0,0.0,0.0,6.0,0.0017,0.0,0.0,0.0,140000.0,1.0,5.0E8,
1.3E-34,5.8,3199999.9999999995,53000.0,3300.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,3299999.9999999995,58.0,0.57,0.57,0.0,8.0,0.0038,0.0,0.0,0.0,150000.0,1.0,5.0E8,
2.6E-35,1.2,3099999.9999999995,5600.0,3300.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,3199999.9999999995,12.0,0.26,0.26,0.0,10.0,8.7E-4,0.0,0.0,0.0,160000.0,1.0,5.0E8,
2.5E-35,1.2,3099999.9999999995,5600.0,3200.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,3099999.9999999995,12.0,0.26,0.26,0.0,11.0,0.0011,0.0,0.0,0.0,160000.0,1.0,5.0E8,
2.5E-35,1.2,3099999.9999999995,5600.0,3200.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,3099999.9999999995,11.0,0.26,0.26,0.0,13.0,0.0015,0.0,0.0,0.0,170000.0,1.0,5.0E8,
2.5E-35,1.2,3099999.9999999995,5600.0,3200.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,3099999.9999999995,11.0,0.26,0.26,0.0,13.0,0.0023,0.0,0.0,0.0,190000.0,1.0,5.0E8,
2.5E-35,1.2,3099999.9999999995,5600.0,3200.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,3099999.9999999995,11.0,0.26,0.26,0.0,13.0,0.0034,0.0,0.0,0.0,200000.0,1.0,5.0E8,
2.5E-35,1.2,3099999.9999999995,5600.0,3200.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,3099999.9999999995,11.0,0.26,0.26,0.0,13.0,0.005,0.0,0.0,0.0,210000.0,1.0,5.0E8,
2.5E-35,1.2,3099999.9999999995,5600.0,3200.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,3099999.9999999995,11.0,0.26,0.26,0.0,13.0,0.0073,0.0,0.0,0.0,230000.0,1.0,5.0E8,
2.5E-35,1.2,3099999.9999999995,5600.0,3200.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,3099999.9999999995,11.0,0.26,0.26,0.0,14.0,0.011,0.0,0.0,0.0,240000.0,1.0,5.0E8,
2.5E-35,1.2,3099999.9999999995,5600.0,3200.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,3099999.9999999995,11.0,0.26,0.26,0.0,14.0,0.015,0.0,0.0,0.0,260000.0,1.0,5.0E8,
2.5E-35,1.1,3099999.9999999995,5600.0,3200.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,3099999.9999999995,11.0,0.26,0.26,0.0,15.0,0.012,0.0,0.0,0.0,250000.0,1.0,5.0E8,
2.5E-35,1.1,3099999.9999999995,5600.0,3200.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,3099999.9999999995,11.0,0.26,0.26,0.0,15.0,0.011,0.0,0.0,0.0,240000.0,1.0,5.0E8,
2.5E-35,1.1,3099999.9999999995,5600.0,3200.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,3099999.9999999995,11.0,0.26,0.26,0.0,16.0,0.012,0.0,0.0,0.0,250000.0,1.0,5.0E8,
2.5E-35,1.1,3099999.9999999995,5600.0,3200.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,3099999.9999999995,11.0,0.26,0.26,0.0,18.0,0.015,0.0,0.0,0.0,250000.0,1.0,5.0E8,
2.5E-35,1.1,3099999.9999999995,5600.0,3200.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,3099999.9999999995,11.0,0.26,0.26,0.0,18.0,0.019,0.0,0.0,0.0,270000.0,1.0,5.0E8,
2.5E-35,1.1,3099999.9999999995,5500.0,3200.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,3099999.9999999995,11.0,0.25,0.25,0.0,21.0,0.025,0.0,0.0,0.0,280000.0,1.0,5.0E8,
2.5E-35,1.1,3099999.9999999995,5500.0,3200.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,3099999.9999999995,11.0,0.25,0.25,0.0,22.0,0.033,0.0,0.0,0.0,290000.0,1.0,5.0E8,
2.5E-35,1.1,3099999.9999999995,5500.0,3200.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,3099999.9999999995,11.0,0.25,0.25,0.0,22.0,0.045,0.0,0.0,0.0,300000.0,1.0,5.0E8,
2.5E-35,1.1,3099999.9999999995,5500.0,3200.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,3099999.9999999995,11.0,0.25,0.25,0.0,25.0,0.039,0.0,0.0,0.0,300000.0,1.0,5.0E8,
2.5E-35,1.1,3099999.9999999995,5500.0,3200.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,3099999.9999999995,11.0,0.25,0.25,0.0,26.0,0.028,0.0,0.0,0.0,280000.0,1.0,5.0E8,
2.5E-35,1.1,3099999.9999999995,5500.0,3200.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,3099999.9999999995,11.0,0.25,0.25,0.0,28.0,0.026,0.0,0.0,0.0,280000.0,1.0,5.0E8,
2.5E-35,1.1,3099999.9999999995,5500.0,3200.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,3099999.9999999995,11.0,0.25,0.25,0.0,28.0,0.028,0.0,0.0,0.0,280000.0,1.0,5.0E8,
2.5E-35,1.1,2999999.9999999995,5500.0,3200.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,3099999.9999999995,11.0,0.25,0.25,0.0,29.0,0.033,0.0,0.0,0.0,290000.0,1.0,5.0E8,
2.5E-35,1.1,2999999.9999999995,5400.0,3100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,3099999.9999999995,11.0,0.25,0.25,0.0,30.0,0.041,0.0,0.0,0.0,300000.0,1.0,5.0E8,
2.5E-35,1.1,2999999.9999999995,5400.0,3100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,3099999.9999999995,11.0,0.25,0.25,0.0,30.0,0.053,0.0,0.0,0.0,310000.0,1.0,5.0E8,
2.5E-35,1.1,2999999.9999999995,5400.0,3100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,3099999.9999999995,11.0,0.25,0.25,0.0,30.0,0.069,0.0,0.0,0.0,330000.0,1.0,5.0E8,
2.5E-35,1.1,2999999.9999999995,5400.0,3100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,3099999.9999999995,11.0,0.25,0.25,0.0,30.0,0.077,0.0,0.0,0.0,330000.0,1.0,5.0E8,
