R-TfaEn,REn,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,TfaEn,area,cMHCIEn,exCxEn,imCxEn,membraneMarker,mvb,oMHCIEn,ovaEn,pepEn,pepMHCIEn,protonEn,solubleMarker,volume,
1.5E-37,0.0094,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,3.7E-5,0.031,0.031,0.0,470.0,8.5,0.0,0.0,0.0,1.8E7,1.0,6.9E8,
1.5E-37,0.0094,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,4.0E-5,0.031,0.031,0.0,440.0,8.5,0.0,0.0,0.0,1.8E7,1.0,6.9E8,
1.5E-37,0.0094,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,3.7E-5,0.031,0.031,0.0,420.0,8.5,0.0,0.0,0.0,1.8E7,1.0,6.9E8,
1.5E-37,0.0093,950.0,410.0,3100.0,3699999.9999999995,3900.0,1600.0,2000.0,240.0,2500.0,0.18,3799999.9999999995,3.7E-5,0.031,0.031,0.0,400.0,8.5,0.0,0.0,0.0,1.8E7,1.0,6.8E8,
1.5E-37,0.0093,950.0,410.0,3100.0,3699999.9999999995,3900.0,1600.0,2000.0,240.0,2500.0,0.18,3799999.9999999995,3.9E-5,0.031,0.031,0.0,390.0,8.5,0.0,0.0,0.0,1.8E7,1.0,6.8E8,
1.5E-37,0.0093,950.0,410.0,3100.0,3699999.9999999995,3900.0,1600.0,2000.0,240.0,2500.0,0.18,3799999.9999999995,3.6E-5,0.031,0.031,0.0,370.0,8.5,0.0,0.0,0.0,1.8E7,1.0,6.8E8,
1.5E-37,0.0093,950.0,410.0,3100.0,3699999.9999999995,3900.0,1600.0,2000.0,240.0,2500.0,0.18,3799999.9999999995,3.2E-5,0.031,0.031,0.0,350.0,8.5,0.0,0.0,0.0,1.9E7,1.0,6.8E8,
1.5E-37,0.0093,950.0,410.0,3100.0,3699999.9999999995,3900.0,1600.0,2000.0,240.0,2500.0,0.18,3799999.9999999995,2.7E-5,0.031,0.031,0.0,320.0,8.5,0.0,0.0,0.0,2.0E7,1.0,6.8E8,
1.5E-37,0.0093,950.0,410.0,3100.0,3699999.9999999995,3900.0,1600.0,2000.0,240.0,2500.0,0.18,3799999.9999999995,2.3E-5,0.031,0.031,0.0,310.0,8.5,0.0,0.0,0.0,2.2E7,1.0,6.8E8,
1.5E-37,0.0093,950.0,410.0,3100.0,3699999.9999999995,3900.0,1600.0,2000.0,240.0,2500.0,0.18,3699999.9999999995,1.9E-5,0.031,0.031,0.0,300.0,8.4,0.0,0.0,0.0,2.3E7,1.0,6.8E8,
1.5E-37,0.0093,950.0,410.0,3100.0,3699999.9999999995,3900.0,1600.0,2000.0,240.0,2500.0,0.18,3699999.9999999995,2.3E-5,0.031,0.031,0.0,300.0,8.4,0.0,0.0,0.0,2.1E7,1.0,6.8E8,
1.5E-37,0.0093,950.0,410.0,3100.0,3699999.9999999995,3900.0,1600.0,2000.0,240.0,2500.0,0.18,3699999.9999999995,2.4E-5,0.031,0.031,0.0,290.0,8.4,0.0,0.0,0.0,2.1E7,1.0,6.8E8,
1.5E-37,0.0093,950.0,410.0,3100.0,3699999.9999999995,3900.0,1600.0,2000.0,240.0,2500.0,0.18,3699999.9999999995,2.3E-5,0.031,0.031,0.0,290.0,8.4,0.0,0.0,0.0,2.2E7,1.0,6.8E8,
1.5E-37,0.0093,950.0,410.0,3100.0,3699999.9999999995,3900.0,1600.0,2000.0,240.0,2500.0,0.18,3699999.9999999995,2.0E-5,0.031,0.031,0.0,290.0,8.4,0.0,0.0,0.0,2.2E7,1.0,6.8E8,
1.5E-37,0.0093,950.0,410.0,3100.0,3699999.9999999995,3900.0,1600.0,2000.0,240.0,2500.0,0.18,3699999.9999999995,1.8E-5,0.031,0.031,0.0,290.0,8.4,0.0,0.0,0.0,2.4E7,1.0,6.8E8,
1.5E-37,0.0093,950.0,410.0,3100.0,3699999.9999999995,3900.0,1600.0,2000.0,240.0,2500.0,0.18,3699999.9999999995,1.5E-5,0.031,0.031,0.0,290.0,8.4,0.0,0.0,0.0,2.5E7,1.0,6.8E8,
1.5E-37,0.0093,950.0,410.0,3100.0,3699999.9999999995,3900.0,1600.0,2000.0,240.0,2500.0,0.18,3699999.9999999995,1.3E-5,0.031,0.031,0.0,290.0,8.4,0.0,0.0,0.0,2.6E7,1.0,6.8E8,
1.5E-37,0.0093,950.0,410.0,3100.0,3699999.9999999995,3900.0,1600.0,2000.0,240.0,2500.0,0.18,3699999.9999999995,1.1E-5,0.031,0.031,0.0,290.0,8.4,0.0,0.0,0.0,2.8E7,1.0,6.8E8,
1.5E-37,0.0093,950.0,410.0,3100.0,3699999.9999999995,3900.0,1600.0,2000.0,240.0,2500.0,0.18,3699999.9999999995,1.3E-5,0.031,0.031,0.0,280.0,8.4,0.0,2.5E-13,1.2999999999999998E-24,2.7E7,1.0,6.8E8,
1.5E-37,0.0093,950.0,410.0,3100.0,3699999.9999999995,3900.0,1600.0,2000.0,240.0,2500.0,0.18,3699999.9999999995,1.5E-5,0.031,0.031,0.0,280.0,8.4,0.0,7.1E-13,8.0E-24,2.5E7,1.0,6.8E8,
1.5E-37,0.0093,950.0,410.0,3100.0,3699999.9999999995,3900.0,1600.0,2000.0,240.0,2500.0,0.18,3699999.9999999995,1.5E-5,0.031,0.031,0.0,270.0,8.4,0.0,1.3E-12,1.9E-23,2.5E7,1.0,6.8E8,
1.5E-37,0.0093,950.0,410.0,3100.0,3699999.9999999995,3900.0,1600.0,2000.0,240.0,2500.0,0.18,3699999.9999999995,1.4E-5,0.031,0.031,0.0,270.0,8.4,0.0,2.0E-12,3.1E-23,2.5E7,1.0,6.8E8,
1.5E-37,0.0093,950.0,410.0,3100.0,3699999.9999999995,3900.0,1600.0,2000.0,240.0,2500.0,0.18,3699999.9999999995,1.3E-5,0.031,0.031,0.0,270.0,8.4,0.0,2.7E-12,4.3E-23,2.6E7,1.0,6.8E8,
1.5E-37,0.0093,950.0,410.0,3100.0,3699999.9999999995,3900.0,1600.0,2000.0,240.0,2500.0,0.18,3699999.9999999995,1.2E-5,0.031,0.031,0.0,270.0,8.4,0.0,3.6E-12,5.4E-23,2.7E7,1.0,6.8E8,
1.5E-37,0.0093,950.0,410.0,3100.0,3699999.9999999995,3900.0,1600.0,2000.0,240.0,2500.0,0.18,3699999.9999999995,1.0E-5,0.031,0.031,0.0,270.0,8.4,0.0,4.6E-12,6.2E-23,2.9E7,1.0,6.8E8,
1.5E-37,0.0093,950.0,410.0,3100.0,3699999.9999999995,3900.0,1600.0,2000.0,240.0,2500.0,0.18,3699999.9999999995,8.8E-6,0.031,0.031,0.0,270.0,8.4,0.0,5.6E-12,6.900000000000001E-23,3.0E7,1.0,6.8E8,
1.5E-37,0.0093,950.0,410.0,3100.0,3699999.9999999995,3900.0,1600.0,2000.0,240.0,2500.0,0.18,3699999.9999999995,9.1E-6,0.031,0.031,0.0,270.0,8.4,0.0,6.7E-12,7.6E-23,3.0E7,1.0,6.8E8,
1.5E-37,0.0093,950.0,410.0,3100.0,3699999.9999999995,3900.0,1600.0,2000.0,240.0,2500.0,0.18,3699999.9999999995,1.1E-5,0.031,0.031,0.0,270.0,8.4,0.0,8.1E-12,1.0E-22,2.8E7,1.0,6.8E8,
1.5E-37,0.0093,950.0,410.0,3100.0,3699999.9999999995,3900.0,1600.0,2000.0,240.0,2500.0,0.18,3699999.9999999995,1.2E-5,0.031,0.031,0.0,270.0,8.4,0.0,9.7E-12,1.4000000000000002E-22,2.7E7,1.0,6.8E8,
1.5E-37,0.0093,950.0,410.0,3100.0,3699999.9999999995,3900.0,1600.0,2000.0,240.0,2500.0,0.18,3699999.9999999995,1.2E-5,0.031,0.031,0.0,260.0,8.4,0.0,1.2E-11,1.8000000000000001E-22,2.7E7,1.0,6.8E8,
1.5E-37,0.0093,950.0,410.0,3100.0,3699999.9999999995,3900.0,1600.0,2000.0,240.0,2500.0,0.18,3699999.9999999995,1.1E-5,0.031,0.031,0.0,260.0,8.4,0.0,1.4E-11,2.1E-22,2.8E7,1.0,6.8E8,
1.5E-37,0.0093,950.0,410.0,3100.0,3699999.9999999995,3900.0,1600.0,2000.0,240.0,2500.0,0.18,3699999.9999999995,1.0E-5,0.031,0.031,0.0,260.0,8.4,0.0,1.6E-11,2.3000000000000003E-22,2.9E7,1.0,6.8E8,
1.5E-37,0.0093,950.0,410.0,3100.0,3699999.9999999995,3900.0,1600.0,2000.0,240.0,2500.0,0.18,3699999.9999999995,9.2E-6,0.031,0.031,0.0,260.0,8.4,0.0,1.8E-11,2.4E-22,3.0E7,1.0,6.8E8,
1.5E-37,0.0093,950.0,410.0,3100.0,3699999.9999999995,3900.0,1600.0,2000.0,240.0,2500.0,0.18,3699999.9999999995,8.1E-6,0.031,0.031,0.0,260.0,8.4,0.0,2.1E-11,2.5000000000000002E-22,3.1E7,1.0,6.8E8,
1.5E-37,0.0093,950.0,410.0,3100.0,3699999.9999999995,3900.0,1600.0,2000.0,240.0,2500.0,0.18,3699999.9999999995,7.1E-6,0.031,0.031,0.0,260.0,8.4,0.0,2.4E-11,2.5000000000000002E-22,3.3E7,1.0,6.8E8,
1.5E-37,0.0093,950.0,410.0,3100.0,3699999.9999999995,3900.0,1600.0,2000.0,240.0,2500.0,0.18,3699999.9999999995,9.6E-6,0.031,0.031,0.0,250.0,8.4,0.0,2.6E-11,3.0000000000000004E-22,2.9E7,1.0,6.8E8,
1.5E-37,0.0093,950.0,410.0,3100.0,3699999.9999999995,3900.0,1600.0,2000.0,240.0,2500.0,0.18,3699999.9999999995,1.1E-5,0.031,0.031,0.0,250.0,8.4,0.0,2.9E-11,3.9000000000000004E-22,2.8E7,1.0,6.8E8,
1.5E-37,0.0093,950.0,410.0,3100.0,3699999.9999999995,3900.0,1600.0,2000.0,240.0,2500.0,0.18,3699999.9999999995,1.1E-5,0.031,0.031,0.0,250.0,8.4,0.0,3.2E-11,4.8E-22,2.8E7,1.0,6.8E8,
1.5E-37,0.013,1600.0,1200.0,3500.0,4700000.0,3900.0,1600.0,2000.0,240.0,2500.0,0.19,4700000.0,1.3E-4,0.034,0.034,0.0,370.0,6.9,0.0,5.9E-11,3.1E-18,2.8E7,1.0,7.0E8,
1.5E-37,0.013,1600.0,1200.0,3500.0,4600000.0,3900.0,1600.0,2000.0,240.0,2500.0,0.18,4600000.0,1.1E-5,0.034,0.034,0.0,370.0,6.8,0.0,6.1E-11,1.7E-18,2.7E7,1.0,6.9E8,
