cMHCIEnEr,cMHCIEnPm,cMHCIEnRabA,cMHCIEnRabB,cMHCIEnRabC,cMHCIEnRabD,cMHCIEnRabE,cMHCIEnRabF,cMHCIEnRabG,cMHCIEnRabH,cMHCIEnRabI,exCxEnEr,exCxEnPm,exCxEnRabA,exCxEnRabB,exCxEnRabC,exCxEnRabD,exCxEnRabE,exCxEnRabF,exCxEnRabG,exCxEnRabH,exCxEnRabI,imCxEnEr,imCxEnPm,imCxEnRabA,imCxEnRabB,imCxEnRabC,imCxEnRabD,imCxEnRabE,imCxEnRabF,imCxEnRabG,imCxEnRabH,imCxEnRabI,membraneMarkerEr,membraneMarkerPm,membraneMarkerRabA,membraneMarkerRabB,membraneMarkerRabC,membraneMarkerRabD,membraneMarkerRabE,membraneMarkerRabF,membraneMarkerRabG,membraneMarkerRabH,membraneMarkerRabI,mvbEr,mvbPm,mvbRabA,mvbRabB,mvbRabC,mvbRabD,mvbRabE,mvbRabF,mvbRabG,mvbRabH,mvbRabI,oMHCIEnEr,oMHCIEnPm,oMHCIEnRabA,oMHCIEnRabB,oMHCIEnRabC,oMHCIEnRabD,oMHCIEnRabE,oMHCIEnRabF,oMHCIEnRabG,oMHCIEnRabH,oMHCIEnRabI,ovaCyCy,ovaEnEr,ovaEnPm,ovaEnRabA,ovaEnRabB,ovaEnRabC,ovaEnRabD,ovaEnRabE,ovaEnRabF,ovaEnRabG,ovaEnRabH,ovaEnRabI,pepCyCy,pepEnEr,pepEnPm,pepEnRabA,pepEnRabB,pepEnRabC,pepEnRabD,pepEnRabE,pepEnRabF,pepEnRabG,pepEnRabH,pepEnRabI,pepMHCIEnEr,pepMHCIEnPm,pepMHCIEnRabA,pepMHCIEnRabB,pepMHCIEnRabC,pepMHCIEnRabD,pepMHCIEnRabE,pepMHCIEnRabF,pepMHCIEnRabG,pepMHCIEnRabH,pepMHCIEnRabI,protonCyCy,protonEnEr,protonEnPm,protonEnRabA,protonEnRabB,protonEnRabC,protonEnRabD,protonEnRabE,protonEnRabF,protonEnRabG,protonEnRabH,protonEnRabI,R-TfaEnEr,R-TfaEnPm,R-TfaEnRabA,R-TfaEnRabB,R-TfaEnRabC,R-TfaEnRabD,R-TfaEnRabE,R-TfaEnRabF,R-TfaEnRabG,R-TfaEnRabH,R-TfaEnRabI,R-TfEnPm,REnEr,REnPm,REnRabA,REnRabB,REnRabC,REnRabD,REnRabE,REnRabF,REnRabG,REnRabH,REnRabI,solubleMarkerEr,solubleMarkerPm,solubleMarkerRabA,solubleMarkerRabB,solubleMarkerRabC,solubleMarkerRabD,solubleMarkerRabE,solubleMarkerRabF,solubleMarkerRabG,solubleMarkerRabH,solubleMarkerRabI,TfaEnEr,TfaEnPm,TfaEnRabA,TfaEnRabB,TfaEnRabC,TfaEnRabD,TfaEnRabE,TfaEnRabF,TfaEnRabG,TfaEnRabH,TfaEnRabI,
0.0,4844.0,373.2,693.8,324.0,7.087,30.76,39.53,36.31,50.96,59.21,0.0,257.0,0.7634,9.818,8.214,2.684,7.274,16.77,15.59,34.38,26.1,0.0,257.0,0.7634,9.818,8.214,2.684,7.274,16.77,15.59,34.38,26.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.1,10.69,7.076,335.4,3.172,2.85,3.602,3.247,4.875,0.0,4.96E-5,21.98,26.86,234.0,128.2,0.4818,0.6876,1.126,0.8766,1.183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0E-4,0.0,0.0,50270.0,19290.0,19350.0,988100.0,10070.0,13140.0,8063.0,10610.0,11150.0,0.0,8.59E-35,6.590000000000001E-34,2.914E-33,1.097E-33,4.685E-34,1.4429999999999999E-33,1.8240000000000002E-32,2.2180000000000003E-34,9.135999999999999E-33,5.167000000000001E-34,2.08E-35,0.0,17.61,28.39,75.38,29.26,3.96,2.009,3.882,3.645,4.98,5.912,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0E-5,9.161,4.927,2.016,12.98,1.073,0.7809,0.2136,0.489,0.2288,
0.0,4844.0,369.7,693.3,326.4,7.087,30.76,39.53,36.23,51.03,59.21,0.0,257.0,0.7624,9.675,8.313,2.624,7.273,16.77,15.41,31.79,28.87,0.0,257.0,0.7624,9.675,8.313,2.624,7.273,16.77,15.41,31.79,28.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.93,11.72,6.994,328.0,3.102,2.781,3.521,3.172,4.765,0.0,4.96E-5,22.08,18.91,241.0,126.1,0.468,0.678,1.101,0.8629,1.161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0E-4,0.0,12.32,50000.0,19000.0,19190.0,970200.0,9851.0,13030.0,7900.0,10480.0,10900.0,0.0,8.59E-35,6.466E-34,2.89E-33,1.123E-33,4.68E-34,1.4429999999999999E-33,1.8240000000000002E-32,2.2180000000000003E-34,9.135999999999999E-33,5.167000000000001E-34,2.08E-35,0.0,17.61,28.37,74.47,29.88,3.937,2.009,3.881,3.637,4.987,5.912,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0E-5,9.144,4.892,2.052,12.74,1.07,0.7796,0.2124,0.4869,0.2251,
0.0,4844.0,369.0,701.8,317.9,7.087,30.76,39.53,36.23,51.03,59.21,0.0,257.0,0.7607,9.564,8.367,2.547,7.272,16.77,15.41,31.79,28.87,0.0,257.0,0.7607,9.564,8.367,2.547,7.272,16.77,15.41,31.79,28.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.82,11.68,6.651,311.3,3.033,2.648,3.322,3.026,4.566,0.0,26.94,22.05,18.51,214.5,123.9,0.4529,0.6681,1.076,0.8489,1.138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0E-4,0.0,782.4,49670.0,17380.0,19760.0,953900.0,9669.0,12930.0,7738.0,10350.0,10690.0,0.0,8.906E-35,6.465E-34,2.878E-33,1.131E-33,4.674E-34,1.4429999999999999E-33,1.8240000000000002E-32,2.2180000000000003E-34,9.135999999999999E-33,5.166E-34,2.08E-35,0.0,18.1,28.32,74.34,29.53,3.912,2.008,3.881,3.637,4.987,5.911,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04633,9.11,4.883,2.037,12.53,1.067,0.7784,0.2104,0.4853,0.2224,
0.0,4863.0,368.5,695.0,305.1,7.087,30.76,39.53,36.23,51.03,59.21,0.0,257.3,0.7604,9.395,8.249,2.491,7.272,16.77,15.4,31.79,28.87,0.0,257.3,0.7604,9.395,8.249,2.491,7.272,16.77,15.4,31.79,28.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.62,12.43,6.622,295.7,2.82,2.508,3.165,2.868,4.313,0.0,26.94,21.99,18.51,214.4,123.2,0.4504,0.6592,1.067,0.8403,1.128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0E-4,0.0,881.5,49420.0,17270.0,19490.0,938000.0,9492.0,12830.0,7582.0,10230.0,10480.0,0.0,1.401E-34,6.464000000000001E-34,2.853E-33,1.1059999999999999E-33,4.672E-34,1.4429999999999999E-33,1.8240000000000002E-32,2.2180000000000003E-34,9.135999999999999E-33,5.166E-34,2.08E-35,0.0,19.83,28.27,73.56,28.59,3.903,2.008,3.881,3.637,4.987,5.911,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1397,9.102,4.839,1.982,12.33,1.065,0.7772,0.2086,0.4838,0.2197,
0.0,4841.0,398.4,694.2,296.6,7.087,30.75,39.52,36.23,51.03,59.21,0.0,257.6,0.7572,9.365,7.933,2.38,7.265,16.77,15.4,31.79,28.87,0.0,257.6,0.7572,9.365,7.933,2.38,7.265,16.77,15.4,31.79,28.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.51,12.39,6.383,283.7,2.723,2.402,3.019,2.751,4.141,0.0,26.41,22.44,18.48,214.4,121.5,0.4454,0.6413,1.05,0.823,1.106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0E-4,0.0,955.0,49330.0,17200.0,19190.0,919600.0,9278.0,12720.0,7401.0,10080.0,10250.0,0.0,1.3240000000000001E-34,6.6360000000000005E-34,2.852E-33,1.096E-33,4.6660000000000005E-34,1.4429999999999999E-33,1.8240000000000002E-32,2.2180000000000003E-34,9.135999999999999E-33,5.166E-34,2.08E-35,0.0,18.06,30.7,73.47,27.81,3.878,2.006,3.88,3.636,4.987,5.911,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1861,9.09,4.83,1.94,12.1,1.059,0.7751,0.2064,0.482,0.2166,
0.0,4850.0,398.4,694.2,287.2,7.087,30.75,39.52,36.23,51.03,59.21,0.0,257.8,0.7553,9.365,7.782,2.344,7.264,16.77,15.4,31.79,28.87,0.0,257.8,0.7553,9.365,7.782,2.344,7.264,16.77,15.4,31.79,28.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.42,12.36,6.044,267.9,2.654,2.243,2.832,2.588,3.927,0.0,34.17,22.45,18.48,206.6,121.5,0.4427,0.6408,1.049,0.8222,1.104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0E-4,0.0,1249.0,48900.0,17070.0,18800.0,902700.0,9076.0,12610.0,7241.0,9951.0,10050.0,0.0,1.847E-34,6.635E-34,2.852E-33,1.0439999999999999E-33,4.664E-34,1.4429999999999999E-33,1.8240000000000002E-32,2.2180000000000003E-34,9.135999999999999E-33,5.166E-34,2.08E-35,0.0,19.44,30.7,73.47,26.43,3.874,2.006,3.88,3.636,4.987,5.911,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3456,9.007,4.818,1.862,11.89,1.056,0.7738,0.2045,0.4803,0.2137,
0.0,4850.0,398.4,695.0,288.1,7.087,29.13,39.52,36.23,51.03,59.21,0.0,257.8,0.753,9.393,7.774,2.263,7.24,16.77,15.4,31.79,28.86,0.0,257.8,0.753,9.393,7.774,2.263,7.24,16.77,15.4,31.79,28.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.3,12.33,5.942,266.7,2.52,2.173,2.758,2.507,3.79,0.0,34.17,22.44,14.07,211.0,120.6,0.4634,0.6315,1.04,0.813,1.092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0E-4,0.0,1281.0,48270.0,16760.0,18660.0,888500.0,8615.0,12460.0,7017.0,9740.0,9634.0,0.0,1.847E-34,6.635E-34,2.823E-33,1.082E-33,4.66E-34,1.4329999999999999E-33,1.8240000000000002E-32,2.2180000000000003E-34,9.135999999999999E-33,5.166E-34,2.08E-35,0.0,19.44,30.7,72.58,27.48,3.857,1.845,3.88,3.636,4.987,5.91,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3456,8.994,4.75,1.913,11.71,1.058,0.7716,0.2013,0.4771,0.2072,
0.0,4850.0,398.4,695.0,288.1,7.087,29.13,40.2,35.9,50.83,59.07,0.0,257.8,0.7526,9.393,7.774,2.247,7.239,16.93,15.41,31.75,28.74,0.0,257.8,0.7526,9.393,7.774,2.247,7.239,16.93,15.41,31.75,28.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.19,12.31,5.84,258.4,2.387,2.104,2.684,2.427,3.654,0.0,34.17,22.44,14.07,211.0,120.6,0.4621,0.6313,1.039,0.8126,1.091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0E-4,0.0,1294.0,47900.0,16640.0,18430.0,871500.0,8417.0,12360.0,6859.0,9612.0,9471.0,0.0,1.847E-34,6.635E-34,2.823E-33,1.082E-33,4.6590000000000006E-34,1.4329999999999999E-33,1.8240000000000002E-32,2.219E-34,9.135999999999999E-33,5.168E-34,2.08E-35,0.0,19.44,30.7,72.58,27.48,3.855,1.845,3.948,3.602,4.966,5.896,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3456,8.985,4.746,1.91,11.49,1.055,0.7675,0.2008,0.4759,0.2053,
0.0,4852.0,398.9,694.9,285.8,7.087,29.03,40.2,35.9,50.83,59.07,0.0,257.8,0.7605,9.391,7.728,2.247,7.232,16.93,15.41,31.75,28.74,0.0,257.8,0.7605,9.391,7.728,2.247,7.232,16.93,15.41,31.75,28.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.07,12.29,5.738,250.2,2.253,2.034,2.609,2.346,3.518,0.0,34.17,22.44,14.06,211.0,120.6,0.4621,0.6313,1.039,0.8126,1.091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0E-4,0.0,1322.0,47550.0,16530.0,18210.0,855900.0,8238.0,12260.0,6712.0,9492.0,9272.0,0.0,1.93E-34,6.6430000000000005E-34,2.823E-33,1.073E-33,4.6590000000000006E-34,1.4329999999999999E-33,1.8240000000000002E-32,2.219E-34,9.135999999999999E-33,5.168E-34,2.08E-35,0.0,19.74,30.73,72.57,27.17,3.855,1.836,3.948,3.602,4.966,5.896,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3657,8.974,4.744,1.893,11.28,1.05,0.7663,0.199,0.4744,0.2027,
0.0,4873.0,398.8,667.8,292.4,7.087,28.97,40.2,35.9,50.92,58.98,0.0,258.2,0.7612,9.213,7.593,2.247,7.213,16.93,15.41,28.41,32.07,0.0,258.2,0.7612,9.213,7.593,2.247,7.213,16.93,15.41,28.41,32.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.93,12.25,5.565,238.2,2.09,1.924,2.495,2.225,3.325,0.0,34.17,22.44,14.06,211.0,120.6,0.4621,0.6313,1.039,0.8126,1.091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0E-4,0.0,1495.0,47100.0,16490.0,18020.0,842500.0,8073.0,12180.0,6586.0,9388.0,9101.0,0.0,2.809E-34,6.644000000000001E-34,2.707E-33,1.104E-33,4.6590000000000006E-34,1.431E-33,1.8240000000000002E-32,2.219E-34,9.135999999999999E-33,5.168E-34,2.08E-35,0.0,21.93,30.73,70.15,27.41,3.855,1.829,3.948,3.602,4.975,5.887,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.494,8.921,4.691,1.874,11.11,1.032,0.7653,0.1975,0.4729,0.2007,
