RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
4368000.0,1038000.0,783700.0,1432000.0,623400.0,450500.0,350300.0,389700.0,400700.0,8364000.0,8396000.0,
4368000.0,1038000.0,783500.0,1423000.0,623300.0,450500.0,350200.0,389600.0,400600.0,8406000.0,8396000.0,
4368000.0,1033000.0,769300.0,1418000.0,623300.0,450400.0,350100.0,389600.0,400500.0,8406000.0,8410000.0,
4363000.0,1032000.0,769300.0,1418000.0,623300.0,450400.0,350100.0,389600.0,400500.0,8406000.0,8410000.0,
4355000.0,1031000.0,769200.0,1418000.0,623300.0,450400.0,350100.0,389600.0,400500.0,8448000.0,8410000.0,
4321000.0,1028000.0,769100.0,1415000.0,623300.0,450400.0,350100.0,389600.0,400400.0,8490000.0,8434000.0,
4316000.0,1028000.0,769100.0,1415000.0,605700.0,450400.0,350100.0,389600.0,400400.0,8490000.0,8451000.0,
4306000.0,1019000.0,749800.0,1415000.0,583100.0,450400.0,350100.0,389600.0,400400.0,8533000.0,8493000.0,
4301000.0,1018000.0,749800.0,1415000.0,583100.0,450400.0,350100.0,389600.0,400400.0,8533000.0,8493000.0,
4296000.0,1018000.0,749800.0,1415000.0,569500.0,448900.0,350100.0,389600.0,400400.0,8533000.0,8508000.0,
4291000.0,1018000.0,749800.0,1415000.0,569500.0,448900.0,350100.0,389600.0,400400.0,8575000.0,8508000.0,
4282000.0,1018000.0,749800.0,1415000.0,569500.0,448900.0,350100.0,389600.0,400400.0,8618000.0,8508000.0,
4277000.0,1018000.0,749800.0,1415000.0,569500.0,448900.0,350100.0,389600.0,400400.0,8618000.0,8508000.0,
4272000.0,1018000.0,749800.0,1415000.0,554500.0,448900.0,350100.0,389600.0,400400.0,8618000.0,8523000.0,
4272000.0,1018000.0,749800.0,1415000.0,541900.0,448900.0,350100.0,389600.0,400400.0,8705000.0,8536000.0,
4262000.0,1018000.0,749700.0,1415000.0,541900.0,448900.0,350100.0,389600.0,400400.0,8748000.0,8536000.0,
4257000.0,1017000.0,749700.0,1415000.0,541900.0,448900.0,350100.0,389600.0,400400.0,8748000.0,8536000.0,
4251000.0,1017000.0,749700.0,1412000.0,541900.0,448800.0,350100.0,389500.0,400400.0,8792000.0,8536000.0,
4235000.0,1016000.0,749500.0,1409000.0,541900.0,448800.0,350000.0,389500.0,400300.0,8792000.0,8536000.0,
4215000.0,1016000.0,734100.0,1400000.0,541900.0,448700.0,349900.0,389300.0,400200.0,8792000.0,8570000.0,
4211000.0,1016000.0,726500.0,1400000.0,537100.0,447500.0,348400.0,389300.0,400200.0,8792000.0,8585000.0,
4174000.0,1015000.0,726500.0,1400000.0,537100.0,447500.0,348400.0,389300.0,400200.0,8836000.0,8607000.0,
