R-TfaEn,REn,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,TfaEn,area,cMHCIEn,exCxEn,imCxEn,membraneMarker,mvb,oMHCIEn,ovaEn,pepEn,pepMHCIEn,protonEn,solubleMarker,volume,
6.1E-42,2.7,3199999.9999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,3199999.9999999995,36.0,0.0,0.0,0.0,1.0,4.3E-6,0.0,0.0,0.0,37000.0,1.0,5.0E8,
1.9E-34,9.3,3199999.9999999995,110000.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,3299999.9999999995,89.0,0.97,0.97,0.0,1.0,4.6E-5,0.0,0.0,0.0,53000.0,1.0,5.0E8,
1.2E-34,6.2,3199999.9999999995,73000.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,3199999.9999999995,59.0,0.7,0.7,0.0,2.0,1.0E-4,0.0,0.0,0.0,70000.0,1.0,5.0E8,
1.2E-34,6.2,3099999.9999999995,73000.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,3199999.9999999995,59.0,0.7,0.7,0.0,2.0,2.8E-4,0.0,0.0,0.0,89000.0,1.0,5.0E8,
1.2E-34,6.1,3099999.9999999995,73000.0,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,3199999.9999999995,59.0,0.7,0.7,0.0,3.0,7.0E-4,0.0,0.0,0.0,110000.0,1.0,5.0E8,
1.2E-34,6.1,3099999.9999999995,73000.0,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,3199999.9999999995,59.0,0.7,0.7,0.0,4.0,0.0014,0.0,0.0,0.0,130000.0,1.0,5.0E8,
1.2E-34,6.1,3099999.9999999995,72000.0,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,3099999.9999999995,58.0,0.69,0.69,0.0,6.0,0.0027,0.0,0.0,0.0,140000.0,1.0,5.0E8,
1.2E-34,6.1,3099999.9999999995,72000.0,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,3099999.9999999995,58.0,0.69,0.69,0.0,7.0,0.0047,0.0,0.0,0.0,160000.0,1.0,5.0E8,
1.2E-34,6.1,3099999.9999999995,72000.0,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,3099999.9999999995,58.0,0.69,0.69,0.0,8.0,0.0077,0.0,0.0,0.0,170000.0,1.0,5.0E8,
1.2E-34,6.1,3099999.9999999995,72000.0,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,3099999.9999999995,58.0,0.69,0.69,0.0,9.0,0.012,0.0,0.0,0.0,190000.0,1.0,5.0E8,
1.2E-34,6.1,2999999.9999999995,72000.0,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,3099999.9999999995,58.0,0.69,0.69,0.0,11.0,0.019,0.0,0.0,0.0,200000.0,1.0,5.0E8,
1.2E-34,6.1,2999999.9999999995,72000.0,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,3099999.9999999995,58.0,0.69,0.69,0.0,12.0,0.029,0.0,0.0,0.0,220000.0,1.0,5.0E8,
