RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
2862000.0,2243000.0,1787000.0,7094000.0,4476000.0,251800.0,4445000.0,2764000.0,1348000.0,9707000.0,9589000.0,
2810000.0,2201000.0,1784000.0,6910000.0,4451000.0,251700.0,4445000.0,2764000.0,1348000.0,9804000.0,9613000.0,
2782000.0,2201000.0,1782000.0,6842000.0,4429000.0,251500.0,4445000.0,2764000.0,1348000.0,9903000.0,9654000.0,
2849000.0,2199000.0,1781000.0,6798000.0,4428000.0,251500.0,4445000.0,2764000.0,1383000.0,9968000.0,9549000.0,
2794000.0,2198000.0,1780000.0,6684000.0,4398000.0,251400.0,4445000.0,2764000.0,1382000.0,9968000.0,9580000.0,
2751000.0,2196000.0,1779000.0,6567000.0,4374000.0,251400.0,4445000.0,2763000.0,1382000.0,9968000.0,9621000.0,
2751000.0,2195000.0,1779000.0,6424000.0,4348000.0,251200.0,4445000.0,2763000.0,1382000.0,9968000.0,9646000.0,
2827000.0,2195000.0,1758000.0,6296000.0,4325000.0,251100.0,4445000.0,2763000.0,1430000.0,9919000.0,9612000.0,
2723000.0,2189000.0,1743000.0,6227000.0,4325000.0,251000.0,4445000.0,2763000.0,1476000.0,9874000.0,9675000.0,
2814000.0,2185000.0,1726000.0,6138000.0,4325000.0,250900.0,4444000.0,2762000.0,1668000.0,9730000.0,9544000.0,
2712000.0,2178000.0,1725000.0,6119000.0,4325000.0,250800.0,4444000.0,2762000.0,1717000.0,9681000.0,9604000.0,
2842000.0,2178000.0,1706000.0,6119000.0,4301000.0,250800.0,4444000.0,2762000.0,1818000.0,9581000.0,9512000.0,
2842000.0,2178000.0,1706000.0,6119000.0,4250000.0,250800.0,4444000.0,2762000.0,1818000.0,9628000.0,9564000.0,
2838000.0,2177000.0,1706000.0,6119000.0,4228000.0,250800.0,4444000.0,2762000.0,1924000.0,9522000.0,9586000.0,
2778000.0,2177000.0,1706000.0,6119000.0,4206000.0,250800.0,4444000.0,2762000.0,1924000.0,9522000.0,9653000.0,
2880000.0,2176000.0,1705000.0,6119000.0,4190000.0,250800.0,4444000.0,2762000.0,1924000.0,9522000.0,9557000.0,
2866000.0,2176000.0,1705000.0,6114000.0,4133000.0,250800.0,4444000.0,2762000.0,1924000.0,9569000.0,9613000.0,
2866000.0,2176000.0,1705000.0,6114000.0,4108000.0,250800.0,4444000.0,2762000.0,1924000.0,9569000.0,9639000.0,
2866000.0,2176000.0,1705000.0,6114000.0,4084000.0,250800.0,4444000.0,2762000.0,1924000.0,9569000.0,9663000.0,
2843000.0,2176000.0,1705000.0,6114000.0,4084000.0,250800.0,4444000.0,2762000.0,1924000.0,9569000.0,9681000.0,
2838000.0,2176000.0,1705000.0,6109000.0,4084000.0,250700.0,4444000.0,2762000.0,1924000.0,9569000.0,9681000.0,
2823000.0,2176000.0,1705000.0,6109000.0,4068000.0,250700.0,4444000.0,2762000.0,1924000.0,9617000.0,9711000.0,
3098000.0,2176000.0,1705000.0,6109000.0,4044000.0,250700.0,4444000.0,2762000.0,2056000.0,9486000.0,9456000.0,
3083000.0,2173000.0,1705000.0,6102000.0,4044000.0,250700.0,4444000.0,2762000.0,2056000.0,9533000.0,9456000.0,
3078000.0,2169000.0,1703000.0,6094000.0,4044000.0,250700.0,4444000.0,2762000.0,2056000.0,9533000.0,9456000.0,
3073000.0,2169000.0,1703000.0,6094000.0,4002000.0,248700.0,4444000.0,2762000.0,2056000.0,9533000.0,9499000.0,
3058000.0,2166000.0,1701000.0,6083000.0,3965000.0,248700.0,4444000.0,2762000.0,2135000.0,9598000.0,9537000.0,
3048000.0,2166000.0,1701000.0,6078000.0,3934000.0,248700.0,4444000.0,2762000.0,2135000.0,9598000.0,9567000.0,
