entropy,entropyInd,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
2.052,0.2279,0.2985,0.0709,0.05354,0.09783,0.04259,0.03078,0.02393,0.02663,0.02738,0.164,0.164,
1.751,0.2273,0.1641,0.03904,0.02948,0.05352,0.02345,0.01695,0.01317,0.01466,0.01507,0.3147,0.3159,
1.75,0.2282,0.1625,0.03896,0.02948,0.05353,0.02346,0.01695,0.01318,0.01466,0.01507,0.3147,0.3175,
1.749,0.2266,0.1624,0.03896,0.02949,0.05354,0.02323,0.0169,0.01318,0.01466,0.01508,0.3148,0.3178,
1.749,0.2261,0.162,0.03898,0.0295,0.05356,0.02324,0.0169,0.01318,0.01467,0.01508,0.3149,0.3179,
1.748,0.2247,0.1608,0.03901,0.02952,0.0536,0.02326,0.01692,0.01319,0.01468,0.01509,0.3151,0.3188,
1.747,0.2322,0.1594,0.03897,0.02949,0.05354,0.02324,0.0169,0.01318,0.01467,0.01508,0.3164,0.3191,
1.746,0.2574,0.1592,0.03898,0.02921,0.05355,0.02324,0.0169,0.01318,0.01467,0.01508,0.3165,0.3195,
1.746,0.2469,0.1591,0.03898,0.02922,0.05356,0.02324,0.01691,0.01319,0.01467,0.01508,0.3165,0.3195,
1.746,0.254,0.1591,0.03898,0.02922,0.05356,0.02324,0.01691,0.01319,0.01467,0.01508,0.3165,0.3195,
1.744,0.2526,0.1588,0.039,0.02923,0.05358,0.0224,0.01691,0.01319,0.01468,0.01509,0.3166,0.3205,
1.744,0.2513,0.1585,0.03901,0.02924,0.05359,0.02241,0.01692,0.0132,0.01468,0.01509,0.3168,0.3206,
1.743,0.2462,0.1582,0.03895,0.0292,0.05334,0.02238,0.01689,0.01318,0.01466,0.01507,0.3179,0.3202,
1.743,0.2462,0.1582,0.03895,0.0292,0.05334,0.02238,0.01689,0.01318,0.01466,0.01507,0.3179,0.3202,
