R-TfaEn,REn,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,TfaEn,area,cMHCIEn,exCxEn,imCxEn,membraneMarker,mvb,oMHCIEn,ovaEn,pepEn,pepMHCIEn,protonEn,solubleMarker,volume,
3.7E-36,2.7,3199999.9999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,3199999.9999999995,36.0,0.0,0.0,0.0,1.0,0.0043,0.0,0.0,0.0,270.0,1.0,5.0E8,
8.2E-42,2.7,3199999.9999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,3199999.9999999995,36.0,0.0,0.0,0.0,2.0,2.3E-6,0.0,0.0,0.0,31000.0,1.0,5.0E8,
5.1E-42,2.7,3199999.9999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,3199999.9999999995,36.0,0.0,0.0,0.0,3.0,4.5E-5,0.0,0.0,0.0,65000.0,1.0,5.0E8,
5.1E-42,2.7,3199999.9999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,3199999.9999999995,36.0,0.0,0.0,0.0,4.0,1.4E-4,0.0,0.0,0.0,84000.0,1.0,5.0E8,
5.0E-42,2.7,3199999.9999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,3199999.9999999995,36.0,0.0,0.0,0.0,6.0,4.3E-4,0.0,0.0,0.0,110000.0,1.0,5.0E8,
5.0E-42,2.7,3199999.9999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,3199999.9999999995,36.0,0.0,0.0,0.0,10.0,8.0E-4,0.0,0.0,0.0,120000.0,1.0,5.0E8,
5.0E-42,2.7,3099999.9999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,3099999.9999999995,36.0,0.0,0.0,0.0,13.0,0.0017,0.0,0.0,0.0,140000.0,1.0,5.0E8,
7.3E-35,3.8,3199999.9999999995,23000.0,1900.0,45000.0,0.0,0.0,0.0,0.0,0.0,1.8,3199999.9999999995,56.0,0.27,0.27,0.0,19.0,0.011,0.0,0.0,0.0,190000.0,1.0,5.0E8,
2.7E-35,1.4,2999999.9999999995,5100.0,1900.0,45000.0,0.0,0.0,0.0,0.0,0.0,1.8,3099999.9999999995,20.0,0.18,0.18,0.0,19.0,0.0088,0.0,0.0,0.0,210000.0,1.0,5.0E8,
2.7E-35,1.4,2999999.9999999995,5100.0,1900.0,45000.0,0.0,0.0,0.0,0.0,0.0,1.8,3099999.9999999995,20.0,0.18,0.18,0.0,19.0,0.021,0.0,0.0,0.0,250000.0,1.0,5.0E8,
2.6E-35,1.4,2999999.9999999995,5100.0,1900.0,45000.0,0.0,0.0,0.0,0.0,0.0,1.8,3099999.9999999995,20.0,0.18,0.18,0.0,21.0,0.044,0.0,0.0,0.0,280000.0,1.0,5.0E8,
2.6E-35,1.4,2999999.9999999995,5000.0,1900.0,45000.0,0.0,0.0,0.0,0.0,0.0,1.8,3099999.9999999995,20.0,0.18,0.18,0.0,23.0,0.089,0.0,0.0,0.0,310000.0,1.0,5.0E8,
2.6E-35,1.4,2999999.9999999995,5000.0,1900.0,45000.0,0.0,0.0,0.0,0.0,0.0,1.8,3099999.9999999995,20.0,0.18,0.18,0.0,23.0,0.17,0.0,0.0,0.0,340000.0,1.0,5.0E8,
2.6E-35,1.4,2999999.9999999995,5000.0,1900.0,45000.0,0.0,0.0,0.0,0.0,0.0,1.8,3099999.9999999995,20.0,0.18,0.18,0.0,23.0,0.3,0.0,0.0,0.0,380000.0,1.0,5.0E8,
2.6E-35,1.4,2999999.9999999995,5000.0,1900.0,45000.0,0.0,0.0,0.0,0.0,0.0,1.8,3099999.9999999995,20.0,0.18,0.18,0.0,23.0,0.51,0.0,0.0,0.0,410000.0,1.0,5.0E8,
2.6E-35,1.4,2999999.9999999995,5000.0,1900.0,45000.0,0.0,0.0,0.0,0.0,0.0,1.8,3099999.9999999995,19.0,0.18,0.18,0.0,23.0,0.83,0.0,0.0,0.0,440000.0,1.0,5.0E8,
2.6E-35,1.4,2999999.9999999995,5000.0,1900.0,45000.0,0.0,0.0,0.0,0.0,0.0,1.8,3099999.9999999995,19.0,0.18,0.18,0.0,23.0,0.88,0.0,0.0,0.0,440000.0,1.0,5.0E8,
2.6E-35,1.4,2999999.9999999995,5000.0,1900.0,45000.0,0.0,0.0,0.0,0.0,0.0,1.8,3099999.9999999995,19.0,0.18,0.18,0.0,23.0,0.78,0.0,0.0,0.0,440000.0,1.0,5.0E8,
2.6E-35,1.4,2999999.9999999995,5000.0,1900.0,45000.0,0.0,0.0,0.0,0.0,0.0,1.8,3099999.9999999995,19.0,0.18,0.18,0.0,23.0,0.87,0.0,0.0,0.0,440000.0,1.0,5.0E8,
2.6E-35,1.4,2999999.9999999995,5000.0,1900.0,45000.0,0.0,0.0,0.0,0.0,0.0,1.8,3099999.9999999995,19.0,0.18,0.18,0.0,23.0,1.1,0.0,0.0,0.0,460000.0,1.0,5.0E8,
2.6E-35,1.4,2999999.9999999995,5000.0,1900.0,45000.0,0.0,0.0,0.0,0.0,0.0,1.8,3099999.9999999995,19.0,0.18,0.18,0.0,23.0,1.5,0.0,0.0,0.0,480000.0,1.0,5.0E8,
2.6E-35,1.4,2999999.9999999995,5000.0,1900.0,45000.0,0.0,0.0,0.0,0.0,0.0,1.8,3099999.9999999995,18.0,0.18,0.18,0.0,23.0,2.1,0.0,0.0,0.0,510000.0,1.0,5.0E8,
2.6E-35,1.4,2999999.9999999995,5000.0,1900.0,45000.0,0.0,0.0,0.0,0.0,0.0,1.8,3099999.9999999995,17.0,0.18,0.18,0.0,23.0,2.8,0.0,0.0,0.0,540000.0,1.0,5.0E8,
2.6E-35,1.4,2999999.9999999995,5000.0,1900.0,45000.0,0.0,0.0,0.0,0.0,0.0,1.8,3099999.9999999995,16.0,0.18,0.18,0.0,23.0,3.8,0.0,0.0,0.0,570000.0,1.0,5.0E8,
2.6E-35,1.4,2999999.9999999995,5000.0,1900.0,45000.0,0.0,0.0,0.0,0.0,0.0,1.8,3099999.9999999995,16.0,0.18,0.18,0.0,23.0,4.4,0.0,0.0,0.0,580000.0,1.0,5.0E8,
2.6E-35,1.4,2999999.9999999995,5000.0,1900.0,45000.0,0.0,0.0,0.0,0.0,0.0,1.8,3099999.9999999995,17.0,0.18,0.18,0.0,23.0,3.0,0.0,0.0,0.0,540000.0,1.0,5.0E8,
2.6E-35,1.4,2999999.9999999995,5000.0,1900.0,45000.0,0.0,0.0,0.0,0.0,0.0,1.8,3099999.9999999995,17.0,0.18,0.18,0.0,23.0,2.7,0.0,0.0,0.0,530000.0,1.0,5.0E8,
2.6E-35,1.4,2999999.9999999995,5000.0,1900.0,45000.0,0.0,0.0,0.0,0.0,0.0,1.8,3099999.9999999995,17.0,0.18,0.18,0.0,23.0,2.8,0.0,0.0,0.0,540000.0,1.0,5.0E8,
2.6E-35,1.4,2999999.9999999995,5000.0,1900.0,45000.0,0.0,0.0,0.0,0.0,0.0,1.8,3099999.9999999995,17.0,0.18,0.18,0.0,23.0,3.3,0.0,0.0,0.0,550000.0,1.0,5.0E8,
2.6E-35,1.4,2999999.9999999995,5000.0,1900.0,45000.0,0.0,0.0,0.0,0.0,0.0,1.8,3099999.9999999995,16.0,0.18,0.18,0.0,23.0,4.1,0.0,0.0,0.0,570000.0,1.0,5.0E8,
2.6E-35,1.4,2999999.9999999995,5000.0,1900.0,45000.0,0.0,0.0,0.0,0.0,0.0,1.8,3099999.9999999995,15.0,0.18,0.18,0.0,23.0,5.1,0.0,0.0,0.0,600000.0,1.0,5.0E8,
2.6E-35,1.4,300000.0,5000.0,1900.0,2700000.0,0.0,0.0,0.0,0.0,0.0,1.8,3099999.9999999995,14.0,0.18,0.18,0.0,23.0,6.4,0.0,0.0,0.0,630000.0,1.0,5.0E8,
2.6E-35,1.4,300000.0,5000.0,1900.0,2700000.0,0.0,0.0,0.0,0.0,0.0,1.8,3099999.9999999995,12.0,0.18,0.18,0.0,23.0,7.8,0.0,0.0,0.0,660000.0,1.0,5.0E8,
2.6E-35,1.4,300000.0,5000.0,1900.0,2700000.0,0.0,0.0,0.0,0.0,0.0,1.8,3099999.9999999995,0.022,0.18,0.18,0.0,23.0,20.0,0.0,0.0,0.0,2200000.0,1.0,5.0E8,
2.6E-35,1.4,300000.0,5000.0,1900.0,2700000.0,0.0,0.0,0.0,0.0,0.0,1.8,3099999.9999999995,0.0032,0.18,0.18,0.0,23.0,20.0,0.0,0.0,0.0,3799999.9999999995,1.0,5.0E8,
2.6E-35,1.4,300000.0,5000.0,1900.0,2700000.0,0.0,0.0,0.0,0.0,0.0,1.8,3099999.9999999995,0.0013,0.18,0.18,0.0,23.0,20.0,0.0,0.0,0.0,5200000.0,1.0,5.0E8,
2.6E-35,1.4,300000.0,5000.0,1900.0,2700000.0,0.0,0.0,0.0,0.0,0.0,1.8,3099999.9999999995,6.8E-4,0.18,0.18,0.0,23.0,20.0,0.0,0.0,0.0,6499999.999999999,1.0,5.0E8,
2.6E-35,1.4,300000.0,5000.0,1900.0,2700000.0,0.0,0.0,0.0,0.0,0.0,1.8,3099999.9999999995,4.2E-4,0.18,0.18,0.0,23.0,20.0,0.0,0.0,0.0,7699999.999999999,1.0,5.0E8,
2.6E-35,1.4,300000.0,5000.0,1900.0,2700000.0,0.0,0.0,0.0,0.0,0.0,1.8,3099999.9999999995,2.8E-4,0.18,0.18,0.0,23.0,20.0,0.0,0.0,0.0,8800000.0,1.0,5.0E8,
2.6E-35,1.4,300000.0,5000.0,1900.0,2700000.0,0.0,0.0,0.0,0.0,0.0,1.8,3099999.9999999995,2.0E-4,0.18,0.18,0.0,23.0,20.0,0.0,0.0,0.0,9900000.0,1.0,5.0E8,
2.6E-35,1.4,300000.0,5000.0,1900.0,2700000.0,0.0,0.0,0.0,0.0,0.0,1.8,3099999.9999999995,1.5E-4,0.18,0.18,0.0,23.0,20.0,0.0,0.0,0.0,1.1E7,1.0,5.0E8,
2.6E-35,1.4,300000.0,5000.0,1900.0,2700000.0,0.0,0.0,0.0,0.0,0.0,1.8,3099999.9999999995,1.4E-4,0.18,0.18,0.0,23.0,20.0,0.0,0.0,0.0,1.1E7,1.0,5.0E8,
2.6E-35,1.4,300000.0,5000.0,1900.0,2700000.0,0.0,0.0,0.0,0.0,0.0,1.8,3099999.9999999995,1.4E-4,0.18,0.18,0.0,23.0,20.0,0.0,0.0,0.0,1.1E7,1.0,5.0E8,
2.6E-35,1.4,300000.0,5000.0,1900.0,2700000.0,0.0,0.0,0.0,0.0,0.0,1.8,3099999.9999999995,1.2E-4,0.18,0.18,0.0,23.0,20.0,0.0,0.0,0.0,1.2E7,1.0,5.0E8,
2.6E-35,1.4,300000.0,5000.0,1900.0,2700000.0,0.0,0.0,0.0,0.0,0.0,1.8,3099999.9999999995,1.1E-4,0.18,0.18,0.0,23.0,20.0,0.0,0.0,0.0,1.3E7,1.0,5.0E8,
2.6E-35,1.4,300000.0,5000.0,1900.0,2700000.0,0.0,0.0,0.0,0.0,0.0,1.8,3099999.9999999995,8.9E-5,0.18,0.18,0.0,23.0,20.0,0.0,0.0,0.0,1.3E7,1.0,5.0E8,
2.6E-35,1.4,300000.0,5000.0,1900.0,2700000.0,0.0,0.0,0.0,0.0,0.0,1.8,3099999.9999999995,7.4E-5,0.18,0.18,0.0,23.0,20.0,0.0,0.0,0.0,1.4E7,1.0,5.0E8,
2.6E-35,1.4,300000.0,5000.0,1900.0,2700000.0,0.0,0.0,0.0,0.0,0.0,1.8,3099999.9999999995,6.1E-5,0.18,0.18,0.0,23.0,20.0,0.0,0.0,0.0,1.5E7,1.0,5.0E8,
2.6E-35,1.4,300000.0,5000.0,1900.0,2700000.0,0.0,0.0,0.0,0.0,0.0,1.8,3099999.9999999995,5.1E-5,0.18,0.18,0.0,23.0,20.0,0.0,0.0,0.0,1.6E7,1.0,5.0E8,
2.6E-35,1.4,300000.0,5000.0,1900.0,2700000.0,0.0,0.0,0.0,0.0,0.0,1.8,3099999.9999999995,4.7E-5,0.18,0.18,0.0,23.0,20.0,0.0,0.0,0.0,1.7E7,1.0,5.0E8,
2.6E-35,1.4,300000.0,5000.0,1900.0,2700000.0,0.0,0.0,0.0,0.0,0.0,1.8,3099999.9999999995,5.7E-5,0.18,0.18,0.0,23.0,20.0,0.0,0.0,0.0,1.6E7,1.0,5.0E8,
2.6E-35,1.4,300000.0,5000.0,1900.0,2700000.0,0.0,0.0,0.0,0.0,0.0,1.8,3099999.9999999995,6.0E-5,0.18,0.18,0.0,23.0,20.0,0.0,0.0,0.0,1.5E7,1.0,5.0E8,
2.6E-35,1.4,300000.0,5000.0,1900.0,2700000.0,0.0,0.0,0.0,0.0,0.0,1.8,3099999.9999999995,5.7E-5,0.18,0.18,0.0,23.0,20.0,0.0,0.0,0.0,1.6E7,1.0,5.0E8,
2.6E-35,1.4,300000.0,5000.0,1900.0,2700000.0,0.0,0.0,0.0,0.0,0.0,1.8,3099999.9999999995,5.2E-5,0.18,0.18,0.0,23.0,20.0,0.0,0.0,0.0,1.6E7,1.0,5.0E8,
2.6E-35,1.4,300000.0,5000.0,1900.0,2700000.0,0.0,0.0,0.0,0.0,0.0,1.8,3099999.9999999995,4.6E-5,0.18,0.18,0.0,23.0,20.0,0.0,0.0,0.0,1.7E7,1.0,5.0E8,
2.6E-35,1.4,300000.0,5000.0,1900.0,2700000.0,0.0,0.0,0.0,0.0,0.0,1.8,3099999.9999999995,4.0E-5,0.18,0.18,0.0,23.0,20.0,0.0,0.0,0.0,1.8E7,1.0,5.0E8,
2.6E-35,1.4,300000.0,5000.0,1900.0,2700000.0,0.0,0.0,0.0,0.0,0.0,1.8,3099999.9999999995,3.4E-5,0.18,0.18,0.0,23.0,20.0,0.0,0.0,0.0,1.9E7,1.0,5.0E8,
2.6E-35,1.4,300000.0,5000.0,1900.0,2700000.0,0.0,0.0,0.0,0.0,0.0,1.8,3099999.9999999995,3.0E-5,0.18,0.18,0.0,23.0,20.0,0.0,0.0,0.0,2.0E7,1.0,5.0E8,
2.6E-35,1.4,300000.0,5000.0,1900.0,2700000.0,0.0,0.0,0.0,0.0,0.0,1.8,3099999.9999999995,3.7E-5,0.18,0.18,0.0,23.0,20.0,0.0,0.0,0.0,1.8E7,1.0,5.0E8,
2.6E-35,1.4,300000.0,5000.0,1900.0,2700000.0,0.0,0.0,0.0,0.0,0.0,1.8,3099999.9999999995,4.2E-5,0.18,0.18,0.0,23.0,20.0,0.0,0.0,0.0,1.7E7,1.0,5.0E8,
2.6E-35,1.4,300000.0,5000.0,1900.0,2700000.0,0.0,0.0,0.0,0.0,0.0,1.8,3099999.9999999995,4.3E-5,0.18,0.18,0.0,23.0,20.0,0.0,0.0,0.0,1.7E7,1.0,5.0E8,
2.6E-35,1.4,300000.0,5000.0,1900.0,2700000.0,0.0,0.0,0.0,0.0,0.0,1.8,3099999.9999999995,4.1E-5,0.18,0.18,0.0,23.0,20.0,0.0,0.0,0.0,1.8E7,1.0,5.0E8,
2.6E-35,1.4,300000.0,5000.0,1900.0,2700000.0,0.0,0.0,0.0,0.0,0.0,1.8,3099999.9999999995,3.7E-5,0.18,0.18,0.0,23.0,20.0,0.0,0.0,0.0,1.8E7,1.0,5.0E8,
2.6E-35,1.4,300000.0,5000.0,1900.0,2700000.0,0.0,0.0,0.0,0.0,0.0,1.8,3099999.9999999995,3.3E-5,0.18,0.18,0.0,23.0,20.0,0.0,0.0,0.0,1.9E7,1.0,5.0E8,
2.6E-35,1.4,300000.0,5000.0,1900.0,2700000.0,0.0,0.0,0.0,0.0,0.0,1.8,3099999.9999999995,2.9E-5,0.18,0.18,0.0,23.0,20.0,0.0,0.0,0.0,2.0E7,1.0,5.0E8,
2.6E-35,1.4,300000.0,5000.0,1900.0,2700000.0,0.0,0.0,0.0,0.0,0.0,1.8,3099999.9999999995,2.5E-5,0.18,0.18,0.0,23.0,20.0,0.0,0.0,0.0,2.1E7,1.0,5.0E8,
2.6E-35,1.4,300000.0,5000.0,1900.0,2700000.0,0.0,0.0,0.0,0.0,0.0,1.8,3099999.9999999995,2.8E-5,0.18,0.18,0.0,23.0,20.0,0.0,0.0,0.0,2.0E7,1.0,5.0E8,
2.6E-35,1.4,300000.0,5000.0,1900.0,2700000.0,0.0,0.0,0.0,0.0,0.0,1.8,3099999.9999999995,3.5E-5,0.18,0.18,0.0,23.0,20.0,0.0,0.0,0.0,1.9E7,1.0,5.0E8,
2.6E-35,1.4,300000.0,5000.0,1900.0,2700000.0,0.0,0.0,0.0,0.0,0.0,1.8,3099999.9999999995,3.7E-5,0.18,0.18,0.0,23.0,20.0,0.0,0.0,0.0,1.8E7,1.0,5.0E8,
