FeEn,R-TfEn,R-TfaEn,REn,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,TfEn,TfaEn,area,cMHCIEn,exCxEn,imCxEn,membraneMarker,mvb,oMHCIEn,ovaEn,pH,pepEn,pepMHCIEn,protonEn,solubleMarker,tick,volume,
1.78883E-6,0.0662742,0.0763675,0.0248543,15708.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.75644E-10,8.56585E-6,15708.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.31836,0.0,0.0,5.03739,0.0,1.0,125664.0,
1.78883E-6,0.0662742,0.0763675,0.0248543,15708.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.75644E-10,8.56585E-6,15708.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.31836,0.0,0.0,5.03739,0.0,101.0,125664.0,
7.48812E-7,0.0661824,0.0762617,0.0248199,0.0,11309.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.82828E-10,3.5857E-6,11309.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.29115,0.0,0.0,3.57421,0.0,201.0,89425.8,
7.48812E-7,0.0661824,0.0762617,0.0248199,0.0,11309.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.82828E-10,3.5857E-6,11309.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.29115,0.0,0.0,3.57421,0.0,301.0,89425.8,
7.48812E-7,0.0661824,0.0762617,0.0248199,0.0,11309.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.82828E-10,3.5857E-6,11309.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.29115,0.0,0.0,3.57421,0.0,401.0,89425.8,
3.72543E-6,0.423809,0.487101,0.157535,19863.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.40735E-9,1.78589E-5,19863.5,0.0,0.0,0.0,1.0,5.84303E-4,0.0,0.0,7.35665,0.0,0.0,9.49941,0.0,501.0,238679.0,
3.72543E-6,0.423809,0.487101,0.157535,19863.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.40735E-9,1.78589E-5,19863.5,0.0,0.0,0.0,1.0,5.84303E-4,0.0,0.0,7.35665,0.0,0.0,9.49941,0.0,601.0,238679.0,
3.72543E-6,0.423809,0.487101,0.157535,19863.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.40735E-9,1.78589E-5,19863.5,0.0,0.0,0.0,1.0,5.84303E-4,0.0,0.0,7.35665,0.0,0.0,9.49941,0.0,701.0,238679.0,
3.72543E-6,0.423809,0.487101,0.157535,19863.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.40735E-9,1.78589E-5,19863.5,0.0,0.0,0.0,1.0,5.84303E-4,0.0,0.0,7.35665,0.0,0.0,9.49941,0.0,801.0,238679.0,
3.72543E-6,0.423809,0.487101,0.157535,19863.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.40735E-9,1.78589E-5,19863.5,0.0,0.0,0.0,1.0,5.84303E-4,0.0,0.0,7.35665,0.0,0.0,9.49941,0.0,901.0,238679.0,
3.72543E-6,0.423809,0.487101,0.157535,19863.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.40735E-9,1.78589E-5,19863.5,0.0,0.0,0.0,1.0,5.84303E-4,0.0,0.0,7.35665,0.0,0.0,9.49941,0.0,1001.0,238679.0,
3.72543E-6,0.423809,0.487101,0.157535,19863.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.40735E-9,1.78589E-5,19863.5,0.0,0.0,0.0,1.0,5.84303E-4,0.0,0.0,7.35665,0.0,0.0,9.49941,0.0,1101.0,238679.0,
