entropy,entropyInd,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
0.3377,0.2021,0.002825,6.88E-4,2.395E-4,0.001372,0.001089,4.001E-4,5.256E-4,6.774E-4,8.501E-4,0.9142,0.0771,
0.3374,0.2019,0.002821,6.877E-4,2.393E-4,0.001365,0.001074,3.981E-4,5.254E-4,6.771E-4,8.497E-4,0.9143,0.07708,
0.3374,0.2029,0.002818,6.867E-4,2.392E-4,0.001363,0.001058,3.981E-4,5.253E-4,6.771E-4,8.685E-4,0.9143,0.07709,
0.3372,0.2081,0.002816,6.865E-4,2.391E-4,0.001358,0.001025,3.971E-4,5.253E-4,6.771E-4,8.685E-4,0.9143,0.07713,
0.337,0.2134,0.002814,6.857E-4,2.391E-4,0.001357,9.716E-4,3.969E-4,5.253E-4,6.771E-4,8.685E-4,0.9143,0.07718,
0.3367,0.1981,0.002814,6.857E-4,2.391E-4,0.001356,9.181E-4,3.96E-4,5.253E-4,6.771E-4,8.685E-4,0.9143,0.07723,
0.3365,0.1945,0.002813,6.85E-4,2.39E-4,0.001353,8.763E-4,3.959E-4,5.253E-4,6.771E-4,8.685E-4,0.9143,0.07728,
0.337,0.1975,0.002952,6.844E-4,2.389E-4,0.00135,8.428E-4,3.935E-4,5.253E-4,6.771E-4,8.929E-4,0.9143,0.07717,
0.3371,0.1997,0.002983,6.843E-4,2.374E-4,0.001348,8.092E-4,3.935E-4,5.252E-4,6.77E-4,9.312E-4,0.9142,0.07717,
0.3366,0.1967,0.00298,6.831E-4,2.374E-4,0.001344,9.066E-4,2.328E-4,5.252E-4,6.77E-4,9.312E-4,0.9143,0.07723,
0.336,0.1951,0.002978,6.827E-4,2.374E-4,0.00134,7.818E-4,2.215E-4,5.252E-4,6.77E-4,9.312E-4,0.9143,0.07737,
0.3356,0.1961,0.002938,6.764E-4,2.372E-4,0.001339,7.431E-4,2.215E-4,5.252E-4,6.77E-4,9.312E-4,0.9143,0.07745,
0.3368,0.1795,0.003264,6.691E-4,2.367E-4,0.001335,7.124E-4,2.212E-4,5.249E-4,6.77E-4,9.819E-4,0.9142,0.07716,
0.3363,0.1799,0.003203,6.657E-4,2.367E-4,0.001335,6.637E-4,2.194E-4,5.249E-4,6.77E-4,9.819E-4,0.9142,0.07727,
0.3368,0.1738,0.003342,6.576E-4,2.348E-4,0.001334,6.422E-4,2.194E-4,5.249E-4,6.77E-4,0.001011,0.9142,0.07716,
0.3364,0.1746,0.003263,6.53E-4,2.339E-4,0.001331,6.164E-4,2.192E-4,5.246E-4,6.766E-4,0.001011,0.9142,0.07727,
0.3365,0.1738,0.003332,6.45E-4,2.336E-4,0.00133,5.953E-4,2.192E-4,5.24E-4,6.766E-4,0.001016,0.9142,0.07722,
0.3361,0.1676,0.003294,6.36E-4,2.323E-4,0.001327,5.653E-4,2.192E-4,5.239E-4,6.766E-4,0.001016,0.9142,0.0773,
0.3358,0.1756,0.003253,6.328E-4,2.323E-4,0.001326,5.428E-4,2.185E-4,5.237E-4,6.764E-4,0.001016,0.9142,0.07737,
0.3363,0.1599,0.003442,6.31E-4,2.304E-4,0.001324,5.768E-4,1.625E-4,5.232E-4,6.757E-4,0.001029,0.9142,0.07721,
0.3361,0.1611,0.003415,6.29E-4,2.303E-4,0.001323,5.535E-4,1.625E-4,5.232E-4,6.756E-4,0.001029,0.9142,0.07726,
0.3359,0.1589,0.003371,6.255E-4,2.303E-4,0.001322,5.375E-4,1.625E-4,5.232E-4,6.756E-4,0.001029,0.9142,0.07732,
0.3361,0.1531,0.003495,6.237E-4,2.303E-4,0.001322,5.112E-4,1.624E-4,5.231E-4,6.756E-4,0.001034,0.9142,0.07722,
0.3359,0.157,0.003439,6.221E-4,2.302E-4,0.001318,5.065E-4,1.606E-4,5.231E-4,6.756E-4,0.001034,0.9142,0.07729,
0.3357,0.1546,0.003389,6.2E-4,2.299E-4,0.001316,5.002E-4,1.578E-4,5.231E-4,6.756E-4,0.001034,0.9142,0.07735,
0.3365,0.1536,0.003598,6.188E-4,2.298E-4,0.001315,4.849E-4,1.566E-4,5.231E-4,6.756E-4,0.001083,0.9142,0.07715,
0.3363,0.1525,0.003561,6.167E-4,2.298E-4,0.001312,4.696E-4,1.547E-4,5.231E-4,6.756E-4,0.001083,0.9142,0.0772,
0.3366,0.1513,0.003631,6.119E-4,2.278E-4,0.00131,4.396E-4,1.537E-4,5.231E-4,6.756E-4,0.00113,0.9141,0.07717,
0.3364,0.149,0.003581,6.051E-4,2.251E-4,0.001306,4.392E-4,1.53E-4,5.228E-4,6.756E-4,0.001138,0.9141,0.07723,
0.3365,0.1459,0.003635,6.031E-4,2.218E-4,0.001304,4.362E-4,1.53E-4,5.227E-4,6.755E-4,0.001144,0.9141,0.07717,
0.3363,0.1489,0.003596,5.99E-4,2.216E-4,0.001298,4.262E-4,1.53E-4,5.227E-4,6.755E-4,0.001144,0.9141,0.07723,
0.3365,0.1426,0.003651,5.991E-4,2.219E-4,0.001295,4.248E-4,1.562E-4,5.198E-4,6.787E-4,0.001145,0.9141,0.07717,
0.3363,0.1529,0.003593,6.023E-4,2.227E-4,0.001301,4.187E-4,1.569E-4,5.235E-4,6.786E-4,0.001138,0.9141,0.07722,
0.3364,0.1459,0.003643,6.019E-4,2.231E-4,0.001309,4.016E-4,1.585E-4,5.248E-4,6.959E-4,0.001119,0.9141,0.07718,
