bead1Er,bead1Pm,bead2Er,bead2Pm,bead3Er,bead3Pm,bead4Er,bead4Pm,cMHCIEnEr,cMHCIEnPm,cMHCIEnRabA,cMHCIEnRabB,cMHCIEnRabC,cMHCIEnRabD,cMHCIEnRabE,cMHCIEnRabF,cMHCIEnRabG,cMHCIEnRabH,cMHCIEnRabI,cMHCIEnRabK,EEA1Er,EEA1Pm,exCxEnEr,exCxEnPm,exCxEnRabA,exCxEnRabB,exCxEnRabC,exCxEnRabD,exCxEnRabE,exCxEnRabF,exCxEnRabG,exCxEnRabH,exCxEnRabI,exCxEnRabK,FeCyCy,FeEnEr,FeEnPm,FeEnRabA,FeEnRabB,FeEnRabC,FeEnRabD,FeEnRabE,FeEnRabF,FeEnRabG,FeEnRabH,FeEnRabI,FeEnRabK,Glut4EnEr,Glut4EnPm,Glut4EnRabA,Glut4EnRabB,Glut4EnRabC,Glut4EnRabD,Glut4EnRabE,Glut4EnRabF,Glut4EnRabG,Glut4EnRabH,Glut4EnRabI,Glut4EnRabK,GlutEnEr,GlutEnPm,GlutEnRabA,GlutEnRabB,GlutEnRabC,GlutEnRabD,GlutEnRabE,GlutEnRabF,GlutEnRabG,GlutEnRabH,GlutEnRabI,GlutEnRabK,imCxEnEr,imCxEnPm,imCxEnRabA,imCxEnRabB,imCxEnRabC,imCxEnRabD,imCxEnRabE,imCxEnRabF,imCxEnRabG,imCxEnRabH,imCxEnRabI,imCxEnRabK,M6PREr,M6PRPm,membraneMarkerEr,membraneMarkerPm,membraneMarkerRabA,membraneMarkerRabB,membraneMarkerRabC,membraneMarkerRabD,membraneMarkerRabE,membraneMarkerRabF,membraneMarkerRabG,membraneMarkerRabH,membraneMarkerRabI,membraneMarkerRabK,mvbEr,mvbPm,mvbRabA,mvbRabB,mvbRabC,mvbRabD,mvbRabE,mvbRabF,mvbRabG,mvbRabH,mvbRabI,mvbRabK,NH3CyEr,NH3CyPm,NH3EnEr,NH3EnPm,NH4EnEr,NH4EnPm,oMHCIEnEr,oMHCIEnPm,oMHCIEnRabA,oMHCIEnRabB,oMHCIEnRabC,oMHCIEnRabD,oMHCIEnRabE,oMHCIEnRabF,oMHCIEnRabG,oMHCIEnRabH,oMHCIEnRabI,oMHCIEnRabK,ovaCyCy,ovaEnEr,ovaEnPm,ovaEnRabA,ovaEnRabB,ovaEnRabC,ovaEnRabD,ovaEnRabE,ovaEnRabF,ovaEnRabG,ovaEnRabH,ovaEnRabI,ovaEnRabK,pepCyCy,pepEnEr,pepEnPm,pepEnRabA,pepEnRabB,pepEnRabC,pepEnRabD,pepEnRabE,pepEnRabF,pepEnRabG,pepEnRabH,pepEnRabI,pepEnRabK,pepMHCIEnEr,pepMHCIEnPm,pepMHCIEnRabA,pepMHCIEnRabB,pepMHCIEnRabC,pepMHCIEnRabD,pepMHCIEnRabE,pepMHCIEnRabF,pepMHCIEnRabG,pepMHCIEnRabH,pepMHCIEnRabI,pepMHCIEnRabK,povaEnEr,povaEnPm,protonCyCy,protonEnEr,protonEnPm,protonEnRabA,protonEnRabB,protonEnRabC,protonEnRabD,protonEnRabE,protonEnRabF,protonEnRabG,protonEnRabH,protonEnRabI,protonEnRabK,R-TfaEnEr,R-TfaEnPm,R-TfaEnRabA,R-TfaEnRabB,R-TfaEnRabC,R-TfaEnRabD,R-TfaEnRabE,R-TfaEnRabF,R-TfaEnRabG,R-TfaEnRabH,R-TfaEnRabI,R-TfaEnRabK,R-TfEnEr,R-TfEnPm,R-TfEnRabA,R-TfEnRabB,R-TfEnRabC,R-TfEnRabD,R-TfEnRabE,R-TfEnRabF,R-TfEnRabG,R-TfEnRabH,R-TfEnRabI,R-TfEnRabK,REnEr,REnPm,REnRabA,REnRabB,REnRabC,REnRabD,REnRabE,REnRabF,REnRabG,REnRabH,REnRabI,REnRabK,solubleMarkerEr,solubleMarkerPm,solubleMarkerRabA,solubleMarkerRabB,solubleMarkerRabC,solubleMarkerRabD,solubleMarkerRabE,solubleMarkerRabF,solubleMarkerRabG,solubleMarkerRabH,solubleMarkerRabI,solubleMarkerRabK,TfaEnEr,TfaEnPm,TfaEnRabA,TfaEnRabB,TfaEnRabC,TfaEnRabD,TfaEnRabE,TfaEnRabF,TfaEnRabG,TfaEnRabH,TfaEnRabI,TfaEnRabK,TfEnEr,TfEnPm,TfEnRabA,TfEnRabB,TfEnRabC,TfEnRabD,TfEnRabE,TfEnRabF,TfEnRabG,TfEnRabH,TfEnRabI,TfEnRabK,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01643,341.8,6.877,2.079,3.338,0.2802,0.0135,0.006456,0.003923,0.001243,0.001527,0.0,0.08183,103.4,4.291,10.64,3.979E-4,7.354E-4,0.006989,3.459E-4,0.009822,0.008191,0.004762,0.005418,0.009201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.291,10.64,3.979E-4,7.354E-4,0.006989,3.459E-4,0.009822,0.008191,0.004762,0.005418,0.009201,0.0,212.3,855.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,967.3,6.941,9.741,6.294,117.2,1.958,1.948,1.83,1.868,1.471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001352,27.31,1.895,0.2581,2.306,0.09427,0.003922,0.00246,0.001919,4.812E-4,5.475E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.995E-5,653.8,548500.0,2388.0,1380.0,718.1,160.1,330.5,96.56,84.23,138.3,105.4,0.0,1.041E-39,2.3740000000000003E-36,9.07E-37,2.942E-37,6.11E-37,3.848E-38,2.648E-39,1.304E-39,7.773E-40,2.201E-40,2.803E-40,0.0,1.618E-40,1.3360000000000001E-36,5.1099999999999994E-37,1.604E-37,2.95E-37,2.147E-38,1.014E-39,4.389E-40,2.609E-40,8.449999999999999E-41,1.066E-40,0.0,2.504E-4,0.4101,0.1568,0.04993,0.09693,0.006614,3.776E-4,1.747E-4,1.053E-4,3.177E-5,3.94E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.83E-5,0.0903,2.028E-4,3.233E-5,1.53E-5,9.25E-6,6.783E-6,3.917E-6,3.406E-6,1.483E-6,9.362E-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01643,341.8,6.801,2.131,3.368,0.2744,0.0135,0.006456,0.003923,0.001243,0.001527,0.0,0.08183,103.4,4.291,10.64,3.988E-4,7.419E-4,0.006981,3.46E-4,0.009822,0.008191,0.004762,0.005418,0.009201,0.0,1.114E-48,0.0,6.221E-43,5.622E-39,1.795E-39,3.6679999999999998E-40,1.086E-39,6.696E-42,2.909E-42,1.5840000000000003E-42,2.203E-42,1.824E-42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.291,10.64,3.988E-4,7.419E-4,0.006981,3.46E-4,0.009822,0.008191,0.004762,0.005418,0.009201,0.0,212.3,855.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,967.3,36.69,3.084,1.62,113.3,1.898,1.904,1.78,1.831,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001352,27.31,1.856,0.2516,2.353,0.09294,0.003922,0.00246,0.001919,4.812E-4,5.475E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.99E-5,653.8,955200.0,151200.0,12520.0,8764.0,653100.0,8549.0,8099.0,7198.0,6826.0,6365.0,0.0,1.041E-39,1.943E-36,8.644999999999999E-37,2.622E-37,4.733E-37,3.958E-38,2.272E-39,1.08E-39,6.343E-40,2.087E-40,2.6659999999999998E-40,0.0,1.618E-40,1.3360000000000001E-36,4.944E-37,1.612E-37,2.965E-37,1.878E-38,1.0059999999999999E-39,4.3349999999999995E-40,2.573E-40,7.929999999999999E-41,1.033E-40,0.0,2.504E-4,0.4101,0.1549,0.05122,0.0976,0.006477,3.776E-4,1.747E-4,1.053E-4,3.177E-5,3.94E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.83E-5,0.0903,2.057E-4,3.023E-5,1.475E-5,8.998E-6,6.783E-6,3.917E-6,3.406E-6,1.483E-6,9.362E-7,0.0,0.0,1.685E-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01643,341.9,6.554,2.263,3.431,0.2544,0.01355,0.006336,0.003019,0.001089,0.001461,0.0,0.08183,103.4,4.291,10.64,4.052E-4,7.534E-4,0.00692,3.646E-4,0.009824,0.008192,0.004759,0.005419,0.009202,0.0,4.377E-48,0.0,1.4930000000000003E-42,9.681E-39,2.5339999999999998E-39,7.406999999999999E-40,1.16E-39,2.887E-41,6.97E-42,2.1330000000000003E-42,2.4590000000000003E-42,4.7780000000000005E-42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.291,10.64,4.052E-4,7.534E-4,0.00692,3.646E-4,0.009824,0.008192,0.004759,0.005419,0.009202,0.0,212.3,855.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,967.3,55.04,3.007,1.255,107.2,1.958,1.8,1.695,1.74,1.368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001352,27.31,1.769,0.2317,2.47,0.08036,0.003924,0.002345,0.001307,3.35E-4,4.845E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.985E-5,653.8,955200.0,277300.0,20640.0,15240.0,1154000.0,15660.0,14170.0,12540.0,11810.0,11080.0,0.0,1.041E-39,1.4680000000000001E-36,8.389E-37,2.8659999999999998E-37,3.9409999999999995E-37,3.867E-38,2.109E-39,9.051E-40,4.032E-40,1.5899999999999999E-40,2.516E-40,0.0,1.618E-40,1.3360000000000001E-36,4.488E-37,1.7819999999999999E-37,3.002E-37,1.488E-38,9.468E-40,4.132E-40,1.809E-40,6.790999999999999E-41,9.006999999999999E-41,0.0,2.504E-4,0.4101,0.1465,0.05836,0.09933,0.005982,3.792E-4,1.715E-4,7.833E-5,2.76E-5,3.761E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.83E-5,0.0903,2.064E-4,3.01E-5,1.427E-5,8.906E-6,6.787E-6,3.919E-6,3.405E-6,1.485E-6,9.372E-7,0.0,0.0,1.685E-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01643,341.1,7.382,2.176,3.466,0.2566,0.01354,0.006327,0.003011,0.001078,0.001456,0.0,0.08183,103.4,4.291,10.64,4.086E-4,6.988E-4,0.006969,3.583E-4,0.009824,0.008191,0.004758,0.005419,0.009203,0.0,8.465E-48,0.0,2.115E-42,1.862E-38,2.452E-39,9.362E-40,9.905E-40,2.76E-41,6.61E-42,1.974E-42,2.229E-42,4.543E-42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.291,10.64,4.086E-4,6.988E-4,0.006969,3.583E-4,0.009824,0.008191,0.004758,0.005419,0.009203,0.0,212.3,855.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,967.1,75.58,3.303,1.535,103.4,1.89,1.781,1.667,1.734,1.339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001352,27.12,1.95,0.2385,2.472,0.07935,0.003923,0.002344,0.001306,3.333E-4,4.837E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.98E-5,653.8,955200.0,417200.0,27610.0,19390.0,1554000.0,20730.0,19090.0,16860.0,15960.0,14840.0,0.0,1.041E-39,1.194E-36,9.172E-37,2.768E-37,3.608E-37,4.082E-38,2.052E-39,8.422E-40,3.704E-40,1.588E-40,2.59E-40,0.0,1.618E-40,1.329E-36,4.773E-37,1.644E-37,3.02E-37,1.295E-38,8.825E-40,3.974E-40,1.761E-40,6.208E-41,7.923999999999999E-41,0.0,2.504E-4,0.4077,0.1637,0.05599,0.1006,0.00603,3.791E-4,1.712E-4,7.81E-5,2.725E-5,3.746E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.83E-5,0.0903,2.252E-4,3.046E-5,1.434E-5,8.853E-6,6.787E-6,3.919E-6,3.405E-6,1.485E-6,9.389E-7,0.0,0.0,1.685E-41,3.587E-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01643,341.1,7.358,2.166,3.472,0.2545,0.01353,0.006324,0.003008,0.001073,0.001455,0.0,0.08183,103.4,4.291,10.64,4.078E-4,6.875E-4,0.00698,3.587E-4,0.009823,0.008191,0.004758,0.005418,0.009214,0.0,1.41E-47,0.0,7.518999999999999E-41,2.483E-38,3.048E-39,9.371E-40,8.668E-40,2.432E-41,5.769E-42,1.6870000000000002E-42,1.874E-42,3.972E-42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.291,10.64,4.078E-4,6.875E-4,0.00698,3.587E-4,0.009823,0.008191,0.004758,0.005418,0.009214,0.0,212.3,855.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,968.1,83.97,2.905,1.558,101.3,1.81,1.689,1.587,1.647,1.267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001352,27.12,1.953,0.2339,2.471,0.08056,0.003917,0.002344,0.001306,3.326E-4,4.835E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.98E-5,653.6,955700.0,552200.0,33100.0,22340.0,1824000.0,24170.0,22350.0,19750.0,18760.0,17350.0,0.0,1.041E-39,9.42E-37,9.512E-37,2.7839999999999998E-37,3.516E-37,4.199E-38,2.0579999999999998E-39,8.286E-40,3.617E-40,1.604E-40,2.654E-40,0.0,1.618E-40,1.3300000000000001E-36,4.38E-37,1.584E-37,3.0099999999999998E-37,1.116E-38,8.356E-40,3.862E-40,1.728E-40,5.822E-41,7.159999999999999E-41,0.0,2.504E-4,0.4081,0.1632,0.05585,0.1009,0.005968,3.788E-4,1.711E-4,7.8E-5,2.71E-5,3.74E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.827E-5,0.0903,2.253E-4,2.987E-5,1.442E-5,8.876E-6,6.778E-6,3.919E-6,3.405E-6,1.486E-6,9.677E-7,0.0,0.0,1.685E-41,3.586E-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01643,341.2,7.345,2.139,3.462,0.2547,0.01354,0.006351,0.003027,0.001078,0.001477,0.0,0.08183,103.4,4.291,10.64,4.072E-4,6.885E-4,0.006978,3.579E-4,0.009823,0.008191,0.004758,0.005419,0.009214,0.0,2.1959999999999997E-47,0.0,1.4639999999999998E-41,2.55E-38,3.229E-39,9.391E-40,7.447E-40,2.0689999999999999E-41,5.0240000000000006E-42,1.515E-42,1.621E-42,3.463E-42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.291,10.64,4.072E-4,6.885E-4,0.006978,3.579E-4,0.009823,0.008191,0.004758,0.005419,0.009214,0.0,212.3,855.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,968.2,89.78,4.664,2.025,100.1,1.755,1.659,1.559,1.602,1.253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001352,27.12,1.956,0.2276,2.47,0.0809,0.003919,0.002356,0.001314,3.355E-4,4.934E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.975E-5,653.6,955800.0,660000.0,38250.0,26520.0,2036000.0,27120.0,24990.0,22170.0,21090.0,19450.0,0.0,1.041E-39,7.413E-37,9.967E-37,2.85E-37,3.4589999999999997E-37,4.404E-38,2.088E-39,8.325E-40,3.624E-40,1.644E-40,2.763E-40,0.0,1.618E-40,1.331E-36,3.897E-37,1.532E-37,2.983E-37,9.622E-39,7.883E-40,3.7639999999999996E-40,1.706E-40,5.486E-41,6.497E-41,0.0,2.504E-4,0.4086,0.1629,0.05615,0.1007,0.006035,3.789E-4,1.718E-4,7.853E-5,2.726E-5,3.801E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.827E-5,0.0903,2.253E-4,2.978E-5,1.432E-5,8.911E-6,6.778E-6,3.921E-6,3.407E-6,1.486E-6,9.69E-7,0.0,0.0,1.685E-41,3.586E-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01643,341.2,7.352,2.086,3.464,0.2542,0.01353,0.006349,0.003025,0.001078,0.001477,0.0,0.08183,103.4,4.291,10.64,4.103E-4,6.82E-4,0.006979,3.575E-4,0.009821,0.008191,0.004758,0.005418,0.009223,0.0,3.0609999999999997E-47,0.0,4.479E-42,2.451E-38,3.149E-39,1.425E-39,6.529E-40,1.7109999999999998E-41,4.197E-42,1.2840000000000001E-42,1.3660000000000002E-42,2.869E-42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.291,10.64,4.103E-4,6.82E-4,0.006979,3.575E-4,0.009821,0.008191,0.004758,0.005418,0.009223,0.0,212.3,855.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,968.2,93.7,5.715,1.986,97.33,1.608,1.741,1.658,1.347,1.029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001352,27.12,1.949,0.2301,2.472,0.08099,0.003915,0.002355,0.001313,3.353E-4,4.931E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.965E-5,653.5,955200.0,742600.0,42180.0,29040.0,2238000.0,29540.0,28700.0,25940.0,20820.0,19350.0,0.0,1.041E-39,5.581E-37,1.0470000000000001E-36,2.9069999999999998E-37,3.457E-37,4.546E-38,2.124E-39,8.371E-40,3.6229999999999998E-40,1.6729999999999999E-40,2.836E-40,0.0,1.618E-40,1.329E-36,3.395E-37,1.458E-37,2.957E-37,8.063E-39,7.414E-40,3.652E-40,1.6729999999999999E-40,5.150999999999999E-41,5.734E-41,0.0,2.504E-4,0.4078,0.1631,0.05578,0.1007,0.006023,3.786E-4,1.718E-4,7.846E-5,2.726E-5,3.8E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.826E-5,0.0903,2.247E-4,3.027E-5,1.447E-5,8.92E-6,6.775E-6,3.92E-6,3.406E-6,1.485E-6,9.823E-7,0.0,0.0,1.685E-41,3.586E-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01643,341.2,7.344,2.081,3.467,0.2538,0.01343,0.006393,0.003017,0.001067,0.001471,0.0,0.08183,103.4,4.291,10.64,4.094E-4,6.752E-4,0.006986,3.593E-4,0.009808,0.008192,0.004757,0.005418,0.009223,0.0,3.8499999999999995E-47,0.0,5.2350000000000004E-42,2.265E-38,3.425E-39,1.592E-39,6.518E-40,1.5199999999999998E-41,3.678E-42,1.065E-42,1.088E-42,2.402E-42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.291,10.64,4.094E-4,6.752E-4,0.006986,3.593E-4,0.009808,0.008192,0.004757,0.005418,0.009223,0.0,212.3,855.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,968.2,100.9,6.192,2.023,92.87,1.475,1.763,1.577,1.274,0.9708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001352,27.12,1.945,0.2297,2.473,0.08071,0.003889,0.002361,0.001312,3.336E-4,4.923E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.965E-5,653.5,955200.0,806800.0,45180.0,30960.0,2385000.0,33600.0,30980.0,27550.0,21810.0,20390.0,0.0,1.041E-39,4.572E-37,1.0900000000000001E-36,2.956E-37,3.4819999999999998E-37,4.661E-38,2.1429999999999998E-39,8.516E-40,3.613E-40,1.6669999999999999E-40,2.8769999999999998E-40,0.0,1.618E-40,1.329E-36,2.941E-37,1.395E-37,2.932E-37,6.832E-39,7.01E-40,3.589E-40,1.648E-40,4.876999999999999E-41,5.172E-41,0.0,2.504E-4,0.4079,0.1628,0.05568,0.1009,0.006014,3.76E-4,1.731E-4,7.821E-5,2.69E-5,3.785E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.826E-5,0.0903,2.248E-4,3.034E-5,1.447E-5,8.923E-6,6.466E-6,3.924E-6,3.406E-6,1.485E-6,9.82E-7,0.0,0.0,1.685E-41,3.585E-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01643,341.2,7.37,2.005,3.524,0.2712,0.01346,0.006589,0.003154,0.001118,0.001626,0.0,0.08183,103.4,4.291,10.64,4.311E-4,6.547E-4,0.007013,3.3E-4,0.009808,0.008193,0.004758,0.005418,0.009242,0.0,4.54E-47,0.0,6.246E-42,1.988E-38,3.581E-39,1.6349999999999998E-39,6.127E-40,1.297E-41,3.8650000000000005E-42,1.3810000000000001E-42,1.1460000000000001E-42,2.552E-42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.291,10.64,4.311E-4,6.547E-4,0.007013,3.3E-4,0.009808,0.008193,0.004758,0.005418,0.009242,0.0,212.3,855.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,968.1,104.0,5.952,2.284,90.01,1.415,1.737,1.542,1.263,0.9469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001352,27.1,1.948,0.2282,2.488,0.08334,0.003894,0.002392,0.001333,3.412E-4,5.163E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.96E-5,653.2,955200.0,861300.0,47320.0,30520.0,2491000.0,34210.0,32510.0,28900.0,22850.0,21330.0,0.0,1.041E-39,3.596E-37,1.12E-36,2.965E-37,3.6E-37,5.013E-38,2.169E-39,8.87E-40,3.84E-40,1.773E-40,3.158E-40,0.0,1.618E-40,1.329E-36,2.6189999999999998E-37,1.3189999999999999E-37,2.916E-37,6.411999999999999E-39,6.779E-40,3.582E-40,1.669E-40,4.833E-41,5.197999999999999E-41,0.0,2.504E-4,0.4078,0.1636,0.05485,0.1021,0.006383,3.766E-4,1.774E-4,8.121E-5,2.812E-5,4.117E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.821E-5,0.0903,2.252E-4,3.012E-5,1.455E-5,1.069E-5,6.468E-6,3.939E-6,3.416E-6,1.489E-6,1.042E-6,0.0,0.0,1.685E-41,4.002E-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
