RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
1213000.0,1038000.0,783700.0,1432000.0,623400.0,450500.0,350300.0,389700.0,400700.0,2364000.0,2396000.0,
1213000.0,1038000.0,783500.0,1423000.0,623300.0,450500.0,350200.0,389600.0,400600.0,2364000.0,2396000.0,
1213000.0,1038000.0,783500.0,1423000.0,623300.0,450500.0,350200.0,389600.0,400600.0,2376000.0,2396000.0,
1213000.0,1038000.0,783500.0,1423000.0,623300.0,450500.0,350200.0,389600.0,400600.0,2400000.0,2396000.0,
1213000.0,1038000.0,783500.0,1418000.0,623200.0,450400.0,350200.0,389600.0,400500.0,2412000.0,2396000.0,
1213000.0,1038000.0,783500.0,1418000.0,623200.0,450400.0,350200.0,389600.0,400500.0,2412000.0,2396000.0,
1203000.0,1037000.0,783400.0,1418000.0,623200.0,450400.0,350200.0,389600.0,400500.0,2412000.0,2396000.0,
1162000.0,1037000.0,783400.0,1418000.0,618400.0,449200.0,348600.0,389600.0,472800.0,2339000.0,2445000.0,
1187000.0,1037000.0,783400.0,1418000.0,618400.0,449200.0,348600.0,389600.0,472800.0,2339000.0,2420000.0,
1179000.0,1037000.0,783400.0,1413000.0,582200.0,447700.0,348600.0,389600.0,472800.0,2339000.0,2465000.0,
1179000.0,1037000.0,783400.0,1408000.0,582200.0,447700.0,348600.0,389600.0,472800.0,2363000.0,2465000.0,
1179000.0,1032000.0,783300.0,1398000.0,568100.0,444200.0,348600.0,389600.0,472800.0,2387000.0,2483000.0,
1190000.0,1031000.0,783200.0,1395000.0,545500.0,444200.0,348600.0,389600.0,472700.0,2387000.0,2493000.0,
1189000.0,1031000.0,783100.0,1392000.0,545500.0,444200.0,348600.0,389500.0,472700.0,2399000.0,2493000.0,
1184000.0,1030000.0,782600.0,1373000.0,530200.0,444000.0,348400.0,389400.0,472500.0,2399000.0,2508000.0,
1216000.0,1030000.0,782600.0,1373000.0,530200.0,444000.0,348400.0,389400.0,472500.0,2399000.0,2476000.0,
1276000.0,1024000.0,781900.0,1369000.0,530100.0,444000.0,348400.0,389300.0,472400.0,2411000.0,2408000.0,
1276000.0,1024000.0,781900.0,1364000.0,530100.0,444000.0,348400.0,389300.0,555800.0,2327000.0,2408000.0,
1263000.0,1024000.0,781900.0,1364000.0,530100.0,444000.0,348400.0,389300.0,555800.0,2327000.0,2421000.0,
1300000.0,1024000.0,781900.0,1364000.0,530100.0,444000.0,348400.0,389300.0,555800.0,2327000.0,2384000.0,
1300000.0,1024000.0,781900.0,1364000.0,530100.0,444000.0,348400.0,389300.0,555800.0,2327000.0,2384000.0,
1300000.0,1024000.0,781900.0,1364000.0,512500.0,444000.0,348400.0,389300.0,555800.0,2339000.0,2401000.0,
1337000.0,1024000.0,781900.0,1364000.0,497500.0,444000.0,348400.0,389300.0,555800.0,2351000.0,2380000.0,
1335000.0,1021000.0,781900.0,1359000.0,489900.0,444000.0,348400.0,389300.0,555800.0,2362000.0,2388000.0,
1335000.0,1021000.0,781900.0,1349000.0,489900.0,444000.0,348400.0,389300.0,555800.0,2362000.0,2388000.0,
1318000.0,1021000.0,781900.0,1344000.0,489900.0,444000.0,348400.0,389300.0,555800.0,2362000.0,2405000.0,
1314000.0,1020000.0,781900.0,1344000.0,477400.0,444000.0,348400.0,389300.0,555800.0,2362000.0,2417000.0,
1325000.0,1019000.0,781900.0,1344000.0,477400.0,444000.0,348400.0,389300.0,555800.0,2362000.0,2402000.0,
1366000.0,1019000.0,781900.0,1344000.0,459800.0,444000.0,348400.0,389300.0,555800.0,2362000.0,2378000.0,
1361000.0,1019000.0,781900.0,1344000.0,447200.0,444000.0,348400.0,389300.0,555800.0,2386000.0,2390000.0,
1361000.0,1019000.0,781900.0,1344000.0,447200.0,444000.0,348400.0,389300.0,555800.0,2386000.0,2390000.0,
1357000.0,1019000.0,781400.0,1344000.0,428000.0,444000.0,348400.0,452400.0,492700.0,2386000.0,2409000.0,
1407000.0,1019000.0,782000.0,1344000.0,428000.0,444000.0,420300.0,398800.0,474300.0,2386000.0,2359000.0,
1407000.0,1017000.0,783900.0,1344000.0,431100.0,440900.0,420300.0,398800.0,474300.0,2386000.0,2359000.0,
1403000.0,1018000.0,769200.0,1344000.0,431100.0,440900.0,420300.0,410200.0,463000.0,2386000.0,2377000.0,
1400000.0,1020000.0,770400.0,1344000.0,431100.0,440900.0,420300.0,420000.0,453200.0,2386000.0,2377000.0,
1398000.0,1019000.0,772400.0,1344000.0,431100.0,446900.0,414300.0,449100.0,424100.0,2386000.0,2377000.0,
1397000.0,1021000.0,765400.0,1344000.0,431100.0,446900.0,414300.0,462300.0,410900.0,2386000.0,2384000.0,
1341000.0,1019000.0,767200.0,1399000.0,431100.0,446900.0,414300.0,462300.0,410900.0,2410000.0,2384000.0,
1332000.0,1015000.0,770100.0,1399000.0,431100.0,446900.0,414300.0,462300.0,410900.0,2410000.0,2384000.0,
1331000.0,1014000.0,771800.0,1394000.0,431100.0,446900.0,414300.0,462300.0,469400.0,2363000.0,2384000.0,
1323000.0,1006000.0,772100.0,1376000.0,431000.0,446800.0,420200.0,466200.0,459300.0,2363000.0,2384000.0,
1320000.0,1008000.0,773100.0,1371000.0,423400.0,446800.0,420200.0,466100.0,459300.0,2363000.0,2392000.0,
1318000.0,1009000.0,773600.0,1366000.0,423400.0,446800.0,420100.0,475900.0,449400.0,2363000.0,2392000.0,
1318000.0,1003000.0,774700.0,1361000.0,410800.0,452800.0,414100.0,475900.0,449400.0,2363000.0,2404000.0,
1305000.0,999100.0,775400.0,1383000.0,386900.0,452800.0,414100.0,475900.0,449400.0,2363000.0,2402000.0,
1300000.0,992800.0,776500.0,1379000.0,386900.0,452800.0,414100.0,482000.0,443400.0,2363000.0,2402000.0,
1293000.0,993000.0,761300.0,1379000.0,386900.0,452800.0,414100.0,504400.0,421000.0,2375000.0,2418000.0,
