entropy,entropyInd,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
1.033,0.2015,0.02262,0.00551,0.001918,0.01099,0.00872,0.003205,0.00421,0.005426,0.006809,0.4653,0.4653,
1.033,0.2029,0.02261,0.005489,0.001914,0.01095,0.008514,0.003196,0.004208,0.005424,0.007031,0.4653,0.4653,
1.032,0.2041,0.0226,0.005488,0.001896,0.01091,0.008347,0.003196,0.004208,0.005424,0.007032,0.4654,0.4655,
1.031,0.2152,0.02258,0.005482,0.001896,0.0109,0.008222,0.003196,0.004208,0.005424,0.007032,0.4654,0.4657,
1.031,0.1961,0.02276,0.005482,0.001896,0.0109,0.00814,0.003196,0.004208,0.005423,0.007055,0.4654,0.4656,
1.031,0.2059,0.02275,0.005482,0.001895,0.01087,0.008053,0.003189,0.004208,0.005424,0.007055,0.4654,0.4657,
1.03,0.203,0.02275,0.005478,0.001895,0.01084,0.007744,0.003189,0.004208,0.005424,0.007055,0.4654,0.466,
1.028,0.2107,0.02274,0.005477,0.001894,0.01083,0.007341,0.003189,0.004208,0.005424,0.007055,0.4654,0.4664,
1.03,0.1968,0.02375,0.005475,0.001893,0.0108,0.007042,0.003189,0.004208,0.005423,0.007174,0.4654,0.4657,
1.028,0.2029,0.02373,0.005459,0.001893,0.01076,0.006752,0.003189,0.004208,0.005424,0.007174,0.4654,0.466,
1.023,0.2059,0.0237,0.005439,0.001893,0.01073,0.0056,0.003183,0.004208,0.005424,0.007174,0.4654,0.4672,
1.026,0.2004,0.02517,0.005424,0.001892,0.0107,0.005146,0.003175,0.004208,0.005424,0.007248,0.4654,0.4662,
1.026,0.228,0.02567,0.005418,0.001892,0.01066,0.005082,0.003112,0.004208,0.005424,0.007277,0.4654,0.4658,
1.024,0.2073,0.02539,0.005391,0.001892,0.01064,0.004918,0.003097,0.004208,0.005424,0.007277,0.4655,0.4663,
1.022,0.202,0.02521,0.005384,0.00189,0.01062,0.004449,0.003097,0.004208,0.005424,0.007277,0.4655,0.467,
1.026,0.1936,0.02642,0.005377,0.00189,0.01061,0.004364,0.003089,0.004206,0.005422,0.007636,0.4653,0.4657,
1.024,0.1964,0.02621,0.005363,0.001889,0.01056,0.004122,0.003089,0.004206,0.005422,0.007637,0.4654,0.4661,
1.026,0.19,0.02663,0.005352,0.001878,0.01053,0.004019,0.003073,0.004206,0.005421,0.007868,0.4653,0.4657,
1.025,0.1885,0.02648,0.005341,0.001875,0.01052,0.003939,0.003059,0.004206,0.005422,0.007868,0.4653,0.466,
1.024,0.1852,0.02633,0.00534,0.001863,0.0105,0.003889,0.003051,0.004206,0.005422,0.007869,0.4653,0.4662,
1.025,0.1807,0.02679,0.005306,0.00186,0.01048,0.003813,0.003044,0.004205,0.005421,0.007988,0.4653,0.4658,
1.024,0.1845,0.02651,0.00529,0.00186,0.01045,0.003795,0.003034,0.004205,0.005421,0.007989,0.4653,0.4661,
1.023,0.196,0.02637,0.005286,0.001859,0.01043,0.003708,0.00302,0.004203,0.005421,0.007988,0.4653,0.4664,
1.025,0.1954,0.02708,0.005257,0.001839,0.0104,0.003619,0.003019,0.004202,0.005419,0.008362,0.4652,0.4656,
1.026,0.1825,0.02737,0.005244,0.001839,0.01038,0.003566,0.003019,0.004201,0.005419,0.008474,0.4651,0.4654,
1.025,0.1814,0.02714,0.005227,0.001837,0.01034,0.003535,0.003011,0.004202,0.005419,0.008474,0.4652,0.4657,
1.024,0.1856,0.02696,0.005219,0.001837,0.01031,0.003507,0.003004,0.004202,0.005419,0.008475,0.4652,0.4659,
1.024,0.1892,0.02684,0.005204,0.001824,0.01028,0.003458,0.002997,0.004202,0.005419,0.008475,0.4652,0.4661,
1.025,0.186,0.02752,0.005191,0.001815,0.01027,0.003319,0.002996,0.004201,0.005419,0.00857,0.4652,0.4655,
1.026,0.1776,0.02768,0.005159,0.001815,0.01025,0.003295,0.002996,0.004201,0.005419,0.008804,0.465,0.4654,
1.026,0.1798,0.02752,0.005151,0.001814,0.01023,0.003265,0.002995,0.0042,0.005418,0.008888,0.4651,0.4655,
1.025,0.1895,0.02733,0.005166,0.001813,0.01019,0.003265,0.002996,0.004743,0.00494,0.008805,0.4651,0.4657,
1.025,0.1882,0.02709,0.005192,0.001817,0.01021,0.003265,0.003018,0.004735,0.005226,0.008483,0.4651,0.4659,
1.027,0.1812,0.0276,0.00521,0.001823,0.01024,0.003171,0.00303,0.004724,0.005359,0.008575,0.4649,0.4654,
1.026,0.1832,0.02735,0.005231,0.001826,0.01031,0.003152,0.00303,0.004719,0.005514,0.008417,0.465,0.4654,
1.028,0.1847,0.02746,0.005261,0.001827,0.01028,0.003152,0.00303,0.004725,0.005508,0.008752,0.4647,0.4653,
1.027,0.1974,0.0272,0.005282,0.001834,0.01026,0.003196,0.002984,0.004731,0.00558,0.008669,0.4649,0.4653,
1.026,0.1874,0.02692,0.005265,0.001841,0.01024,0.003107,0.002984,0.00476,0.00562,0.008544,0.465,0.4657,
1.028,0.2054,0.02713,0.005271,0.001844,0.01027,0.003106,0.002983,0.004759,0.005697,0.008728,0.4649,0.4653,
1.027,0.1865,0.02679,0.005294,0.001842,0.01025,0.00307,0.002983,0.004765,0.005736,0.008683,0.4649,0.4657,
1.025,0.195,0.02642,0.005322,0.001853,0.01027,0.002969,0.002967,0.004765,0.005764,0.008633,0.4649,0.4661,
1.028,0.191,0.02734,0.005357,0.001851,0.01026,0.002959,0.002967,0.004763,0.005858,0.008645,0.4648,0.4652,
1.029,0.1983,0.02723,0.005346,0.001846,0.01035,0.002966,0.002959,0.004771,0.005934,0.008629,0.4648,0.4652,
1.029,0.185,0.02725,0.005347,0.001851,0.01034,0.002951,0.002959,0.00477,0.005933,0.008809,0.4647,0.465,
1.029,0.1919,0.02715,0.005339,0.001852,0.01033,0.002935,0.002959,0.00477,0.005971,0.008839,0.4647,0.4651,
1.029,0.2008,0.02725,0.005364,0.001855,0.01033,0.002802,0.002958,0.004769,0.006093,0.008834,0.4648,0.465,
1.029,0.2013,0.02706,0.005376,0.001863,0.01033,0.002777,0.002947,0.004767,0.006176,0.008726,0.4648,0.4652,
1.027,0.194,0.02682,0.00537,0.001865,0.0103,0.002697,0.002947,0.004767,0.006253,0.008633,0.4648,0.4655,
1.029,0.1999,0.02693,0.005399,0.001867,0.01036,0.002679,0.002955,0.004768,0.006332,0.008766,0.4646,0.4653,
1.031,0.2074,0.02726,0.005425,0.001869,0.01041,0.002562,0.002954,0.004766,0.006364,0.009025,0.4645,0.4649,
1.03,0.1878,0.02705,0.005434,0.001874,0.01046,0.002561,0.002972,0.004747,0.006408,0.008968,0.4646,0.4649,
1.029,0.192,0.02666,0.005432,0.001877,0.01043,0.002569,0.002965,0.004747,0.006439,0.008913,0.4647,0.4653,
1.028,0.1925,0.02649,0.005445,0.001878,0.01045,0.002527,0.002965,0.004747,0.006517,0.008835,0.4647,0.4655,
1.027,0.1967,0.026,0.005469,0.001875,0.0105,0.003021,0.002456,0.004747,0.006532,0.008788,0.4647,0.4659,
1.03,0.1944,0.02693,0.005504,0.001879,0.0105,0.00346,0.002016,0.004747,0.00661,0.008786,0.4647,0.4649,
1.03,0.1933,0.02686,0.005511,0.00187,0.01051,0.003386,0.002008,0.004747,0.006804,0.008651,0.4646,0.465,
1.029,0.1997,0.02653,0.005509,0.001872,0.01058,0.00336,0.001994,0.004759,0.00697,0.008472,0.4647,0.4653,
1.03,0.2273,0.0267,0.005524,0.001853,0.01056,0.003333,0.002,0.004752,0.00713,0.008458,0.4646,0.4651,
1.029,0.1996,0.02655,0.005538,0.001859,0.01054,0.003202,0.002015,0.004762,0.007215,0.008332,0.4647,0.4653,
1.028,0.1933,0.02633,0.005554,0.001861,0.01066,0.003019,0.002015,0.004762,0.007374,0.008131,0.4647,0.4656,
1.029,0.1993,0.02673,0.005565,0.001866,0.01063,0.002999,0.002015,0.004753,0.00738,0.008327,0.4646,0.4651,
1.028,0.2054,0.02648,0.005572,0.001869,0.01061,0.003207,0.001751,0.004731,0.007451,0.008212,0.4647,0.4654,
1.03,0.2085,0.02698,0.00559,0.001876,0.01059,0.003164,0.001796,0.004686,0.007465,0.008281,0.4646,0.4649,
1.029,0.2023,0.02678,0.005589,0.001885,0.01066,0.003081,0.001811,0.004678,0.00747,0.008231,0.4647,0.4651,
1.029,0.242,0.02685,0.005597,0.001888,0.01073,0.003081,0.001811,0.004679,0.007742,0.008003,0.4647,0.465,
1.031,0.2032,0.02688,0.005541,0.001884,0.01079,0.003033,0.001855,0.004672,0.007787,0.008243,0.4645,0.4648,
1.032,0.2171,0.02691,0.005569,0.001889,0.01078,0.002965,0.001847,0.004671,0.007793,0.008613,0.4643,0.4647,
