entropy,entropyInd,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
1.751,0.2278,0.1643,0.03902,0.02947,0.05367,0.02344,0.01694,0.01317,0.01466,0.01507,0.3146,0.3157,
1.749,0.2293,0.1633,0.03878,0.02939,0.05343,0.02337,0.01692,0.01315,0.01464,0.01505,0.3157,0.3163,
1.748,0.2358,0.1623,0.03871,0.0294,0.05344,0.02337,0.01692,0.01316,0.01464,0.01505,0.3158,0.3172,
1.746,0.2271,0.1618,0.03866,0.02936,0.05338,0.02283,0.01685,0.01314,0.01462,0.01503,0.317,0.3174,
1.744,0.2334,0.1618,0.03866,0.02936,0.05338,0.02198,0.01685,0.01314,0.01462,0.01503,0.317,0.3182,
1.738,0.2449,0.1603,0.03837,0.02922,0.05314,0.02136,0.01664,0.01308,0.01455,0.01496,0.3203,0.318,
1.738,0.2352,0.1603,0.03837,0.02922,0.05314,0.02136,0.01664,0.01308,0.01455,0.01496,0.3203,0.318,
1.738,0.2361,0.1596,0.03838,0.02922,0.05315,0.02136,0.01664,0.01308,0.01456,0.01497,0.3204,0.3187,
1.737,0.2359,0.1593,0.03832,0.02917,0.05306,0.02133,0.01661,0.01306,0.01453,0.01494,0.3215,0.3182,
1.736,0.2502,0.1591,0.03825,0.02913,0.05298,0.02129,0.01659,0.01304,0.01451,0.01492,0.3225,0.3177,
1.734,0.2477,0.158,0.03819,0.02908,0.05289,0.02126,0.01656,0.01302,0.01449,0.01489,0.3236,0.3179,
1.734,0.2532,0.1576,0.03821,0.0291,0.05292,0.02127,0.01657,0.01303,0.0145,0.0149,0.3238,0.3181,
1.732,0.2624,0.157,0.03815,0.02906,0.05218,0.02126,0.01656,0.01302,0.01449,0.01489,0.3253,0.318,
1.73,0.2398,0.1562,0.03773,0.02904,0.05166,0.02125,0.01655,0.01301,0.01448,0.01488,0.3267,0.3184,
1.729,0.234,0.1562,0.03768,0.02904,0.05149,0.02125,0.01656,0.01301,0.01448,0.01489,0.3269,0.3186,
1.727,0.233,0.1558,0.03763,0.029,0.05142,0.02094,0.01653,0.01299,0.01446,0.01486,0.328,0.3184,
1.726,0.2281,0.1558,0.03763,0.029,0.05142,0.02048,0.01653,0.01299,0.01446,0.01486,0.328,0.3188,
1.726,0.2306,0.1557,0.03748,0.02899,0.05126,0.02049,0.01654,0.013,0.01447,0.01487,0.3282,0.319,
1.725,0.2287,0.155,0.03751,0.02902,0.0513,0.0205,0.01655,0.01301,0.01448,0.01488,0.3285,0.3193,
1.724,0.2284,0.1547,0.03729,0.02898,0.05092,0.02048,0.01654,0.013,0.01446,0.01487,0.3298,0.319,
