R-TfaEn,REn,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,TfaEn,area,cMHCIEn,exCxEn,imCxEn,membraneMarker,mvb,oMHCIEn,ovaEn,pepEn,pepMHCIEn,protonEn,solubleMarker,volume,
8.2E-42,2.7,3199999.9999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,3199999.9999999995,36.0,0.0,0.0,0.0,2.0,2.3E-6,0.0,0.0,0.0,31000.0,1.0,5.0E8,
2.3E-34,10.0,3199999.9999999995,110000.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,3299999.9999999995,100.0,0.92,0.92,0.0,5.0,7.9E-5,0.0,0.0,0.0,57000.0,1.0,5.0E8,
7.8E-35,3.6,3099999.9999999995,34000.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,3099999.9999999995,36.0,0.44,0.44,0.0,6.0,7.8E-5,0.0,0.0,0.0,74000.0,1.0,5.0E8,
4.4E-35,2.0,3099999.9999999995,16000.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,3099999.9999999995,20.0,0.32,0.32,0.0,8.0,1.2E-4,0.0,0.0,0.0,93000.0,1.0,5.0E8,
4.4E-35,2.0,3099999.9999999995,16000.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,3099999.9999999995,20.0,0.32,0.32,0.0,9.0,2.9E-4,0.0,0.0,0.0,110000.0,1.0,5.0E8,
4.4E-35,2.0,3099999.9999999995,16000.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,3099999.9999999995,20.0,0.32,0.32,0.0,9.0,5.9E-4,0.0,0.0,0.0,130000.0,1.0,5.0E8,
4.4E-35,2.0,3099999.9999999995,16000.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,3099999.9999999995,20.0,0.32,0.32,0.0,10.0,0.0011,0.0,0.0,0.0,150000.0,1.0,5.0E8,
4.4E-35,2.0,3099999.9999999995,16000.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,3099999.9999999995,20.0,0.32,0.32,0.0,11.0,0.0019,0.0,0.0,0.0,160000.0,1.0,5.0E8,
4.4E-35,2.0,3099999.9999999995,16000.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,3099999.9999999995,20.0,0.32,0.32,0.0,13.0,0.0032,0.0,0.0,0.0,180000.0,1.0,5.0E8,
4.4E-35,2.0,3099999.9999999995,16000.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,3099999.9999999995,20.0,0.32,0.32,0.0,15.0,0.005,0.0,0.0,0.0,190000.0,1.0,5.0E8,
4.4E-35,2.0,2999999.9999999995,16000.0,3700.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,3099999.9999999995,20.0,0.32,0.32,0.0,19.0,0.0078,0.0,0.0,0.0,210000.0,1.0,5.0E8,
4.4E-35,2.0,2999999.9999999995,16000.0,3700.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,3099999.9999999995,20.0,0.32,0.32,0.0,19.0,0.0095,0.0,0.0,0.0,220000.0,1.0,5.0E8,
4.2999999999999996E-35,2.0,2999999.9999999995,16000.0,3700.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,3099999.9999999995,20.0,0.32,0.32,0.0,20.0,0.0088,0.0,0.0,0.0,210000.0,1.0,5.0E8,
4.2999999999999996E-35,2.0,2999999.9999999995,16000.0,3700.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,3099999.9999999995,20.0,0.32,0.32,0.0,20.0,0.0099,0.0,0.0,0.0,220000.0,1.0,5.0E8,
4.2999999999999996E-35,2.0,2999999.9999999995,16000.0,3700.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,3099999.9999999995,20.0,0.32,0.32,0.0,20.0,0.012,0.0,0.0,0.0,230000.0,1.0,5.0E8,
4.2999999999999996E-35,2.0,2999999.9999999995,16000.0,3700.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,3099999.9999999995,20.0,0.32,0.32,0.0,20.0,0.016,0.0,0.0,0.0,240000.0,1.0,5.0E8,
4.2999999999999996E-35,2.0,2999999.9999999995,16000.0,3700.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,3099999.9999999995,20.0,0.32,0.32,0.0,20.0,0.022,0.0,0.0,0.0,250000.0,1.0,5.0E8,
4.2999999999999996E-35,2.0,2999999.9999999995,16000.0,3700.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,3099999.9999999995,20.0,0.32,0.32,0.0,20.0,0.031,0.0,0.0,0.0,260000.0,1.0,5.0E8,
4.2999999999999996E-35,2.0,2999999.9999999995,16000.0,3700.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,3099999.9999999995,20.0,0.32,0.32,0.0,20.0,0.043,0.0,0.0,0.0,280000.0,1.0,5.0E8,
1.2E-34,6.6,3099999.9999999995,81000.0,6600.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3199999.9999999995,85.0,0.88,0.88,0.0,20.0,0.2,0.0,0.0,0.0,280000.0,1.0,5.0E8,
1.3E-35,0.72,3099999.9999999995,130.0,6600.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3099999.9999999995,9.4,0.28,0.28,0.0,21.0,0.016,0.0,0.0,0.0,270000.0,1.0,5.0E8,
1.3E-35,0.71,3099999.9999999995,130.0,6600.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3099999.9999999995,9.4,0.28,0.28,0.0,23.0,0.012,0.0,0.0,0.0,250000.0,1.0,5.0E8,
1.3E-35,0.71,3099999.9999999995,130.0,6500.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3099999.9999999995,9.4,0.28,0.28,0.0,25.0,0.011,0.0,0.0,0.0,250000.0,1.0,5.0E8,
1.3E-35,0.71,3099999.9999999995,130.0,6500.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3099999.9999999995,9.4,0.28,0.28,0.0,26.0,0.013,0.0,0.0,0.0,260000.0,1.0,5.0E8,
1.3E-35,0.71,3099999.9999999995,130.0,6500.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3099999.9999999995,9.4,0.28,0.28,0.0,26.0,0.015,0.0,0.0,0.0,270000.0,1.0,5.0E8,
1.3E-35,0.71,3099999.9999999995,130.0,6500.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3099999.9999999995,9.3,0.28,0.28,0.0,27.0,0.02,0.0,0.0,0.0,280000.0,1.0,5.0E8,
1.3E-35,0.71,3099999.9999999995,130.0,6500.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3099999.9999999995,9.3,0.28,0.28,0.0,27.0,0.026,0.0,0.0,0.0,290000.0,1.0,5.0E8,
1.3E-35,0.71,3099999.9999999995,130.0,6500.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3099999.9999999995,9.3,0.28,0.28,0.0,27.0,0.035,0.0,0.0,0.0,300000.0,1.0,5.0E8,
1.3E-35,0.71,3099999.9999999995,130.0,6500.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3099999.9999999995,9.3,0.28,0.28,0.0,28.0,0.046,0.0,0.0,0.0,320000.0,1.0,5.0E8,
1.1999999999999999E-35,0.71,3099999.9999999995,130.0,6500.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3099999.9999999995,9.3,0.28,0.28,0.0,29.0,0.031,0.0,0.0,0.0,300000.0,1.0,5.0E8,
1.1999999999999999E-35,0.71,3099999.9999999995,130.0,6500.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3099999.9999999995,9.3,0.28,0.28,0.0,29.0,0.024,0.0,0.0,0.0,290000.0,1.0,5.0E8,
