R-TfaEn,REn,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,TfaEn,area,cMHCIEn,exCxEn,imCxEn,membraneMarker,mvb,oMHCIEn,ovaEn,pepEn,pepMHCIEn,protonEn,solubleMarker,volume,
1.6E-37,0.0094,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,3.8E-5,0.031,0.031,0.0,460.0,8.5,0.0,0.0,0.0,1.9E7,1.0,7.0E8,
1.5E-37,0.0094,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.18,3799999.9999999995,4.0E-5,0.031,0.031,0.0,440.0,8.5,0.0,0.0,0.0,1.8E7,1.0,6.9E8,
1.5E-37,0.0094,960.0,420.0,3100.0,3699999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.18,3799999.9999999995,4.3E-5,0.031,0.031,0.0,410.0,8.5,0.0,0.0,0.0,1.7E7,1.0,6.8E8,
1.5E-37,0.0093,950.0,410.0,3100.0,3699999.9999999995,3900.0,1600.0,2000.0,240.0,2500.0,0.18,3699999.9999999995,4.3E-5,0.031,0.031,0.0,400.0,8.4,0.0,0.0,0.0,1.7E7,1.0,6.8E8,
1.5E-37,0.0093,950.0,410.0,3100.0,3699999.9999999995,3900.0,1600.0,2000.0,240.0,2500.0,0.18,3699999.9999999995,3.9E-5,0.031,0.031,0.0,390.0,8.4,0.0,0.0,0.0,1.8E7,1.0,6.8E8,
1.5E-37,0.0093,950.0,410.0,3100.0,3699999.9999999995,3900.0,1600.0,2000.0,240.0,2500.0,0.18,3699999.9999999995,3.3E-5,0.031,0.031,0.0,370.0,8.4,0.0,0.0,0.0,1.9E7,1.0,6.8E8,
1.5E-37,0.0093,950.0,410.0,3100.0,3699999.9999999995,3900.0,1600.0,2000.0,240.0,2500.0,0.18,3699999.9999999995,2.8E-5,0.031,0.031,0.0,340.0,8.4,0.0,0.0,0.0,2.0E7,1.0,6.8E8,
1.5E-37,0.0093,950.0,410.0,3100.0,3699999.9999999995,3900.0,1600.0,2000.0,240.0,2500.0,0.18,3699999.9999999995,2.3E-5,0.031,0.031,0.0,340.0,8.4,0.0,0.0,0.0,2.1E7,1.0,6.8E8,
1.5E-37,0.0093,950.0,410.0,3100.0,3699999.9999999995,3900.0,1600.0,2000.0,240.0,2500.0,0.18,3699999.9999999995,1.9E-5,0.031,0.031,0.0,330.0,8.4,0.0,0.0,0.0,2.3E7,1.0,6.8E8,
1.5E-37,0.0093,950.0,410.0,3100.0,3699999.9999999995,3900.0,1600.0,2000.0,240.0,2500.0,0.18,3699999.9999999995,1.6E-5,0.031,0.031,0.0,310.0,8.4,0.0,0.0,0.0,2.4E7,1.0,6.7E8,
1.5E-37,0.0093,950.0,410.0,3100.0,3699999.9999999995,3900.0,1600.0,2000.0,240.0,2500.0,0.18,3699999.9999999995,2.0E-5,0.031,0.031,0.0,310.0,8.4,0.0,0.0,0.0,2.2E7,1.0,6.7E8,
1.5E-37,0.0093,950.0,410.0,3100.0,3699999.9999999995,3900.0,1600.0,2000.0,240.0,2500.0,0.18,3699999.9999999995,2.1E-5,0.031,0.031,0.0,310.0,8.4,0.0,0.0,0.0,2.2E7,1.0,6.7E8,
1.5E-37,0.0093,950.0,410.0,3100.0,3699999.9999999995,3900.0,1600.0,2000.0,240.0,2500.0,0.18,3699999.9999999995,2.1E-5,0.031,0.031,0.0,310.0,8.4,0.0,0.0,0.0,2.2E7,1.0,6.7E8,
1.5E-37,0.0093,950.0,410.0,3100.0,3699999.9999999995,3900.0,1600.0,2000.0,240.0,2500.0,0.18,3699999.9999999995,1.9E-5,0.031,0.031,0.0,310.0,8.4,0.0,0.0,0.0,2.3E7,1.0,6.7E8,
1.5E-37,0.0093,950.0,410.0,3100.0,3699999.9999999995,3900.0,1600.0,2000.0,240.0,2500.0,0.18,3699999.9999999995,1.6E-5,0.031,0.031,0.0,310.0,8.4,0.0,0.0,0.0,2.4E7,1.0,6.7E8,
1.7E-37,0.014,5000.0,3300.0,4600.0,4700000.0,3900.0,1600.0,2000.0,240.0,2500.0,0.18,4700000.0,2.4E-5,0.042,0.042,0.0,380.0,11.0,0.0,1.1E-15,2.4E-26,2.4E7,1.0,6.8E8,
1.6E-37,0.014,5000.0,3300.0,4600.0,3999999.9999999995,3900.0,1600.0,2000.0,240.0,2500.0,0.18,4099999.9999999995,2.4E-5,0.039,0.039,0.0,380.0,11.0,0.0,1.4E-15,2.7E-26,2.3E7,1.0,6.8E8,
1.5E-37,0.013,5000.0,3300.0,4600.0,3699999.9999999995,3900.0,1500.0,2000.0,240.0,2500.0,0.18,3699999.9999999995,2.7E-5,0.037,0.037,0.0,380.0,10.0,0.0,3.2E-15,6.0E-26,2.2E7,1.0,6.7E8,
1.5E-37,0.013,5000.0,3300.0,4600.0,3699999.9999999995,3900.0,1500.0,2000.0,240.0,2500.0,0.18,3699999.9999999995,3.0E-5,0.037,0.037,0.0,380.0,10.0,0.0,6.6E-15,1.7E-25,2.1E7,1.0,6.7E8,
1.5E-37,0.013,5000.0,3300.0,4600.0,3699999.9999999995,3900.0,1500.0,2000.0,240.0,2500.0,0.18,3699999.9999999995,3.0E-5,0.037,0.037,0.0,380.0,10.0,0.0,1.1E-14,3.4E-25,2.1E7,1.0,6.7E8,
1.5E-37,0.013,5000.0,3300.0,4600.0,3699999.9999999995,3900.0,1500.0,2000.0,240.0,2500.0,0.18,3699999.9999999995,2.7E-5,0.037,0.037,0.0,370.0,10.0,0.0,1.6E-14,5.099999999999999E-25,2.1E7,1.0,6.7E8,
1.5E-37,0.013,5000.0,3300.0,4600.0,3699999.9999999995,3900.0,1500.0,2000.0,240.0,2500.0,0.18,3699999.9999999995,2.4E-5,0.037,0.037,0.0,370.0,10.0,0.0,2.2E-14,6.6E-25,2.2E7,1.0,6.7E8,
1.5E-37,0.013,5000.0,3300.0,4600.0,3699999.9999999995,3900.0,1500.0,2000.0,240.0,2500.0,0.18,3699999.9999999995,2.1E-5,0.037,0.037,0.0,370.0,10.0,0.0,2.8E-14,7.8E-25,2.4E7,1.0,6.7E8,
1.5E-37,0.013,5000.0,3300.0,4600.0,3699999.9999999995,3900.0,1500.0,2000.0,240.0,2500.0,0.18,3699999.9999999995,1.8E-5,0.037,0.037,0.0,370.0,10.0,0.0,3.5E-14,8.7E-25,2.5E7,1.0,6.7E8,
1.5E-37,0.013,5000.0,3300.0,4600.0,3699999.9999999995,3900.0,1500.0,2000.0,240.0,2500.0,0.18,3699999.9999999995,1.5E-5,0.037,0.037,0.0,360.0,10.0,0.0,4.3E-14,9.3E-25,2.7E7,1.0,6.7E8,
1.5E-37,0.013,5000.0,3300.0,4600.0,3699999.9999999995,3900.0,1500.0,2000.0,240.0,2500.0,0.18,3699999.9999999995,1.3E-5,0.037,0.037,0.0,360.0,10.0,0.0,5.1E-14,9.7E-25,2.8E7,1.0,6.7E8,
1.5E-37,0.013,5000.0,3300.0,4600.0,3699999.9999999995,3900.0,1500.0,2000.0,240.0,2500.0,0.18,3699999.9999999995,1.7E-5,0.037,0.037,0.0,360.0,10.0,0.0,7.2E-14,1.2999999999999998E-24,2.6E7,1.0,6.7E8,
