RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
4647000.0,2434000.0,1406000.0,7412000.0,4033000.0,1065000.0,372700.0,4892000.0,1386000.0,9849000.0,9887000.0,
4526000.0,2408000.0,1401000.0,7318000.0,4012000.0,1065000.0,372600.0,4892000.0,1386000.0,9849000.0,9906000.0,
4515000.0,2407000.0,1401000.0,7264000.0,3991000.0,1065000.0,372500.0,4892000.0,1386000.0,9898000.0,9935000.0,
4514000.0,2391000.0,1392000.0,7111000.0,3954000.0,1065000.0,372500.0,4892000.0,1386000.0,9898000.0,9979000.0,
4490000.0,2391000.0,1374000.0,6937000.0,3889000.0,1064000.0,372400.0,4892000.0,1385000.0,9898000.0,1.008E7,
4463000.0,2377000.0,1373000.0,6741000.0,3888000.0,1064000.0,372400.0,4892000.0,1385000.0,9998000.0,1.008E7,
4462000.0,2377000.0,1373000.0,6667000.0,3828000.0,1064000.0,372300.0,4892000.0,1418000.0,9965000.0,1.008E7,
4405000.0,2363000.0,1373000.0,6542000.0,3806000.0,1064000.0,372200.0,4892000.0,1418000.0,9965000.0,1.01E7,
4391000.0,2360000.0,1372000.0,6422000.0,3678000.0,1063000.0,372200.0,4892000.0,1418000.0,9965000.0,1.023E7,
4387000.0,2359000.0,1371000.0,6273000.0,3678000.0,1063000.0,372000.0,4892000.0,1418000.0,9965000.0,1.023E7,
4312000.0,2353000.0,1371000.0,6253000.0,3678000.0,1063000.0,371900.0,4892000.0,1418000.0,9965000.0,1.025E7,
4307000.0,2352000.0,1347000.0,6243000.0,3664000.0,1063000.0,371900.0,4892000.0,1418000.0,1.001E7,1.029E7,
4290000.0,2347000.0,1347000.0,6228000.0,3643000.0,1062000.0,371900.0,4892000.0,1418000.0,1.001E7,1.033E7,
4438000.0,2342000.0,1323000.0,6214000.0,3623000.0,1060000.0,371900.0,4892000.0,1465000.0,9967000.0,1.023E7,
4507000.0,2342000.0,1307000.0,6214000.0,3623000.0,1060000.0,371900.0,4892000.0,1488000.0,1.004E7,1.017E7,
4486000.0,2337000.0,1300000.0,6214000.0,3615000.0,1060000.0,371900.0,4892000.0,1488000.0,1.004E7,1.02E7,
4486000.0,2337000.0,1300000.0,6214000.0,3577000.0,1060000.0,371900.0,4892000.0,1488000.0,1.014E7,1.024E7,
