entropy,entropyInd,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,RabL,xER,xPM,
1.558,0.204,0.03215,0.02025,0.01405,0.04631,0.0131,0.02735,0.02946,0.0123,0.02034,0.008264,0.3883,0.3881,
1.558,0.1981,0.03192,0.0203,0.01406,0.04627,0.0131,0.02735,0.02947,0.0123,0.02035,0.008264,0.3884,0.3882,
1.557,0.2327,0.03151,0.02033,0.01411,0.04629,0.0131,0.02737,0.02948,0.01235,0.02002,0.008282,0.3886,0.3886,
1.556,0.2439,0.03112,0.02037,0.01414,0.04654,0.013,0.02737,0.02952,0.01247,0.01986,0.008298,0.3886,0.3887,
1.556,0.2304,0.03103,0.02034,0.01415,0.04662,0.01283,0.02744,0.02944,0.01254,0.02,0.008295,0.3886,0.3887,
1.556,0.2359,0.03089,0.02041,0.01419,0.04653,0.01283,0.02745,0.02944,0.01299,0.01955,0.008303,0.3886,0.3888,
1.557,0.2404,0.03124,0.02034,0.01424,0.04661,0.0126,0.02744,0.02949,0.01323,0.01954,0.008296,0.3886,0.3884,
1.556,0.2036,0.03114,0.02032,0.0141,0.0466,0.01242,0.02745,0.0295,0.01323,0.01954,0.008331,0.3886,0.3888,
1.556,0.2214,0.03097,0.02036,0.0141,0.04655,0.01242,0.02745,0.0295,0.01338,0.0194,0.008331,0.3887,0.3888,
1.556,0.2434,0.0311,0.02041,0.01411,0.04652,0.01246,0.02741,0.02954,0.01334,0.01955,0.008331,0.3887,0.3886,
1.555,0.2252,0.03085,0.02036,0.01414,0.04655,0.01237,0.02754,0.02942,0.01341,0.01949,0.008289,0.3887,0.3889,
1.554,0.2206,0.03076,0.02032,0.01413,0.04655,0.01209,0.02758,0.02938,0.01351,0.01925,0.008296,0.3889,0.3893,
1.554,0.2682,0.03062,0.02035,0.01418,0.04655,0.01215,0.02766,0.02924,0.01458,0.01819,0.008296,0.3889,0.3893,
1.556,0.2316,0.03123,0.02031,0.0142,0.04659,0.01215,0.0277,0.0293,0.01448,0.01837,0.008302,0.3889,0.3885,
1.559,0.2025,0.0311,0.02021,0.01422,0.04648,0.01213,0.02767,0.02926,0.01462,0.01959,0.008292,0.3883,0.3881,
1.559,0.2297,0.03095,0.02034,0.01423,0.04628,0.01212,0.02763,0.02923,0.01482,0.0194,0.008299,0.3884,0.3883,
1.558,0.2594,0.03084,0.02036,0.01425,0.04614,0.01202,0.02764,0.02934,0.01482,0.01941,0.008303,0.3885,0.3884,
1.557,0.2268,0.03079,0.02037,0.01427,0.04601,0.01194,0.02755,0.02938,0.01478,0.01941,0.008294,0.3885,0.3887,
1.559,0.2353,0.03087,0.02037,0.01427,0.0459,0.01175,0.02754,0.02936,0.01536,0.01955,0.008306,0.3883,0.3884,
1.557,0.245,0.03073,0.02037,0.01427,0.0458,0.01147,0.02751,0.02937,0.01543,0.01949,0.008308,0.3884,0.3888,
1.558,0.2362,0.03119,0.02038,0.01429,0.0457,0.01134,0.02751,0.02937,0.01561,0.01942,0.008331,0.3885,0.3884,
1.557,0.2261,0.03063,0.02045,0.01425,0.04575,0.01134,0.02752,0.02944,0.01579,0.01911,0.008306,0.3886,0.3888,
1.558,0.2281,0.03105,0.02053,0.01426,0.04562,0.01128,0.02751,0.0294,0.01588,0.01924,0.008331,0.3886,0.3883,
1.558,0.2205,0.03081,0.02053,0.01429,0.04577,0.01128,0.02752,0.02941,0.01589,0.01916,0.00834,0.3886,0.3884,
