R-TfaEn,REn,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,TfaEn,area,cMHCIEn,exCxEn,imCxEn,membraneMarker,mvb,oMHCIEn,ovaEn,pepEn,pepMHCIEn,protonEn,solubleMarker,volume,
8.2E-42,2.7,3199999.9999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,3199999.9999999995,36.0,0.0,0.0,0.0,1.0,2.3E-6,0.0,0.0,0.0,31000.0,1.0,5.0E8,
5.1E-42,2.7,3199999.9999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,3199999.9999999995,36.0,0.0,0.0,0.0,2.0,4.5E-5,0.0,0.0,0.0,65000.0,1.0,5.0E8,
5.1E-42,2.7,3199999.9999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,3199999.9999999995,36.0,0.0,0.0,0.0,4.0,1.7E-4,0.0,0.0,0.0,88000.0,1.0,5.0E8,
5.1E-42,2.7,3199999.9999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,3199999.9999999995,36.0,0.0,0.0,0.0,4.0,4.3E-4,0.0,0.0,0.0,110000.0,1.0,5.0E8,
5.1E-42,2.7,3199999.9999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,3199999.9999999995,36.0,0.0,0.0,0.0,5.0,8.1E-4,0.0,0.0,0.0,120000.0,1.0,5.0E8,
1.7E-34,8.6,3099999.9999999995,100000.0,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,3199999.9999999995,82.0,0.89,0.89,0.0,7.0,0.0028,0.0,0.0,0.0,130000.0,1.0,5.0E8,
1.7E-34,8.6,2999999.9999999995,100000.0,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,3099999.9999999995,82.0,0.89,0.89,0.0,8.0,0.0038,0.0,0.0,0.0,140000.0,1.0,5.0E8,
1.7E-34,8.6,2999999.9999999995,100000.0,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,3099999.9999999995,82.0,0.89,0.89,0.0,9.0,0.0051,0.0,0.0,0.0,150000.0,1.0,5.0E8,
1.7E-34,8.6,2999999.9999999995,100000.0,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,3099999.9999999995,82.0,0.88,0.88,0.0,11.0,0.0073,0.0,0.0,0.0,160000.0,1.0,5.0E8,
1.7E-34,8.5,2999999.9999999995,100000.0,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,3099999.9999999995,81.0,0.88,0.88,0.0,13.0,0.011,0.0,0.0,0.0,170000.0,1.0,5.0E8,
1.7E-34,8.5,2999999.9999999995,100000.0,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,3099999.9999999995,81.0,0.88,0.88,0.0,15.0,0.016,0.0,0.0,0.0,190000.0,1.0,5.0E8,
1.7E-34,8.5,2999999.9999999995,100000.0,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,3099999.9999999995,81.0,0.88,0.88,0.0,15.0,0.025,0.0,0.0,0.0,200000.0,1.0,5.0E8,
1.7E-34,8.5,2999999.9999999995,100000.0,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,3099999.9999999995,81.0,0.88,0.88,0.0,16.0,0.036,0.0,0.0,0.0,210000.0,1.0,5.0E8,
1.7E-34,8.5,2999999.9999999995,100000.0,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,3099999.9999999995,81.0,0.87,0.87,0.0,18.0,0.053,0.0,0.0,0.0,230000.0,1.0,5.0E8,
1.8E-34,8.6,2999999.9999999995,99000.0,3700.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,3099999.9999999995,84.0,0.86,0.86,0.0,21.0,0.047,0.0,0.0,0.0,220000.0,1.0,5.0E8,
1.3E-34,5.9,2999999.9999999995,66000.0,3700.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,3099999.9999999995,58.0,0.65,0.65,0.0,22.0,0.027,0.0,0.0,0.0,220000.0,1.0,5.0E8,
1.3E-34,5.9,2999999.9999999995,66000.0,3700.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,3099999.9999999995,58.0,0.65,0.65,0.0,22.0,0.026,0.0,0.0,0.0,220000.0,1.0,5.0E8,
1.3E-34,5.9,2999999.9999999995,66000.0,3700.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,3099999.9999999995,58.0,0.65,0.65,0.0,22.0,0.031,0.0,0.0,0.0,220000.0,1.0,5.0E8,
1.3E-34,5.9,2999999.9999999995,66000.0,3700.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,3099999.9999999995,58.0,0.65,0.65,0.0,22.0,0.039,0.0,0.0,0.0,230000.0,1.0,5.0E8,
1.3E-34,5.9,2999999.9999999995,66000.0,3700.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,3099999.9999999995,58.0,0.65,0.65,0.0,22.0,0.052,0.0,0.0,0.0,240000.0,1.0,5.0E8,
1.3E-34,5.9,2999999.9999999995,66000.0,3700.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,3099999.9999999995,58.0,0.65,0.65,0.0,22.0,0.07,0.0,0.0,0.0,250000.0,1.0,5.0E8,
1.3E-34,5.9,2999999.9999999995,66000.0,3700.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,3099999.9999999995,58.0,0.65,0.65,0.0,22.0,0.097,0.0,0.0,0.0,270000.0,1.0,5.0E8,
1.3E-34,5.9,2999999.9999999995,66000.0,3700.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,3099999.9999999995,58.0,0.65,0.65,0.0,22.0,0.13,0.0,0.0,0.0,280000.0,1.0,5.0E8,
1.3E-34,5.9,2999999.9999999995,66000.0,3700.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,3099999.9999999995,58.0,0.65,0.65,0.0,22.0,0.14,0.0,0.0,0.0,280000.0,1.0,5.0E8,
1.3E-34,5.9,2999999.9999999995,66000.0,3700.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,3099999.9999999995,58.0,0.65,0.65,0.0,22.0,0.099,0.0,0.0,0.0,270000.0,1.0,5.0E8,
1.3E-34,5.9,2999999.9999999995,66000.0,3700.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,3099999.9999999995,58.0,0.65,0.65,0.0,22.0,0.091,0.0,0.0,0.0,260000.0,1.0,5.0E8,
1.3E-34,5.9,2999999.9999999995,66000.0,3700.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,3099999.9999999995,58.0,0.65,0.65,0.0,22.0,0.099,0.0,0.0,0.0,270000.0,1.0,5.0E8,
2.6E-34,13.0,3099999.9999999995,140000.0,13000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,3299999.9999999995,130.0,1.6,1.6,0.0,24.0,0.35,0.0,0.0,0.0,280000.0,1.0,5.0E8,
7.600000000000001E-36,0.38,3099999.9999999995,880.0,790.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,3099999.9999999995,3.7,0.26,0.26,0.0,26.0,0.005,0.0,0.0,0.0,260000.0,1.0,5.0E8,
7.600000000000001E-36,0.38,3099999.9999999995,880.0,790.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,3099999.9999999995,3.7,0.26,0.26,0.0,26.0,0.0037,0.0,0.0,0.0,240000.0,1.0,5.0E8,
7.600000000000001E-36,0.38,3099999.9999999995,880.0,790.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,3099999.9999999995,3.7,0.26,0.26,0.0,26.0,0.0031,0.0,0.0,0.0,240000.0,1.0,5.0E8,
7.600000000000001E-36,0.38,3099999.9999999995,880.0,790.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,3099999.9999999995,3.7,0.26,0.26,0.0,26.0,0.0032,0.0,0.0,0.0,240000.0,1.0,5.0E8,
7.600000000000001E-36,0.38,3099999.9999999995,880.0,790.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,3099999.9999999995,3.7,0.26,0.26,0.0,26.0,0.0038,0.0,0.0,0.0,250000.0,1.0,5.0E8,
7.600000000000001E-36,0.38,3099999.9999999995,880.0,790.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,3099999.9999999995,3.7,0.26,0.26,0.0,26.0,0.0048,0.0,0.0,0.0,260000.0,1.0,5.0E8,
7.600000000000001E-36,0.38,3099999.9999999995,880.0,790.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,3099999.9999999995,3.7,0.26,0.26,0.0,26.0,0.0063,0.0,0.0,0.0,270000.0,1.0,5.0E8,
7.600000000000001E-36,0.38,3099999.9999999995,880.0,790.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,3099999.9999999995,3.7,0.26,0.26,0.0,26.0,0.0085,0.0,0.0,0.0,280000.0,1.0,5.0E8,
7.600000000000001E-36,0.38,3099999.9999999995,880.0,790.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,3099999.9999999995,3.7,0.26,0.26,0.0,26.0,0.012,0.0,0.0,0.0,290000.0,1.0,5.0E8,
7.600000000000001E-36,0.38,3099999.9999999995,880.0,790.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,3099999.9999999995,3.7,0.26,0.26,0.0,26.0,0.016,0.0,0.0,0.0,310000.0,1.0,5.0E8,
7.600000000000001E-36,0.38,3099999.9999999995,880.0,790.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,3099999.9999999995,3.7,0.26,0.26,0.0,26.0,0.0097,0.0,0.0,0.0,290000.0,1.0,5.0E8,
7.600000000000001E-36,0.38,3099999.9999999995,880.0,790.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,3099999.9999999995,3.7,0.26,0.26,0.0,26.0,0.0081,0.0,0.0,0.0,280000.0,1.0,5.0E8,
7.600000000000001E-36,0.38,3099999.9999999995,880.0,790.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,3099999.9999999995,3.7,0.26,0.26,0.0,26.0,0.0082,0.0,0.0,0.0,280000.0,1.0,5.0E8,
