entropy,entropyInd,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
1.751,0.2279,0.1642,0.03902,0.02947,0.05384,0.02344,0.01694,0.01317,0.01465,0.01507,0.3145,0.3157,
1.751,0.2397,0.1643,0.03903,0.02947,0.05351,0.02345,0.01694,0.01317,0.01466,0.01507,0.3146,0.3158,
1.748,0.2383,0.1636,0.03891,0.02882,0.05335,0.02338,0.01689,0.01313,0.01461,0.01502,0.3168,0.3154,
1.747,0.2376,0.1627,0.03879,0.02881,0.05323,0.02339,0.0169,0.01314,0.01462,0.01503,0.3169,0.3164,
1.746,0.2424,0.1626,0.0388,0.02882,0.05324,0.02311,0.0169,0.01314,0.01462,0.01503,0.317,0.3167,
1.743,0.2398,0.1604,0.03868,0.02878,0.05318,0.02285,0.01683,0.01312,0.0146,0.01501,0.3182,0.3183,
1.741,0.2405,0.1594,0.03869,0.02879,0.05319,0.02236,0.01683,0.01313,0.01461,0.01502,0.3183,0.3197,
1.741,0.2441,0.1594,0.03869,0.02879,0.05319,0.02236,0.01683,0.01313,0.01461,0.01502,0.3183,0.3197,
1.741,0.2474,0.1593,0.03858,0.02873,0.05321,0.02237,0.01684,0.01313,0.01461,0.01502,0.3184,0.3198,
1.741,0.2409,0.159,0.03859,0.02874,0.05323,0.02238,0.01684,0.01314,0.01462,0.01503,0.3185,0.3199,
1.737,0.2489,0.1587,0.03853,0.0287,0.05314,0.02149,0.01682,0.01312,0.01459,0.015,0.3196,0.3203,
1.737,0.2539,0.1583,0.03853,0.02871,0.05317,0.02122,0.01682,0.01312,0.0146,0.01501,0.3198,0.3207,
1.736,0.243,0.158,0.03847,0.02867,0.05309,0.02119,0.0168,0.0131,0.01458,0.01499,0.3209,0.3202,
1.733,0.2296,0.157,0.03836,0.02865,0.05277,0.02094,0.01662,0.01304,0.01459,0.01499,0.321,0.322,
1.732,0.2292,0.1568,0.03837,0.02865,0.05262,0.02094,0.01663,0.01304,0.01459,0.015,0.3212,0.3222,
1.731,0.2472,0.1551,0.03828,0.02861,0.05266,0.02094,0.01664,0.01305,0.0146,0.01501,0.3214,0.3237,
1.73,0.2643,0.1547,0.03821,0.02858,0.05244,0.02092,0.01662,0.01303,0.01458,0.01499,0.3226,0.3233,
1.73,0.254,0.1546,0.03822,0.02858,0.05229,0.02093,0.01662,0.01304,0.01459,0.01499,0.3227,0.3234,
1.728,0.2486,0.1539,0.03818,0.02827,0.05223,0.0209,0.01661,0.01302,0.01457,0.01498,0.324,0.3234,
1.726,0.2462,0.1535,0.03796,0.02811,0.05226,0.02082,0.01661,0.01303,0.01455,0.01497,0.3242,0.324,
1.725,0.2477,0.1529,0.03788,0.02806,0.05205,0.02079,0.01658,0.01301,0.01452,0.01495,0.3253,0.3239,
1.724,0.2532,0.1527,0.03782,0.02802,0.05196,0.02076,0.01656,0.01299,0.0145,0.01493,0.3264,0.3233,
1.722,0.244,0.1522,0.0377,0.02793,0.05179,0.02069,0.0165,0.01295,0.01445,0.01488,0.3286,0.3223,
1.719,0.2448,0.1511,0.03757,0.02784,0.05147,0.02063,0.01645,0.01291,0.01441,0.01483,0.3309,0.3219,
1.719,0.2435,0.1511,0.03757,0.02784,0.05147,0.02063,0.01645,0.01291,0.01441,0.01483,0.3309,0.3219,
1.719,0.2389,0.1511,0.03757,0.02784,0.05147,0.02063,0.01645,0.01291,0.01441,0.01483,0.3309,0.3219,
1.718,0.2333,0.1507,0.03752,0.0278,0.05139,0.0206,0.01643,0.01289,0.01439,0.01481,0.3321,0.3214,
1.718,0.2337,0.1507,0.03752,0.0278,0.05139,0.0206,0.01643,0.01289,0.01439,0.01481,0.3321,0.3214,
1.717,0.2311,0.1498,0.03748,0.02777,0.05134,0.02058,0.01641,0.01288,0.01437,0.0148,0.3334,0.3211,
1.717,0.2277,0.1499,0.03749,0.02777,0.05117,0.02058,0.01641,0.01288,0.01437,0.0148,0.3335,0.3212,
1.715,0.2223,0.1496,0.03742,0.02773,0.05109,0.02024,0.01639,0.01285,0.01435,0.01477,0.3346,0.3209,
1.714,0.2259,0.149,0.03731,0.02734,0.05154,0.02055,0.01608,0.01286,0.01631,0.01281,0.3347,0.3215,
1.714,0.2279,0.149,0.03727,0.02743,0.05154,0.02055,0.01608,0.01286,0.01654,0.01259,0.3347,0.3215,
1.704,0.2421,0.1485,0.03726,0.02682,0.05146,0.02052,0.0244,0.004496,0.01696,0.01213,0.3358,0.3217,
1.705,0.244,0.1475,0.03726,0.02684,0.05222,0.02052,0.02441,0.004496,0.01696,0.01213,0.3359,0.3217,
1.705,0.2401,0.1475,0.03717,0.02694,0.05222,0.02052,0.02441,0.004496,0.01752,0.01156,0.3359,0.3217,
1.701,0.2449,0.1472,0.03713,0.02694,0.05213,0.02002,0.02436,0.004489,0.01944,0.009594,0.337,0.3217,
1.701,0.2582,0.1459,0.03715,0.02693,0.05296,0.01999,0.02432,0.004481,0.01941,0.009577,0.3381,0.3211,
1.701,0.2552,0.1459,0.03716,0.02695,0.05296,0.01999,0.02432,0.004481,0.01941,0.009577,0.3381,0.3211,
1.701,0.2505,0.1457,0.03723,0.02706,0.05227,0.02012,0.02423,0.004707,0.01921,0.009586,0.3384,0.3214,
1.7,0.2524,0.1452,0.03745,0.02663,0.05243,0.02013,0.02424,0.004708,0.01921,0.009588,0.3385,0.3219,
1.701,0.2865,0.1445,0.03761,0.02669,0.05245,0.02036,0.02403,0.004711,0.01922,0.009593,0.3387,0.3221,
1.698,0.2637,0.1434,0.03737,0.02666,0.05254,0.0203,0.02418,0.004475,0.01917,0.009563,0.3411,0.3212,
1.697,0.2634,0.1422,0.03727,0.02667,0.05313,0.02049,0.0242,0.004192,0.01936,0.009329,0.3424,0.3208,
1.695,0.2635,0.142,0.03715,0.0267,0.05304,0.02018,0.02416,0.004185,0.01933,0.009313,0.3435,0.3205,
1.693,0.2633,0.1414,0.03705,0.02664,0.05286,0.02011,0.02408,0.00417,0.01926,0.009281,0.3457,0.3194,
1.691,0.3138,0.1414,0.03701,0.02604,0.05286,0.02011,0.02408,0.00417,0.01926,0.009281,0.3457,0.32,
1.691,0.2686,0.1412,0.037,0.02609,0.05286,0.02011,0.02408,0.004171,0.01927,0.009283,0.3458,0.3201,
1.691,0.27,0.1409,0.03697,0.02615,0.05286,0.02012,0.02409,0.004172,0.01949,0.009066,0.3459,0.3202,
1.689,0.2546,0.1406,0.03693,0.02612,0.05277,0.02009,0.02405,0.004165,0.02072,0.007788,0.3471,0.3197,
1.689,0.2576,0.1405,0.03702,0.02618,0.05277,0.02009,0.02405,0.004165,0.02072,0.007788,0.3471,0.3197,
1.69,0.2603,0.1404,0.037,0.02632,0.05277,0.02009,0.02405,0.004165,0.02072,0.007788,0.3471,0.3197,
1.69,0.257,0.1404,0.03695,0.02636,0.05277,0.02009,0.02405,0.004165,0.02072,0.007788,0.3471,0.3197,
1.687,0.286,0.1399,0.03664,0.02633,0.0526,0.02002,0.02397,0.004152,0.02065,0.007762,0.3494,0.3186,
1.687,0.2926,0.1399,0.03657,0.0264,0.0526,0.02002,0.02397,0.004152,0.02065,0.007762,0.3494,0.3186,
