cMHCIEnEr,cMHCIEnPm,cMHCIEnRabA,cMHCIEnRabB,cMHCIEnRabC,cMHCIEnRabD,cMHCIEnRabE,cMHCIEnRabF,cMHCIEnRabG,cMHCIEnRabH,cMHCIEnRabI,exCxEnEr,exCxEnPm,exCxEnRabA,exCxEnRabB,exCxEnRabC,exCxEnRabD,exCxEnRabE,exCxEnRabF,exCxEnRabG,exCxEnRabH,exCxEnRabI,imCxEnEr,imCxEnPm,imCxEnRabA,imCxEnRabB,imCxEnRabC,imCxEnRabD,imCxEnRabE,imCxEnRabF,imCxEnRabG,imCxEnRabH,imCxEnRabI,membraneMarkerEr,membraneMarkerPm,membraneMarkerRabA,membraneMarkerRabB,membraneMarkerRabC,membraneMarkerRabD,membraneMarkerRabE,membraneMarkerRabF,membraneMarkerRabG,membraneMarkerRabH,membraneMarkerRabI,mvbEr,mvbPm,mvbRabA,mvbRabB,mvbRabC,mvbRabD,mvbRabE,mvbRabF,mvbRabG,mvbRabH,mvbRabI,oMHCIEnEr,oMHCIEnPm,oMHCIEnRabA,oMHCIEnRabB,oMHCIEnRabC,oMHCIEnRabD,oMHCIEnRabE,oMHCIEnRabF,oMHCIEnRabG,oMHCIEnRabH,oMHCIEnRabI,ovaCyCy,ovaEnEr,ovaEnPm,ovaEnRabA,ovaEnRabB,ovaEnRabC,ovaEnRabD,ovaEnRabE,ovaEnRabF,ovaEnRabG,ovaEnRabH,ovaEnRabI,pepCyCy,pepEnEr,pepEnPm,pepEnRabA,pepEnRabB,pepEnRabC,pepEnRabD,pepEnRabE,pepEnRabF,pepEnRabG,pepEnRabH,pepEnRabI,pepMHCIEnEr,pepMHCIEnPm,pepMHCIEnRabA,pepMHCIEnRabB,pepMHCIEnRabC,pepMHCIEnRabD,pepMHCIEnRabE,pepMHCIEnRabF,pepMHCIEnRabG,pepMHCIEnRabH,pepMHCIEnRabI,protonCyCy,protonEnEr,protonEnPm,protonEnRabA,protonEnRabB,protonEnRabC,protonEnRabD,protonEnRabE,protonEnRabF,protonEnRabG,protonEnRabH,protonEnRabI,R-TfaEnEr,R-TfaEnPm,R-TfaEnRabA,R-TfaEnRabB,R-TfaEnRabC,R-TfaEnRabD,R-TfaEnRabE,R-TfaEnRabF,R-TfaEnRabG,R-TfaEnRabH,R-TfaEnRabI,R-TfEnEr,R-TfEnPm,R-TfEnRabA,R-TfEnRabB,R-TfEnRabC,R-TfEnRabD,R-TfEnRabE,R-TfEnRabF,R-TfEnRabG,R-TfEnRabH,R-TfEnRabI,REnEr,REnPm,REnRabA,REnRabB,REnRabC,REnRabD,REnRabE,REnRabF,REnRabG,REnRabH,REnRabI,TfaEnEr,TfaEnPm,TfaEnRabA,TfaEnRabB,TfaEnRabC,TfaEnRabD,TfaEnRabE,TfaEnRabF,TfaEnRabG,TfaEnRabH,TfaEnRabI,
0.0,4844.0,373.2,693.8,324.0,7.087,30.76,39.53,36.31,50.96,59.21,0.0,257.0,0.7634,9.818,8.214,2.684,7.274,16.77,15.59,34.38,26.1,0.0,257.0,0.7634,9.818,8.214,2.684,7.274,16.77,15.59,34.38,26.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.1,10.69,7.076,335.4,3.172,2.85,3.602,3.247,4.875,0.0,4.96E-5,21.98,26.86,234.0,128.2,0.4818,0.6876,1.126,0.8766,1.183,0.0,0.0,4800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0E-4,0.0,0.0,50270.0,19290.0,19350.0,988100.0,10070.0,13140.0,8063.0,10610.0,11150.0,0.0,8.59E-35,6.590000000000001E-34,2.914E-33,1.097E-33,4.685E-34,1.4429999999999999E-33,1.8240000000000002E-32,2.2180000000000003E-34,9.135999999999999E-33,5.167000000000001E-34,0.0,2.08E-35,3.3440000000000003E-35,1.141E-34,4.13E-35,1.437E-36,2.24E-36,1.324E-37,7.479E-38,3.1739999999999998E-37,1.218E-37,0.0,17.61,28.39,75.38,29.26,3.96,2.009,3.882,3.645,4.98,5.912,0.0,0.0,9.161,4.927,2.016,12.98,1.073,0.7809,0.2136,0.489,0.2288,
0.0,4844.0,371.5,690.4,348.6,3.423,26.64,42.41,37.89,47.45,58.53,0.0,257.0,0.745,10.19,8.845,2.581,6.776,13.97,15.4,32.73,30.31,0.0,257.0,0.745,10.19,8.845,2.581,6.776,13.97,15.4,32.73,30.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.72,10.68,7.054,332.0,3.089,2.849,3.567,3.231,4.826,0.0,4.955E-5,23.52,31.68,212.1,131.0,0.4811,0.6066,1.12,0.8239,1.172,0.0,0.0,4800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0E-4,0.0,191000.0,49570.0,18370.0,17400.0,924400.0,9447.0,12680.0,7942.0,9094.0,10320.0,0.0,7.184E-35,6.155E-34,3.0839999999999996E-33,1.72E-33,3.5340000000000002E-34,5.529E-34,1.978E-32,1.256E-33,7.113E-33,1.949E-34,0.0,2.072E-35,3.223E-35,1.112E-34,4.1340000000000003E-35,9.02E-37,1.506E-36,1.355E-37,5.945E-38,3.125E-37,1.101E-37,0.0,17.62,28.39,75.25,29.94,3.929,1.472,4.155,3.797,4.632,5.842,0.0,0.003903,9.177,4.878,2.004,12.95,1.105,0.8362,0.243,0.4384,0.2194,
0.0,4844.0,363.3,688.3,371.5,0.9876,26.32,42.45,37.96,47.51,58.6,0.0,257.0,0.8134,10.03,8.94,2.561,6.616,13.98,15.43,32.75,30.35,0.0,257.0,0.8134,10.03,8.94,2.561,6.616,13.98,15.43,32.75,30.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.61,11.62,7.227,333.9,3.123,2.854,3.584,3.241,4.851,0.0,4.955E-5,31.53,33.57,184.6,132.4,0.4679,0.5868,1.102,0.8117,1.159,0.0,0.0,4800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.259E-4,0.0,191000.0,48910.0,18400.0,16080.0,893900.0,9134.0,11960.0,7678.0,8701.0,10010.0,0.0,5.798E-35,6.077E-34,3.0039999999999997E-33,1.656E-33,3.544E-34,5.411E-34,1.978E-32,1.258E-33,7.115E-33,1.968E-34,0.0,2.061E-35,3.044E-35,1.0800000000000001E-34,4.085E-35,1.519E-37,1.4910000000000001E-36,1.353E-37,6.246E-38,3.143E-37,1.133E-37,0.0,17.62,28.23,74.53,30.28,3.941,1.446,4.157,3.802,4.635,5.847,0.0,0.003903,9.059,4.953,2.056,12.98,1.08,0.8381,0.2484,0.4424,0.2251,
0.0,4844.0,362.9,685.7,387.1,0.6334,26.31,42.45,37.96,47.51,58.6,0.0,257.0,0.7539,10.08,8.909,2.594,6.612,13.98,15.43,32.75,30.35,0.0,257.0,0.7539,10.08,8.909,2.594,6.612,13.98,15.43,32.75,30.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.8,11.69,7.229,333.8,3.069,2.844,3.572,3.226,4.816,0.0,4.955E-5,28.83,29.57,183.4,126.4,0.4678,0.5814,1.102,0.8098,1.159,0.0,0.0,4800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0E-4,0.0,191000.0,50520.0,17890.0,16780.0,897500.0,9190.0,11770.0,7693.0,8657.0,10070.0,0.0,4.851000000000001E-35,6.0E-34,2.9529999999999998E-33,1.595E-33,3.551E-34,5.373E-34,1.978E-32,1.258E-33,7.115E-33,1.967E-34,0.0,2.053E-35,2.961E-35,1.065E-34,4.101E-35,3.442E-38,1.4890000000000001E-36,1.3389999999999999E-37,6.196E-38,3.139E-37,1.133E-37,0.0,17.62,27.9,74.28,30.85,3.817,1.445,4.156,3.802,4.635,5.847,0.0,0.005851,9.048,4.955,2.054,12.99,1.075,0.8377,0.2477,0.4422,0.2248,
0.0,4861.0,365.6,672.7,395.8,0.5583,26.28,42.45,37.96,47.51,58.6,0.0,257.0,0.8062,10.1,8.784,2.594,6.606,13.98,15.43,32.75,30.35,0.0,257.0,0.8062,10.1,8.784,2.594,6.606,13.98,15.43,32.75,30.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.8,11.69,7.229,334.8,3.069,2.844,3.572,3.226,4.816,0.0,4.973E-5,28.19,28.17,169.7,126.3,0.4678,0.5815,1.102,0.8098,1.159,0.0,0.0,4800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.188E-4,0.0,191000.0,52340.0,18520.0,16550.0,924800.0,9488.0,11930.0,7928.0,8862.0,10420.0,0.0,8.539E-35,6.010000000000001E-34,2.884E-33,1.498E-33,3.5520000000000002E-34,5.334E-34,1.977E-32,1.258E-33,7.115E-33,1.967E-34,0.0,2.34E-35,2.926E-35,1.037E-34,3.9740000000000003E-35,1.2089999999999999E-39,1.4860000000000001E-36,1.3299999999999999E-37,6.189999999999999E-38,3.135E-37,1.133E-37,0.0,19.13,28.08,73.07,30.37,3.817,1.443,4.156,3.802,4.635,5.847,0.0,0.05051,9.029,4.907,2.074,13.0,1.067,0.8376,0.2476,0.442,0.2246,
0.0,4845.0,381.6,673.3,405.2,0.543,26.65,42.4,37.88,47.4,58.47,0.0,257.2,0.7245,10.1,8.717,2.594,6.888,14.51,15.36,32.42,29.94,0.0,257.2,0.7245,10.1,8.717,2.594,6.888,14.51,15.36,32.42,29.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.81,11.68,7.165,330.1,3.004,2.811,3.526,3.185,4.747,0.0,6.028E-5,27.67,27.65,161.2,126.3,0.4678,0.5849,1.102,0.8111,1.159,0.0,0.0,4800000.0,298.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0E-4,0.0,191000.0,54710.0,19250.0,16610.0,957600.0,9899.0,12250.0,8211.0,9155.0,10850.0,0.0,8.9E-35,5.978E-34,2.846E-33,1.4219999999999999E-33,3.5520000000000002E-34,5.783000000000001E-34,1.973E-32,1.2469999999999999E-33,7.115999999999999E-33,1.987E-34,0.0,2.1830000000000002E-35,3.01E-35,1.0350000000000001E-34,3.955E-35,8.458999999999999E-40,1.487E-36,1.321E-37,6.159E-38,3.127E-37,1.127E-37,0.0,18.34,29.26,73.07,29.98,3.817,1.48,4.151,3.794,4.625,5.834,0.0,0.09653,9.032,4.903,2.027,12.99,1.059,0.8404,0.2484,0.4424,0.2251,
0.0,4845.0,398.2,657.2,412.2,0.5477,27.28,42.3,37.18,47.63,58.34,0.0,257.2,0.9226,9.915,8.706,2.619,7.757,14.02,15.16,32.33,29.81,0.0,257.2,0.9226,9.915,8.706,2.619,7.757,14.02,15.16,32.33,29.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.98,14.28,5.844,334.2,2.868,1.734,2.477,2.16,3.512,0.0,4.958E-5,27.47,27.1,154.1,126.9,0.4565,0.4908,1.015,0.7249,1.058,0.0,0.0,4800000.0,298.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.141E-4,0.0,191000.0,58170.0,23070.0,15490.0,997500.0,10230.0,11080.0,7267.0,8297.0,10010.0,0.0,7.473E-35,6.685E-34,2.7359999999999997E-33,1.369E-33,3.623E-34,5.771E-34,1.985E-32,9.345E-34,7.284E-33,2.014E-34,0.0,2.1750000000000001E-35,3.0940000000000003E-35,1.016E-34,3.949E-35,8.487E-40,1.479E-36,1.313E-37,6.048E-38,3.128E-37,1.126E-37,0.0,18.35,30.81,71.41,30.05,3.862,1.543,4.142,3.727,4.648,5.823,0.0,0.1228,9.03,4.938,2.014,13.04,1.027,0.8364,0.2269,0.4393,0.2138,
0.0,4809.0,417.7,673.7,412.7,0.5439,29.43,43.51,37.63,47.85,58.61,0.0,257.2,0.7471,10.12,10.51,2.541,6.139,13.93,15.13,32.32,29.79,0.0,257.2,0.7471,10.12,10.51,2.541,6.139,13.93,15.13,32.32,29.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.63,16.93,8.469,324.0,2.995,2.733,3.451,3.112,4.658,0.0,4.919E-5,27.79,27.33,149.8,124.8,0.4792,0.6623,1.19,0.8929,1.264,0.0,0.0,4799000.0,991.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.007E-4,0.0,191000.0,63130.0,26510.0,17950.0,1008000.0,10900.0,11630.0,8370.0,9180.0,11450.0,0.0,5.333E-35,6.0310000000000005E-34,2.775E-33,1.3299999999999999E-33,3.614E-34,5.6130000000000005E-34,1.9840000000000001E-32,9.325E-34,7.283E-33,2.002E-34,0.0,1.845E-35,3.173E-35,1.028E-34,3.931E-35,8.376E-40,1.498E-36,1.394E-37,6.412E-38,3.143E-37,1.148E-37,0.0,15.63,31.98,72.97,29.84,3.803,1.655,4.208,3.755,4.664,5.843,0.0,0.1227,9.05,4.97,1.99,12.89,1.056,0.8649,0.2445,0.4536,0.2312,
0.0,4809.0,397.3,689.9,418.2,0.5502,28.64,42.37,37.7,48.08,57.33,0.0,257.2,0.8233,10.05,10.78,2.541,6.327,13.56,15.06,24.48,37.59,0.0,257.2,0.8233,10.05,10.78,2.541,6.327,13.56,15.06,24.48,37.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.6,17.33,8.183,319.7,2.826,2.676,3.209,3.003,4.459,0.0,4.92E-5,27.74,27.73,147.4,124.9,0.3685,0.651,1.033,0.8433,1.156,0.0,0.0,4799000.0,1012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.169E-4,0.0,191000.0,65480.0,28710.0,16990.0,1012000.0,10810.0,11050.0,7714.0,9090.0,11120.0,0.0,4.469E-35,5.776000000000001E-34,2.764E-33,1.3659999999999999E-33,3.47E-34,4.577E-34,1.899E-32,1.254E-33,7.872E-33,1.771E-34,0.0,1.838E-35,3.024E-35,1.03E-34,3.9380000000000003E-35,8.103E-40,1.384E-36,1.256E-37,5.937E-38,3.106E-37,1.095E-37,0.0,15.63,30.35,74.22,30.1,3.854,1.539,4.156,3.777,4.691,5.723,0.0,0.2154,8.811,5.127,1.967,12.89,1.09,0.8187,0.2564,0.4635,0.2264,
0.0,4789.0,432.2,661.0,468.4,0.5499,28.52,42.46,37.85,48.24,56.97,0.0,257.4,0.827,9.802,10.88,2.529,6.052,13.38,14.85,24.21,38.49,0.0,257.4,0.827,9.802,10.88,2.529,6.052,13.38,14.85,24.21,38.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.11,17.69,8.428,318.1,2.947,2.684,3.381,3.056,4.576,0.0,4.9E-5,27.44,26.82,112.9,122.2,0.4539,0.6529,1.154,0.8794,1.239,0.0,0.0,4798000.0,1759.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.224E-4,0.0,191100.0,65560.0,29110.0,16880.0,999700.0,11500.0,10820.0,8111.0,9175.0,11700.0,0.0,5.455E-35,5.7930000000000004E-34,2.6129999999999998E-33,1.401E-33,3.465E-34,4.509E-34,1.8980000000000002E-32,1.2549999999999999E-33,7.872E-33,1.775E-34,0.0,1.631E-35,3.199E-35,1.006E-34,4.075E-35,8.032E-40,1.379E-36,1.246E-37,5.948E-38,3.1E-37,1.13E-37,0.0,14.23,32.58,71.41,32.1,3.819,1.536,4.165,3.792,4.707,5.684,0.0,0.2812,8.829,5.062,2.008,12.87,1.061,0.8178,0.263,0.4647,0.2398,
