RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
2.359E7,4629000.0,4160000.0,4150000.0,1502000.0,413500.0,332500.0,358500.0,321600.0,6.0E7,6.033E7,
2.389E7,4628000.0,4151000.0,4136000.0,1502000.0,413300.0,332400.0,358400.0,473800.0,6.001E7,5.999E7,
2.386E7,4616000.0,4150000.0,4130000.0,1502000.0,413300.0,332400.0,358400.0,495300.0,6.001E7,5.999E7,
2.378E7,4616000.0,4150000.0,4130000.0,1502000.0,413300.0,332400.0,358400.0,495300.0,6.001E7,5.999E7,
2.374E7,4616000.0,4150000.0,4125000.0,1502000.0,413300.0,332400.0,358400.0,495300.0,6.001E7,5.999E7,
2.357E7,4601000.0,4150000.0,4107000.0,1502000.0,413000.0,332100.0,358100.0,494900.0,6.001E7,5.999E7,
2.346E7,4582000.0,4148000.0,4104000.0,1501000.0,412800.0,332100.0,358100.0,494900.0,6.001E7,5.999E7,
2.34E7,4580000.0,4148000.0,4094000.0,1489000.0,412800.0,332100.0,358100.0,662200.0,6.001E7,6.001E7,
2.335E7,4575000.0,4147000.0,4078000.0,1489000.0,412800.0,332100.0,358100.0,662200.0,6.001E7,6.001E7,
2.333E7,4570000.0,4147000.0,4073000.0,1489000.0,412800.0,332100.0,358100.0,662200.0,6.001E7,6.001E7,
2.33E7,4567000.0,4147000.0,4068000.0,1488000.0,412800.0,332100.0,358100.0,662200.0,6.001E7,6.001E7,
2.329E7,4567000.0,4147000.0,4058000.0,1488000.0,412800.0,332100.0,358100.0,726700.0,6.001E7,5.999E7,
2.32E7,4564000.0,4147000.0,4052000.0,1488000.0,412700.0,331900.0,358100.0,726700.0,6.001E7,6.003E7,
2.321E7,4564000.0,4134000.0,4042000.0,1488000.0,412700.0,331900.0,358100.0,1003000.0,6.001E7,6.0E7,
2.316E7,4560000.0,4121000.0,4027000.0,1488000.0,412700.0,331900.0,358000.0,1003000.0,6.001E7,6.006E7,
2.309E7,4560000.0,4108000.0,4017000.0,1488000.0,412700.0,331900.0,358000.0,1003000.0,6.001E7,6.012E7,
2.29E7,4552000.0,4105000.0,4015000.0,1488000.0,412700.0,331900.0,358000.0,1003000.0,6.001E7,6.026E7,
2.279E7,4552000.0,4105000.0,4015000.0,1476000.0,412700.0,331900.0,358000.0,1003000.0,6.001E7,6.031E7,
2.304E7,4548000.0,4105000.0,4009000.0,1476000.0,412700.0,331900.0,358000.0,1059000.0,6.001E7,5.999E7,
2.298E7,4548000.0,4105000.0,4005000.0,1476000.0,412600.0,331900.0,358000.0,1059000.0,6.001E7,6.002E7,
2.292E7,4548000.0,4105000.0,4000000.0,1476000.0,412600.0,331900.0,358000.0,1059000.0,6.001E7,6.007E7,
2.298E7,4532000.0,4103000.0,3986000.0,1476000.0,412500.0,331800.0,358000.0,1269000.0,6.001E7,5.998E7,
2.287E7,4530000.0,4103000.0,3985000.0,1476000.0,412500.0,331800.0,358000.0,1269000.0,6.001E7,6.006E7,
2.279E7,4530000.0,4103000.0,3980000.0,1476000.0,412500.0,331800.0,358000.0,1269000.0,6.001E7,6.009E7,
2.281E7,4525000.0,4102000.0,3978000.0,1476000.0,412500.0,331800.0,358000.0,1492000.0,6.001E7,6.005E7,
2.283E7,4501000.0,4098000.0,3974000.0,1476000.0,412500.0,331800.0,358000.0,1575000.0,6.001E7,6.003E7,
2.276E7,4496000.0,4089000.0,3965000.0,1460000.0,412400.0,331600.0,357900.0,1575000.0,6.001E7,6.012E7,
2.286E7,4493000.0,4089000.0,3961000.0,1459000.0,412400.0,331600.0,357900.0,1826000.0,6.001E7,6.001E7,
2.282E7,4489000.0,4089000.0,3956000.0,1459000.0,412300.0,331600.0,357900.0,1826000.0,6.001E7,6.004E7,
2.276E7,4487000.0,4088000.0,3934000.0,1459000.0,412300.0,331600.0,357900.0,1826000.0,6.001E7,6.007E7,
2.271E7,4472000.0,4078000.0,3915000.0,1459000.0,412100.0,459700.0,229500.0,1826000.0,6.001E7,6.008E7,
2.257E7,4459000.0,4082000.0,3958000.0,1447000.0,412100.0,459600.0,229300.0,1826000.0,6.001E7,6.017E7,
2.237E7,4470000.0,4088000.0,3994000.0,1440000.0,412000.0,459400.0,229200.0,1826000.0,6.001E7,6.025E7,
2.223E7,4503000.0,4093000.0,4011000.0,1440000.0,412000.0,459400.0,229200.0,1826000.0,6.001E7,6.03E7,
2.247E7,4517000.0,4092000.0,4017000.0,1439000.0,411900.0,459300.0,229100.0,1935000.0,6.001E7,6.003E7,
2.238E7,4515000.0,4104000.0,4060000.0,1443000.0,408800.0,459300.0,229100.0,1935000.0,6.001E7,6.004E7,
2.232E7,4522000.0,4108000.0,4083000.0,1443000.0,408800.0,459300.0,241100.0,1923000.0,6.001E7,6.005E7,
2.22E7,4519000.0,4112000.0,4130000.0,1448000.0,402700.0,459200.0,240900.0,1922000.0,6.001E7,6.006E7,
2.218E7,4525000.0,4116000.0,4193000.0,1441000.0,408600.0,452900.0,240800.0,1963000.0,6.001E7,5.999E7,
2.209E7,4559000.0,4120000.0,4212000.0,1441000.0,408600.0,452900.0,240700.0,1963000.0,6.001E7,5.999E7,
2.197E7,4570000.0,4128000.0,4248000.0,1441000.0,418500.0,442700.0,252600.0,2015000.0,6.001E7,6.001E7,
2.189E7,4589000.0,4127000.0,4292000.0,1450000.0,408600.0,442700.0,283200.0,2007000.0,6.001E7,5.996E7,
2.177E7,4608000.0,4137000.0,4325000.0,1449000.0,402400.0,442500.0,283100.0,2007000.0,6.001E7,5.999E7,
2.16E7,4602000.0,4128000.0,4363000.0,1449000.0,402400.0,442500.0,283100.0,2007000.0,6.001E7,6.013E7,
2.153E7,4589000.0,4133000.0,4394000.0,1449000.0,402400.0,442500.0,293100.0,1997000.0,6.001E7,6.016E7,
2.164E7,4593000.0,4136000.0,4439000.0,1455000.0,396400.0,442500.0,293100.0,2098000.0,6.001E7,5.999E7,
2.153E7,4601000.0,4143000.0,4473000.0,1462000.0,388600.0,442400.0,309100.0,2082000.0,6.001E7,6.002E7,
2.143E7,4606000.0,4149000.0,4507000.0,1462000.0,398300.0,432700.0,376400.0,2014000.0,6.001E7,6.002E7,
2.127E7,4626000.0,4150000.0,4567000.0,1462000.0,398300.0,432700.0,376400.0,2014000.0,6.001E7,6.009E7,
2.114E7,4629000.0,4157000.0,4588000.0,1472000.0,388200.0,432700.0,376400.0,2014000.0,6.001E7,6.016E7,
2.108E7,4631000.0,4166000.0,4618000.0,1465000.0,388200.0,432700.0,376400.0,2014000.0,6.001E7,6.017E7,
2.096E7,4652000.0,4172000.0,4625000.0,1440000.0,388200.0,432700.0,386500.0,2004000.0,6.001E7,6.022E7,
2.107E7,4713000.0,4154000.0,4660000.0,1435000.0,385100.0,432700.0,411100.0,1998000.0,6.001E7,6.002E7,
2.113E7,4710000.0,4159000.0,4639000.0,1430000.0,382700.0,426600.0,425100.0,2075000.0,6.001E7,5.994E7,
2.088E7,4741000.0,4163000.0,4694000.0,1442000.0,374500.0,422800.0,441700.0,2164000.0,6.001E7,6.009E7,
2.085E7,4747000.0,4167000.0,4741000.0,1442000.0,374500.0,422800.0,441700.0,2190000.0,6.001E7,6.002E7,
2.088E7,4740000.0,4173000.0,4736000.0,1442000.0,374500.0,422700.0,441600.0,2384000.0,6.001E7,5.997E7,
2.087E7,4736000.0,4164000.0,4734000.0,1442000.0,374400.0,422700.0,477100.0,2423000.0,6.001E7,5.997E7,
2.079E7,4737000.0,4158000.0,4745000.0,1442000.0,384400.0,412500.0,491100.0,2409000.0,6.001E7,6.001E7,
