entropy,entropyInd,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
1.409,0.2182,0.1476,0.02897,0.02604,0.02597,0.009401,0.002588,0.002081,0.002243,0.002012,0.3755,0.3776,
1.415,0.2152,0.1494,0.02895,0.02596,0.02587,0.009395,0.002585,0.002079,0.002241,0.002963,0.3753,0.3752,
1.415,0.2141,0.1493,0.02888,0.02596,0.02584,0.009397,0.002586,0.002079,0.002242,0.003098,0.3754,0.3753,
1.415,0.2152,0.1489,0.02889,0.02598,0.02585,0.009401,0.002587,0.00208,0.002243,0.0031,0.3755,0.3755,
1.414,0.2135,0.1486,0.0289,0.02598,0.02582,0.009404,0.002588,0.002081,0.002243,0.003101,0.3757,0.3756,
1.413,0.2048,0.1478,0.02884,0.02601,0.02574,0.009413,0.002589,0.002082,0.002245,0.003102,0.3761,0.3761,
1.413,0.2018,0.1472,0.02875,0.02602,0.02575,0.009418,0.00259,0.002084,0.002247,0.003105,0.3765,0.3764,
1.416,0.2012,0.1467,0.02872,0.02601,0.02567,0.009333,0.002588,0.002082,0.002246,0.004152,0.3762,0.3762,
1.416,0.2,0.1465,0.0287,0.02602,0.02558,0.009337,0.00259,0.002083,0.002247,0.004154,0.3764,0.3764,
1.416,0.2006,0.1464,0.02867,0.02602,0.02556,0.009339,0.00259,0.002083,0.002247,0.004155,0.3765,0.3765,
1.416,0.1998,0.1462,0.02866,0.02602,0.02553,0.009341,0.002591,0.002084,0.002247,0.004155,0.3766,0.3766,
1.417,0.1948,0.1461,0.02866,0.02602,0.02546,0.009339,0.00259,0.002084,0.002247,0.00456,0.3765,0.3764,
1.416,0.1954,0.1456,0.02865,0.02603,0.02544,0.009343,0.00259,0.002084,0.002248,0.004561,0.3767,0.3768,
1.423,0.1947,0.1455,0.0286,0.02591,0.02534,0.009329,0.002586,0.00208,0.002244,0.006289,0.3761,0.376,
1.422,0.1945,0.1452,0.02859,0.02583,0.02524,0.00933,0.002587,0.002081,0.002244,0.006289,0.3762,0.3765,
1.421,0.1946,0.1448,0.02859,0.02576,0.02518,0.009332,0.002587,0.002081,0.002245,0.006291,0.3762,0.3769,
1.42,0.1912,0.1436,0.02855,0.02575,0.02518,0.009336,0.002588,0.002082,0.002246,0.006293,0.3764,0.378,
1.419,0.1927,0.143,0.02856,0.02576,0.02519,0.009264,0.002589,0.002083,0.002247,0.006296,0.3765,0.3785,
1.422,0.1886,0.1446,0.02854,0.02576,0.02516,0.009266,0.00259,0.002083,0.002247,0.006647,0.3766,0.3765,
1.422,0.1891,0.1443,0.02855,0.02577,0.02514,0.009268,0.00259,0.002083,0.002247,0.006649,0.3767,0.3768,
1.422,0.1894,0.1439,0.02855,0.02577,0.02511,0.009269,0.002591,0.002084,0.002248,0.00665,0.3767,0.3771,
1.426,0.1872,0.1441,0.02843,0.02573,0.025,0.00926,0.002587,0.002081,0.002245,0.007961,0.3764,0.3762,
1.426,0.1878,0.1435,0.02842,0.02574,0.025,0.009262,0.002588,0.002081,0.002246,0.007963,0.3764,0.3768,
1.425,0.1868,0.143,0.02843,0.02575,0.02498,0.009265,0.002589,0.002082,0.002246,0.007966,0.3766,0.3771,
1.43,0.186,0.143,0.02836,0.02571,0.02493,0.009254,0.002586,0.002079,0.002244,0.00935,0.3761,0.3764,
1.431,0.186,0.1431,0.0282,0.02568,0.0249,0.00925,0.002585,0.002079,0.002243,0.009866,0.376,0.3761,
1.43,0.1805,0.1426,0.02818,0.02563,0.02485,0.009147,0.002584,0.002078,0.002243,0.009868,0.3761,0.3768,
1.435,0.1791,0.143,0.02811,0.02559,0.02478,0.009132,0.00258,0.002075,0.00224,0.01143,0.3755,0.3755,
1.435,0.1802,0.1428,0.0281,0.02559,0.02476,0.009133,0.002581,0.002075,0.00224,0.01143,0.3755,0.3757,
1.435,0.1785,0.1425,0.02809,0.0256,0.02463,0.009136,0.002581,0.002076,0.002241,0.01143,0.3757,0.376,
1.433,0.1782,0.1422,0.02801,0.02555,0.02452,0.00914,0.002582,0.002879,0.001437,0.01144,0.3759,0.3764,
1.433,0.1793,0.1414,0.02794,0.02557,0.0248,0.009067,0.002582,0.002879,0.001437,0.01144,0.3759,0.377,
1.433,0.1819,0.1402,0.02802,0.02562,0.02503,0.009022,0.002582,0.00288,0.001437,0.01144,0.3761,0.3776,
1.433,0.1855,0.1394,0.02823,0.02566,0.02515,0.009025,0.002583,0.00288,0.001437,0.01145,0.3762,0.3781,
1.437,0.1852,0.1408,0.0283,0.02563,0.02517,0.009019,0.002581,0.002878,0.001435,0.01212,0.376,0.3761,
1.437,0.1886,0.1403,0.02829,0.02572,0.02544,0.00904,0.002562,0.002878,0.001435,0.01212,0.376,0.3762,
1.437,0.1857,0.1399,0.02834,0.02574,0.02559,0.009041,0.002562,0.002879,0.001511,0.01205,0.3761,0.3763,
1.438,0.1899,0.1392,0.02833,0.02578,0.02589,0.009081,0.002525,0.002879,0.001511,0.01205,0.3762,0.3766,
1.439,0.1942,0.139,0.02836,0.0258,0.02629,0.009033,0.002562,0.002839,0.001509,0.01231,0.3762,0.3761,
1.44,0.1946,0.1385,0.02859,0.02583,0.02641,0.009034,0.002562,0.00284,0.001509,0.01231,0.3762,0.3762,
1.441,0.2043,0.1378,0.02865,0.02588,0.02663,0.009031,0.002624,0.002775,0.001584,0.01263,0.3762,0.3762,
1.443,0.199,0.1373,0.02878,0.02588,0.02692,0.009096,0.002563,0.002776,0.001776,0.01259,0.3763,0.376,
1.443,0.2014,0.1365,0.02891,0.02595,0.02713,0.009088,0.002524,0.002776,0.001776,0.01259,0.3764,0.3763,
1.442,0.2027,0.1355,0.02887,0.0259,0.02737,0.009089,0.002524,0.002776,0.001776,0.01259,0.3764,0.3772,
1.442,0.2034,0.1351,0.02879,0.02593,0.02756,0.00909,0.002525,0.002776,0.001839,0.01253,0.3765,0.3774,
1.446,0.2036,0.1357,0.0288,0.02593,0.02783,0.009122,0.002485,0.002774,0.001838,0.01315,0.3762,0.3761,
1.446,0.214,0.135,0.02886,0.02599,0.02805,0.009171,0.002437,0.002774,0.001939,0.01305,0.3763,0.3764,
1.447,0.202,0.1345,0.02889,0.02603,0.02828,0.009174,0.002499,0.002715,0.002361,0.01264,0.3764,0.3765,
1.447,0.2043,0.1334,0.02902,0.02604,0.02865,0.009175,0.002499,0.002715,0.002362,0.01264,0.3765,0.377,
1.447,0.2173,0.1326,0.02905,0.02609,0.02879,0.00924,0.002436,0.002716,0.002362,0.01264,0.3766,0.3775,
1.447,0.218,0.1323,0.02906,0.02614,0.02898,0.009193,0.002436,0.002716,0.002362,0.01264,0.3766,0.3776,
1.447,0.2051,0.1316,0.0292,0.02619,0.02903,0.009039,0.002437,0.002717,0.002426,0.01258,0.3767,0.3781,
1.449,0.2078,0.1323,0.02959,0.02608,0.02925,0.009011,0.002418,0.002717,0.002581,0.01254,0.3767,0.3768,
1.451,0.2062,0.1326,0.02956,0.0261,0.02911,0.008975,0.002402,0.002678,0.002668,0.01302,0.3766,0.3762,
1.453,0.2061,0.131,0.02974,0.02611,0.02945,0.009045,0.002349,0.002652,0.002771,0.01357,0.3764,0.3769,
1.454,0.2027,0.1308,0.02978,0.02614,0.02974,0.009046,0.002349,0.002652,0.002771,0.01374,0.3764,0.3765,
1.457,0.2095,0.1308,0.0297,0.02615,0.02968,0.009037,0.002347,0.002649,0.002768,0.01494,0.376,0.3758,
1.459,0.1952,0.1308,0.02967,0.02609,0.02966,0.009034,0.002346,0.002648,0.002989,0.01518,0.3759,0.3757,
1.459,0.1976,0.1303,0.02968,0.02606,0.02973,0.009035,0.002409,0.002585,0.003077,0.01509,0.376,0.376,
