RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
1.814E7,4417000.0,1537000.0,8807000.0,6991000.0,2569000.0,3375000.0,4349000.0,5458000.0,5.87E9,4.9499999999999994E8,
1.807E7,4409000.0,1536000.0,8760000.0,6803000.0,2551000.0,3374000.0,4349000.0,5591000.0,5.873E9,4.9519999999999994E8,
1.801E7,4403000.0,1535000.0,8711000.0,6637000.0,2549000.0,3372000.0,4349000.0,6056000.0,5.873E9,4.9539999999999994E8,
1.797E7,4398000.0,1534000.0,8666000.0,6540000.0,2538000.0,3372000.0,4349000.0,6056000.0,5.873E9,4.9549999999999994E8,
1.792E7,4389000.0,1531000.0,8627000.0,6416000.0,2530000.0,3372000.0,4349000.0,6056000.0,5.873E9,4.9559999999999994E8,
1.79E7,4388000.0,1531000.0,8608000.0,6393000.0,2530000.0,3372000.0,4349000.0,6056000.0,5.873E9,4.9559999999999994E8,
1.787E7,4382000.0,1530000.0,8568000.0,6314000.0,2524000.0,3372000.0,4349000.0,6056000.0,5.873E9,4.9569999999999994E8,
1.786E7,4380000.0,1529000.0,8536000.0,6237000.0,2522000.0,3370000.0,4349000.0,6056000.0,5.873E9,4.9579999999999994E8,
1.797E7,4372000.0,1528000.0,8498000.0,7080000.0,1602000.0,3370000.0,4349000.0,6317000.0,5.873E9,4.9569999999999994E8,
1.795E7,4364000.0,1509000.0,8481000.0,7010000.0,1602000.0,3370000.0,4349000.0,6317000.0,5.873E9,4.9579999999999994E8,
1.809E7,4357000.0,1507000.0,8447000.0,6997000.0,1601000.0,3369000.0,4348000.0,6815000.0,5.873E9,4.9569999999999994E8,
1.796E7,4340000.0,1506000.0,8417000.0,6955000.0,1601000.0,3369000.0,4348000.0,7005000.0,5.873E9,4.9579999999999994E8,
1.75E7,4304000.0,1503000.0,8381000.0,6940000.0,1597000.0,3368000.0,4347000.0,7003000.0,5.873E9,4.9629999999999994E8,
1.716E7,4284000.0,1503000.0,8349000.0,6869000.0,1597000.0,3368000.0,4347000.0,7003000.0,5.873E9,4.9679999999999994E8,
1.695E7,4262000.0,1480000.0,8316000.0,6841000.0,1596000.0,3366000.0,4345000.0,7001000.0,5.873E9,4.9699999999999994E8,
1.655E7,4223000.0,1472000.0,8288000.0,6788000.0,1589000.0,3366000.0,4345000.0,7000000.0,5.873E9,4.9749999999999994E8,
1.839E7,4188000.0,1459000.0,8260000.0,6742000.0,1589000.0,3365000.0,4344000.0,7017000.0,5.873E9,4.9569999999999994E8,
1.803E7,4172000.0,1441000.0,8244000.0,6699000.0,1583000.0,3365000.0,4344000.0,7017000.0,5.873E9,4.9619999999999994E8,
1.778E7,4138000.0,1438000.0,8205000.0,6645000.0,1583000.0,3365000.0,4344000.0,7016000.0,5.873E9,4.9649999999999994E8,
1.857E7,4117000.0,1437000.0,8177000.0,6622000.0,1583000.0,3364000.0,4344000.0,7127000.0,5.873E9,4.9569999999999994E8,
1.863E7,4069000.0,1431000.0,8139000.0,6601000.0,1583000.0,3364000.0,4344000.0,7395000.0,5.873E9,4.9569999999999994E8,
1.859E7,4046000.0,1423000.0,8113000.0,6497000.0,1580000.0,3364000.0,4343000.0,7463000.0,5.873E9,4.9579999999999994E8,
1.838E7,4036000.0,1421000.0,8103000.0,6437000.0,1579000.0,3364000.0,4343000.0,7463000.0,5.873E9,4.9609999999999994E8,
1.885E7,4030000.0,1420000.0,8074000.0,6394000.0,1576000.0,3364000.0,4343000.0,7517000.0,5.873E9,4.9569999999999994E8,
1.877E7,4020000.0,1418000.0,8059000.0,6271000.0,1576000.0,3364000.0,4343000.0,7864000.0,5.873E9,4.9579999999999994E8,
1.825E7,3948000.0,1398000.0,8011000.0,6270000.0,1576000.0,3363000.0,4343000.0,7864000.0,5.873E9,4.9639999999999994E8,
1.901E7,3947000.0,1398000.0,7970000.0,6244000.0,1576000.0,3363000.0,4343000.0,8174000.0,5.873E9,4.9569999999999994E8,
1.901E7,3940000.0,1397000.0,7925000.0,6168000.0,1576000.0,3363000.0,4343000.0,8441000.0,5.873E9,4.9579999999999994E8,
1.896E7,3924000.0,1397000.0,7878000.0,6096000.0,1575000.0,3362000.0,4343000.0,8680000.0,5.873E9,4.9589999999999994E8,
1.879E7,3922000.0,1394000.0,7836000.0,6056000.0,1575000.0,3362000.0,4343000.0,8680000.0,5.873E9,4.9609999999999994E8,
1.865E7,3919000.0,1392000.0,7792000.0,6010000.0,1575000.0,3361000.0,4343000.0,8679000.0,5.873E9,4.9629999999999994E8,
