tick 60001.0,,,,,,,,,,,,,,,,,,,
endosome1159O,initOrgProp,area,25168.53981,volume,220398.01,xcoor,23.85143863,ycoor,49.3141283,zcoor,4,,,,,,,,
endosome1159O,initRabContent,RabE,25168.53981,,,,,,,,,,,,,,,,
endosome1159O,initMembraneContent,exCxEn,0,R-TfaEn,0.011200831,oMHCIEn,0,membraneMarker,0,cMHCIEn,0,R-TfEn,1.30E-04,pepMHCIEn,0,REn,0.006216327,imCxEn,0
endosome1159O,initSolubleContent,ovaEn,0,protonEn,22.04244578,TfaEn,0.023914506,solubleMarker,0,mvb,0,FeEn,2.05E-04,TfEn,1.81E-07,pepEn,0,,
endosome1160j,initOrgProp,area,37409.82051,volume,506778.6471,xcoor,0.716835039,ycoor,44.22593048,zcoor,4,,,,,,,,
endosome1160j,initRabContent,RabA,37409.82051,,,,,,,,,,,,,,,,
endosome1160j,initMembraneContent,exCxEn,0,R-TfaEn,0.285921014,oMHCIEn,0,membraneMarker,0,cMHCIEn,0,R-TfEn,1.587048038,pepMHCIEn,0,REn,0.011213107,imCxEn,0
endosome1160j,initSolubleContent,ovaEn,0,protonEn,132.25301,TfaEn,0.055499864,solubleMarker,0,mvb,1,FeEn,1.75E-04,TfEn,1.94E-05,pepEn,0,,
endosome1161k,initOrgProp,area,7539.822369,volume,50265.48246,xcoor,0.898556345,ycoor,45.21042223,zcoor,4,,,,,,,,
endosome1161k,initRabContent,RabA,7539.822369,,,,,,,,,,,,,,,,
endosome1161k,initMembraneContent,exCxEn,0,R-TfaEn,0.008284983,oMHCIEn,0,membraneMarker,0,cMHCIEn,0,R-TfEn,4.24E-04,pepMHCIEn,0,REn,6.27E-05,imCxEn,0
endosome1161k,initSolubleContent,ovaEn,0,protonEn,16.7325246,TfaEn,0.005773041,solubleMarker,0,mvb,0,FeEn,3.36E-05,TfEn,1.99E-06,pepEn,0,,
endosome1162o,initOrgProp,area,7539.822369,volume,50265.48246,xcoor,26.78910733,ycoor,25.77893625,zcoor,4,,,,,,,,
endosome1162o,initRabContent,RabA,7539.822369,,,,,,,,,,,,,,,,
