cMHCIEnEr,cMHCIEnPm,cMHCIEnRabA,cMHCIEnRabB,cMHCIEnRabC,cMHCIEnRabD,cMHCIEnRabE,cMHCIEnRabF,cMHCIEnRabG,cMHCIEnRabH,cMHCIEnRabI,exCxEnEr,exCxEnPm,exCxEnRabA,exCxEnRabB,exCxEnRabC,exCxEnRabD,exCxEnRabE,exCxEnRabF,exCxEnRabG,exCxEnRabH,exCxEnRabI,imCxEnEr,imCxEnPm,imCxEnRabA,imCxEnRabB,imCxEnRabC,imCxEnRabD,imCxEnRabE,imCxEnRabF,imCxEnRabG,imCxEnRabH,imCxEnRabI,membraneMarkerEr,membraneMarkerPm,membraneMarkerRabA,membraneMarkerRabB,membraneMarkerRabC,membraneMarkerRabD,membraneMarkerRabE,membraneMarkerRabF,membraneMarkerRabG,membraneMarkerRabH,membraneMarkerRabI,mvbEr,mvbPm,mvbRabA,mvbRabB,mvbRabC,mvbRabD,mvbRabE,mvbRabF,mvbRabG,mvbRabH,mvbRabI,oMHCIEnEr,oMHCIEnPm,oMHCIEnRabA,oMHCIEnRabB,oMHCIEnRabC,oMHCIEnRabD,oMHCIEnRabE,oMHCIEnRabF,oMHCIEnRabG,oMHCIEnRabH,oMHCIEnRabI,ovaCyCy,ovaEnEr,ovaEnPm,ovaEnRabA,ovaEnRabB,ovaEnRabC,ovaEnRabD,ovaEnRabE,ovaEnRabF,ovaEnRabG,ovaEnRabH,ovaEnRabI,pepCyCy,pepEnEr,pepEnPm,pepEnRabA,pepEnRabB,pepEnRabC,pepEnRabD,pepEnRabE,pepEnRabF,pepEnRabG,pepEnRabH,pepEnRabI,pepMHCIEnEr,pepMHCIEnPm,pepMHCIEnRabA,pepMHCIEnRabB,pepMHCIEnRabC,pepMHCIEnRabD,pepMHCIEnRabE,pepMHCIEnRabF,pepMHCIEnRabG,pepMHCIEnRabH,pepMHCIEnRabI,protonCyCy,protonEnEr,protonEnPm,protonEnRabA,protonEnRabB,protonEnRabC,protonEnRabD,protonEnRabE,protonEnRabF,protonEnRabG,protonEnRabH,protonEnRabI,R-TfaEnEr,R-TfaEnPm,R-TfaEnRabA,R-TfaEnRabB,R-TfaEnRabC,R-TfaEnRabD,R-TfaEnRabE,R-TfaEnRabF,R-TfaEnRabG,R-TfaEnRabH,R-TfaEnRabI,R-TfEnPm,REnEr,REnPm,REnRabA,REnRabB,REnRabC,REnRabD,REnRabE,REnRabF,REnRabG,REnRabH,REnRabI,solubleMarkerEr,solubleMarkerPm,solubleMarkerRabA,solubleMarkerRabB,solubleMarkerRabC,solubleMarkerRabD,solubleMarkerRabE,solubleMarkerRabF,solubleMarkerRabG,solubleMarkerRabH,solubleMarkerRabI,TfaEnEr,TfaEnPm,TfaEnRabA,TfaEnRabB,TfaEnRabC,TfaEnRabD,TfaEnRabE,TfaEnRabF,TfaEnRabG,TfaEnRabH,TfaEnRabI,
0.0,4844.0,373.2,693.8,324.0,7.087,30.76,39.53,36.31,50.96,59.21,0.0,257.0,0.7634,9.818,8.214,2.684,7.274,16.77,15.59,34.38,26.1,0.0,257.0,0.7634,9.818,8.214,2.684,7.274,16.77,15.59,34.38,26.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.1,10.69,7.076,335.4,3.172,2.85,3.602,3.247,4.875,0.0,4.96E-5,21.98,26.86,234.0,128.2,0.4818,0.6876,1.126,0.8766,1.183,0.0,0.0,4800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0E-4,0.0,0.0,50270.0,19290.0,19350.0,988100.0,10070.0,13140.0,8063.0,10610.0,11150.0,0.0,8.59E-35,6.590000000000001E-34,2.914E-33,1.097E-33,4.685E-34,1.4429999999999999E-33,1.8240000000000002E-32,2.2180000000000003E-34,9.135999999999999E-33,5.167000000000001E-34,2.08E-35,0.0,17.61,28.39,75.38,29.26,3.96,2.009,3.882,3.645,4.98,5.912,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0E-5,9.161,4.927,2.016,12.98,1.073,0.7809,0.2136,0.489,0.2288,
0.0,4844.0,372.1,682.7,376.2,2.876,30.76,39.57,36.31,50.98,59.21,0.0,257.0,0.7844,9.725,8.301,2.626,7.274,16.77,15.59,34.38,26.1,0.0,257.0,0.7844,9.725,8.301,2.626,7.274,16.77,15.59,34.38,26.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.39,10.63,7.123,335.1,3.178,2.838,3.601,3.239,4.869,0.0,4.96E-5,23.78,32.53,187.9,128.8,0.4684,0.6353,1.101,0.8416,1.161,0.0,0.0,4800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.308E-4,0.0,0.0,85680.0,18140.0,19130.0,917500.0,9580.0,12250.0,7523.0,9936.0,10480.0,0.0,8.59E-35,6.602E-34,2.8649999999999998E-33,1.1339999999999999E-33,4.672E-34,1.374E-33,1.8240000000000002E-32,2.204E-34,9.135E-33,5.1560000000000005E-34,2.08E-35,0.0,17.61,28.55,73.96,30.64,3.807,2.009,3.881,3.645,4.979,5.912,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0E-5,9.17,4.875,2.1,12.94,1.073,0.781,0.2137,0.489,0.2289,
0.0,4844.0,370.5,684.3,386.2,0.7212,30.73,39.58,36.31,50.98,59.21,0.0,257.0,0.682,10.42,8.382,1.881,7.258,16.76,15.58,34.37,26.08,0.0,257.0,0.682,10.42,8.382,1.881,7.258,16.76,15.58,34.37,26.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.05,7.904,2.84,330.3,3.058,2.448,3.374,3.206,4.869,0.0,5.344E-5,7.431,8.648,251.2,98.52,0.4383,0.2228,0.6625,0.3513,0.5641,0.0,0.0,4800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0E-4,0.0,90.69,130300.0,22880.0,12590.0,879800.0,9385.0,11500.0,7052.0,9637.0,10230.0,0.0,8.609E-35,6.1460000000000005E-34,2.914E-33,1.143E-33,4.322E-34,1.308E-33,1.8240000000000002E-32,2.186E-34,9.133999999999999E-33,5.14E-34,2.08E-35,0.0,17.62,27.46,75.43,31.1,2.582,2.004,3.868,3.63,4.961,5.889,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06676,8.743,4.486,2.006,13.82,1.06,0.7819,0.2147,0.4902,0.2304,
0.0,4844.0,377.5,639.6,393.3,0.7711,30.73,39.58,36.31,50.98,59.21,0.0,257.0,0.8341,10.2,8.332,1.968,7.257,16.76,15.58,34.37,26.09,0.0,257.0,0.8341,10.2,8.332,1.968,7.257,16.76,15.58,34.37,26.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.69,7.623,3.03,348.3,3.009,2.983,3.928,3.819,5.591,0.0,5.344E-5,60.56,40.0,235.4,58.33,0.1302,0.226,0.2436,0.2399,0.2914,0.0,0.0,4800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0E-4,0.0,90.69,125400.0,26050.0,13900.0,893800.0,9552.0,12060.0,7572.0,10280.0,11030.0,0.0,8.609E-35,7.191000000000001E-34,2.789E-33,1.138E-33,4.476E-34,1.256E-33,1.8240000000000002E-32,2.175E-34,9.133E-33,5.132E-34,2.08E-35,0.0,17.62,29.06,73.55,31.04,2.723,2.003,3.869,3.628,4.961,5.888,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06676,8.387,4.413,2.035,14.19,1.06,0.7925,0.2255,0.5024,0.2452,
0.0,4844.0,375.3,643.2,391.3,0.7204,43.46,40.37,35.06,50.94,59.13,0.0,257.0,0.8067,10.26,8.277,1.94,6.857,16.82,15.5,34.75,26.18,0.0,257.0,0.8067,10.26,8.277,1.94,6.857,16.82,15.5,34.75,26.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.07,7.32,3.016,348.4,2.976,2.981,3.881,3.805,5.559,0.0,5.345E-5,60.22,39.3,224.9,58.06,0.1337,0.2424,0.2482,0.2497,0.2949,0.0,0.0,4800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.013E-4,0.0,97.1,147500.0,27810.0,12490.0,897800.0,9759.0,12340.0,7407.0,10440.0,11120.0,0.0,8.609E-35,7.0360000000000006E-34,2.8139999999999998E-33,1.115E-33,4.3380000000000004E-34,1.202E-33,1.817E-32,2.687E-34,9.147E-33,5.13E-34,2.08E-35,0.0,17.62,28.79,74.05,30.44,2.51,2.622,3.95,3.503,4.958,5.88,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0778,8.428,4.365,1.992,14.19,1.096,0.7915,0.232,0.4968,0.2445,
0.0,4844.0,375.3,617.4,427.1,0.7199,35.61,40.35,35.06,50.93,59.12,0.0,257.0,0.9513,10.06,8.402,1.936,6.782,16.82,15.5,34.75,26.18,0.0,257.0,0.9513,10.06,8.402,1.936,6.782,16.82,15.5,34.75,26.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.09,7.311,3.054,346.4,2.974,2.954,3.889,3.782,5.534,0.0,5.349E-5,68.98,39.43,213.8,57.79,0.1348,0.2622,0.2493,0.2602,0.2961,0.0,0.0,4800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.207E-4,0.0,102.2,161700.0,26840.0,11900.0,918200.0,10100.0,12750.0,7601.0,10790.0,11520.0,0.0,8.627E-35,7.166000000000001E-34,2.7819999999999997E-33,1.132E-33,4.3380000000000004E-34,1.149E-33,1.817E-32,2.635E-34,9.144999999999999E-33,5.122E-34,2.08E-35,0.0,17.63,29.2,72.65,31.79,2.505,2.238,3.95,3.503,4.958,5.88,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08065,8.412,4.321,2.039,14.19,1.103,0.7915,0.2329,0.4971,0.2451,
0.0,4850.0,374.1,582.7,440.7,0.7189,35.59,40.31,35.06,50.91,59.12,0.0,257.0,0.9503,9.941,8.491,1.935,6.775,16.82,15.5,34.75,26.18,0.0,257.0,0.9503,9.941,8.491,1.935,6.775,16.82,15.5,34.75,26.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.6,8.223,3.483,344.8,2.933,2.925,3.841,3.742,5.471,0.0,3.735E-4,69.42,46.69,221.9,57.52,0.1309,0.303,0.2428,0.2794,0.2925,0.0,0.0,4800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.193E-4,0.0,232.1,179300.0,27410.0,12270.0,957400.0,10550.0,13430.0,7791.0,11330.0,12060.0,0.0,1.074E-34,7.155000000000001E-34,2.594E-33,1.287E-33,4.339E-34,1.091E-33,1.817E-32,2.583E-34,9.142999999999999E-33,5.113000000000001E-34,2.08E-35,0.0,18.24,29.19,69.87,33.94,2.521,2.236,3.95,3.503,4.958,5.88,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1913,8.301,4.324,2.049,14.18,1.099,0.7914,0.2319,0.4967,0.2444,
0.0,4850.0,366.2,578.0,454.6,0.7178,36.43,39.83,34.95,50.75,58.95,0.0,257.0,0.905,9.883,8.559,1.935,6.857,16.78,15.49,34.73,26.16,0.0,257.0,0.905,9.883,8.559,1.935,6.857,16.78,15.49,34.73,26.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.97,8.758,3.526,343.9,2.926,2.925,3.831,3.739,5.465,0.0,3.735E-4,69.65,46.61,217.3,57.52,0.1321,0.3534,0.2433,0.3054,0.2939,0.0,0.0,4800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.185E-4,0.0,232.1,195800.0,26580.0,11790.0,1000000.0,11020.0,14120.0,8105.0,11930.0,12700.0,0.0,1.074E-34,7.066E-34,2.517E-33,1.344E-33,4.339E-34,1.045E-33,1.817E-32,2.537E-34,9.142E-33,5.106000000000001E-34,2.08E-35,0.0,18.24,28.63,69.08,34.96,2.521,2.321,3.907,3.492,4.945,5.863,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1913,8.285,4.335,2.062,14.17,1.095,0.7932,0.2323,0.4972,0.2451,
0.0,4850.0,366.1,560.3,408.5,0.7165,36.43,39.77,34.95,50.72,58.95,0.0,257.0,0.9605,9.811,8.577,1.935,6.857,16.78,15.49,34.73,26.16,0.0,257.0,0.9605,9.811,8.577,1.935,6.857,16.78,15.49,34.73,26.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.14,7.763,4.207,339.2,2.883,2.895,3.781,3.698,5.4,0.0,3.735E-4,53.63,36.65,307.1,57.52,0.1335,0.4086,0.2439,0.334,0.2955,0.0,0.0,4800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.156E-4,0.0,232.1,209300.0,24540.0,12760.0,1050000.0,11470.0,14790.0,8506.0,12540.0,13380.0,0.0,1.074E-34,7.183E-34,2.5199999999999998E-33,1.3169999999999999E-33,4.339E-34,1.01E-33,1.817E-32,2.4950000000000002E-34,9.141E-33,5.101E-34,2.08E-35,0.0,18.24,28.9,69.04,34.72,2.521,2.321,3.907,3.492,4.945,5.863,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1913,8.28,4.332,2.065,14.16,1.095,0.7931,0.2321,0.4971,0.2448,
0.0,4868.0,365.4,561.3,392.2,0.7178,36.43,39.83,34.95,50.75,58.95,0.0,257.3,0.9111,9.57,8.556,1.935,6.857,16.78,15.49,34.73,26.16,0.0,257.3,0.9111,9.57,8.556,1.935,6.857,16.78,15.49,34.73,26.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.17,8.778,4.132,338.3,2.856,2.891,3.775,3.69,5.383,0.0,3.844E-4,42.95,34.38,318.4,57.52,0.1321,0.3517,0.2433,0.3045,0.2939,0.0,0.0,4800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.249E-4,0.0,267.0,216900.0,23600.0,12130.0,1066000.0,11230.0,14690.0,8816.0,12650.0,13650.0,0.0,1.26E-34,7.073E-34,2.481E-33,1.3189999999999999E-33,4.339E-34,9.64E-34,1.817E-32,2.454E-34,9.14E-33,5.093E-34,2.08E-35,0.0,19.31,28.62,68.19,34.37,2.521,2.321,3.907,3.492,4.945,5.863,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2313,8.295,4.316,2.044,14.16,1.095,0.7931,0.2322,0.4971,0.2449,
