R-TfaEn,REn,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,TfaEn,area,cMHCIEn,exCxEn,imCxEn,membraneMarker,mvb,oMHCIEn,ovaEn,pepEn,pepMHCIEn,protonEn,solubleMarker,volume,
6.1E-42,2.7,3199999.9999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,3199999.9999999995,36.0,0.0,0.0,0.0,2.0,4.3E-6,0.0,0.0,0.0,37000.0,1.0,5.0E8,
5.1E-42,2.7,3199999.9999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,3199999.9999999995,36.0,0.0,0.0,0.0,4.0,4.5E-5,0.0,0.0,0.0,65000.0,1.0,5.0E8,
5.1E-42,2.7,3199999.9999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,3199999.9999999995,36.0,0.0,0.0,0.0,4.0,1.4E-4,0.0,0.0,0.0,84000.0,1.0,5.0E8,
5.1E-42,2.7,3199999.9999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,3199999.9999999995,36.0,0.0,0.0,0.0,4.0,4.3E-4,0.0,0.0,0.0,110000.0,1.0,5.0E8,
5.1E-42,2.7,3199999.9999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,3199999.9999999995,36.0,0.0,0.0,0.0,5.0,8.1E-4,0.0,0.0,0.0,120000.0,1.0,5.0E8,
5.0E-42,2.7,3199999.9999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,3199999.9999999995,36.0,0.0,0.0,0.0,6.0,0.0017,0.0,0.0,0.0,140000.0,1.0,5.0E8,
5.0E-42,2.7,3199999.9999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,3199999.9999999995,36.0,0.0,0.0,0.0,8.0,0.003,0.0,0.0,0.0,160000.0,1.0,5.0E8,
5.0E-42,2.7,3199999.9999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,3199999.9999999995,36.0,0.0,0.0,0.0,9.0,0.0047,0.0,0.0,0.0,170000.0,1.0,5.0E8,
5.0E-42,2.7,3199999.9999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,3199999.9999999995,36.0,0.0,0.0,0.0,10.0,0.0061,0.0,0.0,0.0,180000.0,1.0,5.0E8,
5.0E-42,2.7,3099999.9999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,3099999.9999999995,36.0,0.0,0.0,0.0,11.0,0.0072,0.0,0.0,0.0,190000.0,1.0,5.0E8,
5.0E-42,2.7,3099999.9999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,3099999.9999999995,36.0,0.0,0.0,0.0,13.0,0.0095,0.0,0.0,0.0,200000.0,1.0,5.0E8,
5.0E-42,2.7,3099999.9999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,3099999.9999999995,36.0,0.0,0.0,0.0,14.0,0.013,0.0,0.0,0.0,210000.0,1.0,5.0E8,
4.9E-42,2.7,3099999.9999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,3099999.9999999995,35.0,0.0,0.0,0.0,18.0,0.019,0.0,0.0,0.0,220000.0,1.0,5.0E8,
