R-TfaEn,REn,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,TfaEn,area,cMHCIEn,exCxEn,imCxEn,membraneMarker,mvb,oMHCIEn,ovaEn,pepEn,pepMHCIEn,protonEn,solubleMarker,volume,
1.6E-37,0.0095,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,3.4E-5,0.031,0.031,0.0,490.0,8.6,0.0,0.0,0.0,2.0E7,1.0,7.0E8,
1.6E-37,0.0095,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,3.8E-5,0.031,0.031,0.0,450.0,8.6,0.0,0.0,0.0,1.9E7,1.0,7.0E8,
1.6E-37,0.0095,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,3.7E-5,0.031,0.031,0.0,420.0,8.6,0.0,0.0,0.0,1.9E7,1.0,7.0E8,
1.6E-37,0.0095,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,3.4E-5,0.031,0.031,0.0,380.0,8.6,0.0,0.0,0.0,2.0E7,1.0,7.0E8,
1.6E-37,0.0095,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,2.8E-5,0.031,0.031,0.0,370.0,8.6,0.0,0.0,0.0,2.1E7,1.0,7.0E8,
1.6E-37,0.0095,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,2.6E-5,0.031,0.031,0.0,340.0,8.6,0.0,0.0,0.0,2.1E7,1.0,7.0E8,
1.6E-37,0.0095,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,2.9E-5,0.031,0.031,0.0,330.0,8.6,0.0,0.0,0.0,2.0E7,1.0,7.0E8,
1.6E-37,0.0095,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,2.9E-5,0.031,0.031,0.0,310.0,8.6,0.0,0.0,0.0,2.1E7,1.0,7.0E8,
1.6E-37,0.0095,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,2.6E-5,0.031,0.031,0.0,280.0,8.6,0.0,0.0,0.0,2.1E7,1.0,7.0E8,
1.6E-37,0.0095,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,2.3E-5,0.031,0.031,0.0,250.0,8.6,0.0,0.0,0.0,2.2E7,1.0,7.0E8,
1.6E-37,0.0095,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,2.0E-5,0.031,0.031,0.0,240.0,8.6,0.0,0.0,0.0,2.4E7,1.0,7.0E8,
1.6E-37,0.0095,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,1.7E-5,0.031,0.031,0.0,230.0,8.6,0.0,0.0,0.0,2.5E7,1.0,7.0E8,
1.6E-37,0.0095,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,1.4E-5,0.031,0.031,0.0,230.0,8.6,0.0,0.0,0.0,2.7E7,1.0,7.0E8,
1.6E-37,0.0095,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,1.2E-5,0.031,0.031,0.0,230.0,8.6,0.0,0.0,0.0,2.8E7,1.0,7.0E8,
1.6E-37,0.0095,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,1.5E-5,0.031,0.031,0.0,230.0,8.6,0.0,9.7E-15,6.6E-26,2.6E7,1.0,7.0E8,
1.6E-37,0.0095,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,1.6E-5,0.031,0.031,0.0,230.0,8.6,0.0,2.7E-14,3.3E-25,2.5E7,1.0,7.0E8,
1.8E-36,0.13,65000.0,68000.0,33000.0,4900000.0,3900.0,1600.0,2100.0,240.0,2500.0,0.2,5000000.0,7.2,0.083,0.083,0.0,370.0,10.0,0.0,1.6E-13,3.2E-20,2.6E7,1.0,7.2E8,
1.2E-37,0.0083,2100.0,2400.0,47.0,4500000.0,3900.0,1600.0,2100.0,240.0,2500.0,0.2,4500000.0,2.6E-6,0.035,0.035,0.0,380.0,2.0,0.0,1.7E-13,1.7E-21,2.5E7,1.0,7.2E8,
1.1E-37,0.0079,2100.0,2400.0,47.0,4200000.0,3900.0,1600.0,2100.0,240.0,2500.0,0.2,4200000.0,4.6E-6,0.033,0.033,0.0,380.0,1.9,0.0,1.8E-13,9.000000000000002E-22,2.4E7,1.0,7.1E8,
1.1E-37,0.0077,2100.0,2400.0,47.0,3999999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.2,3999999.9999999995,5.2E-6,0.032,0.032,0.0,380.0,1.8,0.0,2.2E-13,2.6E-22,2.2E7,1.0,7.1E8,
1.1E-37,0.0075,2100.0,2400.0,47.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.2,3899999.9999999995,5.7E-6,0.031,0.031,0.0,380.0,1.7,0.0,2.5E-13,1.2E-22,2.1E7,1.0,7.1E8,
1.1E-37,0.0075,2100.0,2400.0,47.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.2,3899999.9999999995,6.1E-6,0.031,0.031,0.0,380.0,1.7,0.0,3.0E-13,3.7E-23,2.1E7,1.0,7.1E8,
1.1E-37,0.0075,2100.0,2400.0,47.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.2,3899999.9999999995,5.9E-6,0.031,0.031,0.0,380.0,1.7,0.0,3.6E-13,1.3E-23,2.1E7,1.0,7.1E8,
1.1E-37,0.0075,2100.0,2400.0,47.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.2,3899999.9999999995,5.2E-6,0.031,0.031,0.0,380.0,1.7,0.0,4.4E-13,6.199999999999999E-24,2.2E7,1.0,7.1E8,
