entropy,entropyInd,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
0.5686,0.1227,0.003829,5.876E-4,7.53E-5,0.003711,3.784E-4,6.058E-5,0.0124,0.004879,0.003149,0.1345,0.8364,
0.5686,0.06655,0.003806,5.876E-4,7.53E-5,0.003711,3.784E-4,6.057E-5,0.0124,0.004879,0.003149,0.1346,0.8364,
0.5686,0.07951,0.003806,5.876E-4,7.53E-5,0.003711,3.784E-4,6.057E-5,0.0124,0.004879,0.003149,0.1346,0.8364,
0.5686,0.07513,0.003806,5.876E-4,7.53E-5,0.003711,3.784E-4,6.057E-5,0.0124,0.004879,0.003149,0.1346,0.8364,
0.5686,0.04861,0.003806,5.876E-4,7.53E-5,0.003711,3.784E-4,6.057E-5,0.0124,0.004879,0.003149,0.1346,0.8364,
0.5687,0.04917,0.003806,5.876E-4,7.53E-5,0.003711,3.784E-4,6.057E-5,0.0124,0.004879,0.003173,0.1346,0.8363,
0.5687,0.0492,0.003806,5.876E-4,7.53E-5,0.003711,3.784E-4,6.057E-5,0.0124,0.004879,0.003173,0.1346,0.8363,
0.5687,0.02113,0.003806,5.876E-4,7.53E-5,0.003711,3.784E-4,6.057E-5,0.0124,0.004879,0.003173,0.1346,0.8363,
0.5687,0.02789,0.003806,5.876E-4,7.53E-5,0.003711,3.784E-4,6.057E-5,0.0124,0.004879,0.003173,0.1346,0.8363,
0.5687,0.03245,0.003806,5.876E-4,7.53E-5,0.003711,3.919E-4,4.705E-5,0.0124,0.004879,0.003173,0.1346,0.8363,
0.57,0.02814,0.003805,5.874E-4,7.528E-5,0.00371,3.918E-4,4.704E-5,0.01239,0.004878,0.003434,0.1346,0.8361,
0.57,0.02881,0.003805,5.874E-4,7.528E-5,0.00371,3.918E-4,4.704E-5,0.01239,0.004878,0.003434,0.1346,0.8361,
0.5714,0.03066,0.003804,5.873E-4,7.526E-5,0.003709,3.917E-4,4.702E-5,0.01239,0.004876,0.003714,0.1345,0.8359,
0.5714,0.04491,0.003804,5.873E-4,7.526E-5,0.003709,3.917E-4,4.702E-5,0.01239,0.004876,0.003714,0.1345,0.8359,
0.5714,0.04351,0.003794,5.86E-4,7.499E-5,0.003709,3.917E-4,4.702E-5,0.01239,0.004876,0.003714,0.1345,0.8359,
0.5724,0.02821,0.003793,5.859E-4,7.497E-5,0.003708,3.916E-4,4.701E-5,0.01239,0.004875,0.003912,0.1345,0.8357,
0.5724,0.0271,0.003793,5.859E-4,7.497E-5,0.003708,3.916E-4,4.701E-5,0.01239,0.004875,0.003912,0.1345,0.8357,
0.5724,0.03281,0.003793,5.859E-4,7.497E-5,0.003708,3.916E-4,4.701E-5,0.01239,0.004875,0.003912,0.1345,0.8357,
0.5726,0.03013,0.003793,5.859E-4,7.497E-5,0.003708,3.916E-4,4.701E-5,0.01239,0.004875,0.003987,0.1344,0.8357,
0.5727,0.05263,0.003793,5.859E-4,7.497E-5,0.003708,3.916E-4,4.701E-5,0.01239,0.004875,0.003987,0.1345,0.8357,
0.5734,0.06605,0.003793,5.858E-4,7.496E-5,0.003707,3.916E-4,4.7E-5,0.01239,0.004874,0.004118,0.1345,0.8356,
0.5741,0.04728,0.003793,5.858E-4,7.496E-5,0.003707,3.916E-4,4.7E-5,0.01239,0.004874,0.004313,0.1343,0.8356,
0.5743,0.05727,0.003792,5.857E-4,7.494E-5,0.003707,3.915E-4,4.7E-5,0.01238,0.004873,0.004312,0.1344,0.8354,
0.5756,0.03867,0.003791,5.856E-4,7.493E-5,0.003706,3.914E-4,4.699E-5,0.01238,0.004873,0.004645,0.1342,0.8353,
0.5786,0.0375,0.003788,5.851E-4,7.488E-5,0.003703,3.911E-4,4.695E-5,0.01237,0.004869,0.005195,0.1343,0.8346,
0.5786,0.03596,0.003788,5.851E-4,7.488E-5,0.003703,3.911E-4,4.695E-5,0.01237,0.004869,0.005195,0.1343,0.8346,
0.5789,0.03586,0.003788,5.851E-4,7.487E-5,0.003703,3.911E-4,4.695E-5,0.01237,0.004869,0.005265,0.1343,0.8346,
0.58,0.04301,0.003788,5.851E-4,7.487E-5,0.003703,3.911E-4,4.695E-5,0.01237,0.004869,0.0056,0.134,0.8346,
0.5818,0.02986,0.003786,5.847E-4,7.482E-5,0.003701,3.909E-4,4.692E-5,0.01236,0.004866,0.005884,0.1342,0.8341,
0.5818,0.03346,0.003786,5.847E-4,7.482E-5,0.003701,3.909E-4,4.692E-5,0.01236,0.004866,0.005884,0.1342,0.8341,
0.5824,0.04826,0.003785,5.847E-4,7.481E-5,0.0037,3.908E-4,4.692E-5,0.01236,0.004865,0.006017,0.1342,0.834,
0.5833,0.02692,0.003785,5.824E-4,7.706E-5,0.0037,3.908E-4,1.683E-4,0.01225,0.004902,0.006081,0.1341,0.834,
0.5838,0.03077,0.003775,5.79E-4,7.907E-5,0.0037,3.908E-4,2.627E-4,0.01218,0.004941,0.006014,0.1342,0.8339,
0.587,0.05894,0.003766,5.85E-4,8.112E-5,0.003699,3.907E-4,0.001111,0.0119,0.004396,0.006263,0.1342,0.8336,
0.5873,0.09586,0.003738,6.085E-4,8.516E-5,0.003699,4.015E-4,0.001208,0.01179,0.004509,0.006127,0.1342,0.8337,
0.5897,0.131,0.003738,6.061E-4,8.764E-5,0.003699,4.015E-4,0.002578,0.01042,0.004607,0.006028,0.1342,0.8337,
0.5899,0.1152,0.003731,6.136E-4,8.764E-5,0.003699,4.122E-4,0.002675,0.01031,0.004664,0.005972,0.1342,0.8337,
0.5901,0.08526,0.00372,6.226E-4,8.941E-5,0.003699,4.23E-4,0.002759,0.01022,0.004779,0.00584,0.1342,0.8337,
0.5908,0.09715,0.003716,6.268E-4,8.941E-5,0.003699,4.446E-4,0.003338,0.009617,0.004801,0.005817,0.1342,0.8337,
0.5909,0.0746,0.003716,6.268E-4,8.941E-5,0.003699,4.554E-4,0.003368,0.00959,0.004788,0.005817,0.1342,0.8337,
