entropy,entropyInd,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
1.751,0.2307,0.1642,0.03902,0.02947,0.05384,0.02344,0.01694,0.01317,0.01465,0.01507,0.3145,0.3157,
1.751,0.2265,0.1642,0.03902,0.02947,0.05384,0.02344,0.01694,0.01317,0.01465,0.01507,0.3145,0.3157,
1.751,0.2301,0.1641,0.03904,0.02948,0.05352,0.02345,0.01695,0.01317,0.01466,0.01507,0.3147,0.3159,
1.75,0.2692,0.1639,0.03865,0.02948,0.05356,0.02347,0.01696,0.01318,0.01467,0.01508,0.3149,0.3161,
1.747,0.2296,0.1636,0.03866,0.02949,0.05358,0.02234,0.01697,0.01319,0.01468,0.01509,0.315,0.3174,
1.745,0.2467,0.163,0.03855,0.0294,0.05342,0.02228,0.01692,0.01315,0.01463,0.01504,0.3172,0.3164,
1.744,0.2355,0.1628,0.03856,0.02941,0.05325,0.022,0.01692,0.01316,0.01464,0.01505,0.3174,0.3168,
1.744,0.2362,0.1627,0.03857,0.02942,0.05326,0.022,0.01693,0.01316,0.01464,0.01505,0.3174,0.3169,
1.744,0.2389,0.1625,0.03857,0.02942,0.05327,0.02201,0.01693,0.01316,0.01464,0.01505,0.3175,0.3169,
1.742,0.2388,0.1617,0.03847,0.02934,0.05312,0.02195,0.01688,0.01312,0.0146,0.01501,0.3198,0.316,
1.742,0.2424,0.1614,0.03839,0.02933,0.05313,0.02196,0.01689,0.01313,0.01461,0.01502,0.3199,0.3162,
1.741,0.2428,0.1605,0.03833,0.02929,0.05304,0.02192,0.01686,0.01311,0.01459,0.015,0.321,0.3164,
1.739,0.2413,0.1601,0.03808,0.02915,0.05295,0.0219,0.01685,0.0131,0.01457,0.01498,0.3223,0.316,
1.736,0.2464,0.1595,0.03803,0.02911,0.05289,0.02112,0.01664,0.01308,0.01455,0.01496,0.3235,0.3166,
1.735,0.2479,0.1589,0.03806,0.02913,0.05293,0.02114,0.01665,0.01309,0.01457,0.01497,0.3238,0.3168,
1.735,0.2389,0.1589,0.03788,0.02914,0.05294,0.02114,0.01665,0.01309,0.01457,0.01498,0.3238,0.3169,
1.735,0.2396,0.1584,0.03789,0.02916,0.05297,0.02116,0.01666,0.0131,0.01458,0.01498,0.324,0.3171,
1.734,0.2418,0.1582,0.03783,0.02911,0.05288,0.02112,0.01664,0.01308,0.01455,0.01496,0.3251,0.3166,
1.734,0.2441,0.1582,0.03783,0.02911,0.05288,0.02112,0.01664,0.01308,0.01455,0.01496,0.3251,0.3166,
1.733,0.2436,0.1582,0.03783,0.02911,0.05288,0.02094,0.01659,0.01302,0.01455,0.01496,0.3251,0.3168,
1.732,0.2448,0.1575,0.03777,0.02906,0.0528,0.02091,0.01656,0.013,0.01453,0.01494,0.3262,0.3168,
1.731,0.2423,0.1569,0.03776,0.02906,0.05264,0.02091,0.01657,0.013,0.01453,0.01494,0.3263,0.3174,
1.731,0.2429,0.1569,0.03776,0.02906,0.05264,0.02091,0.01657,0.013,0.01453,0.01494,0.3263,0.3174,
1.73,0.24,0.1567,0.0377,0.02902,0.05255,0.02088,0.01654,0.01298,0.01451,0.01491,0.3274,0.3169,
1.729,0.2391,0.1564,0.03764,0.02897,0.05247,0.02084,0.01651,0.01296,0.01448,0.01489,0.3285,0.3164,
1.728,0.2374,0.1562,0.03758,0.02892,0.05238,0.02081,0.01649,0.01294,0.01446,0.01487,0.3296,0.3158,
1.726,0.2346,0.1557,0.03745,0.02883,0.05206,0.02074,0.01643,0.0129,0.01442,0.01482,0.3318,0.3149,
1.726,0.2363,0.1557,0.03745,0.02883,0.05206,0.02074,0.01643,0.0129,0.01442,0.01482,0.3318,0.3149,
1.725,0.239,0.1554,0.03739,0.02878,0.05197,0.02071,0.01641,0.01288,0.01439,0.0148,0.3329,0.3143,
1.725,0.237,0.1549,0.03739,0.02877,0.05197,0.02071,0.01641,0.01288,0.01439,0.0148,0.3329,0.3148,
1.725,0.237,0.1549,0.03739,0.02877,0.05197,0.02071,0.01641,0.01288,0.01439,0.0148,0.3329,0.3148,
